datetime,type,entry_price,bb_lower,tp_ratio,sl_ratio,bb_upper
2024-07-23 14:00:00,역추세 반등 (BB 하단),66415.0,66090.11182196996,1.0,1.0,
2024-07-23 14:00:00,강력한 반전 (BB 찢고 복귀),66415.0,66090.11182196996,1.5,1.0,
2024-07-23 14:30:00,추세확정 (BB 상단 돌파),67293.0,,2.0,1.0,67197.59884978784
2024-07-23 17:00:00,강력한 반전 (BB 찢고 복귀),65905.0,65717.93406666102,1.5,1.0,
2024-07-24 02:30:00,역추세 반등 (BB 하단),65716.3,65555.14200180936,1.0,1.0,
2024-07-24 02:30:00,강력한 반전 (BB 찢고 복귀),65716.3,65555.14200180936,1.5,1.0,
2024-07-24 08:00:00,추세확정 (BB 상단 돌파),66213.8,,2.0,1.0,66183.00294084911
2024-07-24 08:30:00,추세확정 (BB 상단 돌파),66342.9,,2.0,1.0,66276.37336342933
2024-07-24 13:00:00,강력한 반전 (BB 찢고 복귀),66422.6,66211.95466610201,1.5,1.0,
2024-07-24 13:15:00,추세확정 (BB 상단 돌파),66657.8,,2.0,1.0,66592.3261221899
2024-07-24 14:15:00,추세확정 (BB 상단 돌파),66803.4,,2.0,1.0,66752.7853362809
2024-07-24 16:00:00,강력한 반전 (BB 찢고 복귀),66232.9,66041.37632760736,1.5,1.0,
2024-07-24 19:00:00,역추세 반등 (BB 하단),65928.7,65761.16740256414,1.0,1.0,
2024-07-24 19:00:00,강력한 반전 (BB 찢고 복귀),65928.7,65761.16740256414,1.5,1.0,
2024-07-24 20:00:00,역추세 반등 (BB 하단),65789.6,65601.2126530472,1.0,1.0,
2024-07-24 23:00:00,강력한 반전 (BB 찢고 복귀),65383.2,65174.58218701143,1.5,1.0,
2024-07-25 01:45:00,역추세 반등 (BB 하단),64467.8,64382.54309516966,1.0,1.0,
2024-07-25 01:45:00,강력한 반전 (BB 찢고 복귀),64467.8,64382.54309516966,1.5,1.0,
2024-07-25 08:30:00,강력한 반전 (BB 찢고 복귀),64253.0,64001.276784033056,1.5,1.0,
2024-07-25 09:15:00,추세확정 (BB 상단 돌파),64444.1,,2.0,1.0,64423.8380487562
2024-07-25 10:45:00,강력한 반전 (BB 찢고 복귀),64131.2,63935.80935698326,1.5,1.0,
2024-07-25 14:15:00,역추세 반등 (BB 하단),64224.8,63788.014598328715,1.0,1.0,
2024-07-25 14:15:00,강력한 반전 (BB 찢고 복귀),64224.8,63788.014598328715,1.5,1.0,
2024-07-25 14:30:00,추세확정 (BB 상단 돌파),64730.1,,2.0,1.0,64555.79954855778
2024-07-25 19:00:00,강력한 반전 (BB 찢고 복귀),64654.1,64399.12216648665,1.5,1.0,
2024-07-25 20:15:00,강력한 반전 (BB 찢고 복귀),64740.0,64497.07628938088,1.5,1.0,
2024-07-25 20:45:00,추세확정 (BB 상단 돌파),65274.0,,2.0,1.0,65172.10512970413
2024-07-26 02:15:00,추세확정 (BB 상단 돌파),66824.7,,2.0,1.0,66739.5071358042
2024-07-26 03:00:00,추세확정 (BB 상단 돌파),67250.0,,2.0,1.0,67206.01907584429
2024-07-26 09:15:00,추세확정 (BB 상단 돌파),67262.0,,2.0,1.0,67201.741827139
2024-07-26 13:30:00,추세확정 (BB 상단 돌파),67561.6,,2.0,1.0,67486.01660373808
2024-07-26 19:15:00,추세확정 (BB 상단 돌파),67856.5,,2.0,1.0,67789.74265074488
2024-07-27 02:00:00,역추세 반등 (BB 하단),67673.3,67652.66585748881,1.0,1.0,
2024-07-27 02:00:00,강력한 반전 (BB 찢고 복귀),67673.3,67652.66585748881,1.5,1.0,
2024-07-27 02:15:00,강력한 반전 (BB 찢고 복귀),67780.1,67645.48316951621,1.5,1.0,
2024-07-27 06:45:00,추세확정 (BB 상단 돌파),68068.2,,2.0,1.0,68049.54023331597
2024-07-27 12:00:00,추세확정 (BB 상단 돌파),68344.8,,2.0,1.0,68330.8166648314
2024-07-27 12:30:00,추세확정 (BB 상단 돌파),68389.8,,2.0,1.0,68370.75511389965
2024-07-27 13:00:00,추세확정 (BB 상단 돌파),68848.0,,2.0,1.0,68591.58599349458
2024-07-27 19:15:00,역추세 반등 (BB 하단),68555.0,68331.4245153232,1.0,1.0,
2024-07-27 19:15:00,강력한 반전 (BB 찢고 복귀),68555.0,68331.4245153232,1.5,1.0,
2024-07-27 19:45:00,역추세 반등 (BB 하단),68231.2,68118.63064705089,1.0,1.0,
2024-07-27 19:45:00,강력한 반전 (BB 찢고 복귀),68231.2,68118.63064705089,1.5,1.0,
2024-07-27 20:45:00,역추세 반등 (BB 하단),67790.4,67334.01262729109,1.0,1.0,
2024-07-27 20:45:00,강력한 반전 (BB 찢고 복귀),67790.4,67334.01262729109,1.5,1.0,
2024-07-28 05:15:00,역추세 반등 (BB 하단),67396.0,67357.8777846353,1.0,1.0,
2024-07-28 05:15:00,강력한 반전 (BB 찢고 복귀),67396.0,67357.8777846353,1.5,1.0,
2024-07-28 10:00:00,추세확정 (BB 상단 돌파),67573.3,,2.0,1.0,67561.7424552858
2024-07-28 11:15:00,추세확정 (BB 상단 돌파),67770.7,,2.0,1.0,67714.53076274776
2024-07-28 12:30:00,추세확정 (BB 상단 돌파),68066.7,,2.0,1.0,68019.52307556907
2024-07-28 18:15:00,추세확정 (BB 상단 돌파),68254.0,,2.0,1.0,68134.96167192685
2024-07-29 00:00:00,추세확정 (BB 상단 돌파),68589.8,,2.0,1.0,68406.27909868318
2024-07-29 02:15:00,추세확정 (BB 상단 돌파),69237.8,,2.0,1.0,69128.10331078024
2024-07-29 11:15:00,추세확정 (BB 상단 돌파),69806.2,,2.0,1.0,69801.00151782486
2024-07-29 13:00:00,추세확정 (BB 상단 돌파),69938.6,,2.0,1.0,69901.47745541399
2024-07-29 14:15:00,역추세 반등 (BB 하단),68797.4,68887.0195583342,1.0,1.0,
2024-07-29 14:30:00,역추세 반등 (BB 하단),68844.3,68789.86463693749,1.0,1.0,
2024-07-29 14:30:00,강력한 반전 (BB 찢고 복귀),68844.3,68789.86463693749,1.5,1.0,
2024-07-29 15:30:00,역추세 반등 (BB 하단),68134.9,67851.784540999,1.0,1.0,
2024-07-29 15:30:00,강력한 반전 (BB 찢고 복귀),68134.9,67851.784540999,1.5,1.0,
2024-07-29 16:45:00,역추세 반등 (BB 하단),66910.1,66696.41876494259,1.0,1.0,
2024-07-29 17:00:00,강력한 반전 (BB 찢고 복귀),67031.4,66489.16888370617,1.5,1.0,
2024-07-29 23:15:00,역추세 반등 (BB 하단),66984.4,66891.5235921652,1.0,1.0,
2024-07-29 23:15:00,강력한 반전 (BB 찢고 복귀),66984.4,66891.5235921652,1.5,1.0,
2024-07-30 00:30:00,역추세 반등 (BB 하단),66403.9,66365.36423627727,1.0,1.0,
2024-07-30 00:30:00,강력한 반전 (BB 찢고 복귀),66403.9,66365.36423627727,1.5,1.0,
2024-07-30 00:45:00,강력한 반전 (BB 찢고 복귀),66585.0,66306.58242240385,1.5,1.0,
2024-07-30 07:30:00,추세확정 (BB 상단 돌파),66944.5,,2.0,1.0,66928.01603418759
2024-07-30 12:30:00,역추세 반등 (BB 하단),66779.3,66301.3037737466,1.0,1.0,
2024-07-30 12:30:00,강력한 반전 (BB 찢고 복귀),66779.3,66301.3037737466,1.5,1.0,
2024-07-30 15:00:00,역추세 반등 (BB 하단),65859.9,65860.78461646143,1.0,1.0,
2024-07-30 15:15:00,역추세 반등 (BB 하단),66206.3,65840.23920740979,1.0,1.0,
2024-07-30 17:30:00,강력한 반전 (BB 찢고 복귀),65911.0,65683.0430899172,1.5,1.0,
2024-07-30 18:00:00,강력한 반전 (BB 찢고 복귀),65974.1,65670.07048114325,1.5,1.0,
2024-07-30 18:45:00,강력한 반전 (BB 찢고 복귀),65800.2,65627.87029102491,1.5,1.0,
2024-07-31 04:45:00,역추세 반등 (BB 하단),65791.7,65672.58119589191,1.0,1.0,
2024-07-31 04:45:00,강력한 반전 (BB 찢고 복귀),65791.7,65672.58119589191,1.5,1.0,
2024-07-31 05:15:00,강력한 반전 (BB 찢고 복귀),65744.0,65593.49886810181,1.5,1.0,
2024-07-31 11:00:00,강력한 반전 (BB 찢고 복귀),66078.8,65946.9367628366,1.5,1.0,
2024-07-31 13:15:00,추세확정 (BB 상단 돌파),66430.0,,2.0,1.0,66404.66920300598
2024-07-31 17:30:00,추세확정 (BB 상단 돌파),66753.0,,2.0,1.0,66736.82549728057
2024-07-31 18:30:00,강력한 반전 (BB 찢고 복귀),66526.2,66139.93874187172,1.5,1.0,
2024-08-01 00:45:00,강력한 반전 (BB 찢고 복귀),64630.4,64441.24827864225,1.5,1.0,
2024-08-01 02:30:00,역추세 반등 (BB 하단),64029.7,64012.31561709567,1.0,1.0,
2024-08-01 02:30:00,강력한 반전 (BB 찢고 복귀),64029.7,64012.31561709567,1.5,1.0,
2024-08-01 02:45:00,강력한 반전 (BB 찢고 복귀),64081.8,63957.688944898095,1.5,1.0,
2024-08-01 03:15:00,역추세 반등 (BB 하단),64013.2,63784.82614791656,1.0,1.0,
2024-08-01 03:15:00,강력한 반전 (BB 찢고 복귀),64013.2,63784.82614791656,1.5,1.0,
2024-08-01 12:00:00,추세확정 (BB 상단 돌파),64776.1,,2.0,1.0,64723.19809282271
2024-08-01 12:45:00,추세확정 (BB 상단 돌파),64864.9,,2.0,1.0,64836.78249094817
2024-08-01 14:30:00,역추세 반등 (BB 하단),64240.7,64198.45049911638,1.0,1.0,
2024-08-01 14:30:00,강력한 반전 (BB 찢고 복귀),64240.7,64198.45049911638,1.5,1.0,
2024-08-01 16:00:00,역추세 반등 (BB 하단),63021.8,62758.75310274266,1.0,1.0,
2024-08-01 16:00:00,강력한 반전 (BB 찢고 복귀),63021.8,62758.75310274266,1.5,1.0,
2024-08-01 20:30:00,추세확정 (BB 상단 돌파),64185.9,,2.0,1.0,63916.797470980935
2024-08-02 02:30:00,역추세 반등 (BB 하단),64216.0,64139.47188985281,1.0,1.0,
2024-08-02 02:30:00,강력한 반전 (BB 찢고 복귀),64216.0,64139.47188985281,1.5,1.0,
2024-08-02 06:30:00,역추세 반등 (BB 하단),64185.0,63872.15969960457,1.0,1.0,
2024-08-02 06:30:00,강력한 반전 (BB 찢고 복귀),64185.0,63872.15969960457,1.5,1.0,
2024-08-02 11:15:00,추세확정 (BB 상단 돌파),64844.7,,2.0,1.0,64836.29639091854
2024-08-02 13:30:00,추세확정 (BB 상단 돌파),65401.2,,2.0,1.0,65111.82686499559
2024-08-02 15:15:00,역추세 반등 (BB 하단),62820.4,62912.38197905873,1.0,1.0,
2024-08-02 15:30:00,역추세 반등 (BB 하단),63389.9,62788.01079247157,1.0,1.0,
2024-08-02 15:30:00,강력한 반전 (BB 찢고 복귀),63389.9,62788.01079247157,1.5,1.0,
2024-08-02 20:45:00,역추세 반등 (BB 하단),62602.0,62320.7516900552,1.0,1.0,
2024-08-02 20:45:00,강력한 반전 (BB 찢고 복귀),62602.0,62320.7516900552,1.5,1.0,
2024-08-02 21:30:00,역추세 반등 (BB 하단),62018.7,61767.567220441335,1.0,1.0,
2024-08-02 21:30:00,강력한 반전 (BB 찢고 복귀),62018.7,61767.567220441335,1.5,1.0,
2024-08-03 01:15:00,역추세 반등 (BB 하단),61150.0,60813.06853222339,1.0,1.0,
2024-08-03 01:15:00,강력한 반전 (BB 찢고 복귀),61150.0,60813.06853222339,1.5,1.0,
2024-08-03 08:45:00,강력한 반전 (BB 찢고 복귀),61600.0,61483.60783583956,1.5,1.0,
2024-08-03 09:15:00,강력한 반전 (BB 찢고 복귀),61544.0,61461.538689789566,1.5,1.0,
2024-08-03 12:15:00,추세확정 (BB 상단 돌파),62091.0,,2.0,1.0,62039.522486138536
2024-08-03 16:15:00,역추세 반등 (BB 하단),60995.1,60933.720425060834,1.0,1.0,
2024-08-03 16:15:00,강력한 반전 (BB 찢고 복귀),60995.1,60933.720425060834,1.5,1.0,
2024-08-03 16:45:00,역추세 반등 (BB 하단),60886.0,60601.15672686866,1.0,1.0,
2024-08-03 16:45:00,강력한 반전 (BB 찢고 복귀),60886.0,60601.15672686866,1.5,1.0,
2024-08-04 02:15:00,추세확정 (BB 상단 돌파),60961.4,,2.0,1.0,60922.021012347745
2024-08-04 08:15:00,역추세 반등 (BB 하단),60406.6,60291.63303746791,1.0,1.0,
2024-08-04 08:15:00,강력한 반전 (BB 찢고 복귀),60406.6,60291.63303746791,1.5,1.0,
2024-08-04 16:00:00,강력한 반전 (BB 찢고 복귀),59237.0,58831.36349782708,1.5,1.0,
2024-08-04 17:45:00,역추세 반등 (BB 하단),57836.0,57286.60303002116,1.0,1.0,
2024-08-05 01:15:00,역추세 반등 (BB 하단),54224.2,54810.70358076918,1.0,1.0,
2024-08-05 01:30:00,역추세 반등 (BB 하단),55150.0,54435.400260991664,1.0,1.0,
2024-08-05 01:30:00,강력한 반전 (BB 찢고 복귀),55150.0,54435.400260991664,1.5,1.0,
2024-08-05 05:15:00,강력한 반전 (BB 찢고 복귀),53399.6,52543.85413735955,1.5,1.0,
2024-08-05 06:30:00,역추세 반등 (BB 하단),50384.6,50753.28047956188,1.0,1.0,
2024-08-05 06:45:00,역추세 반등 (BB 하단),51562.0,50539.98901374747,1.0,1.0,
2024-08-05 06:45:00,강력한 반전 (BB 찢고 복귀),51562.0,50539.98901374747,1.5,1.0,
2024-08-05 11:30:00,강력한 반전 (BB 찢고 복귀),51045.5,50756.12791050435,1.5,1.0,
2024-08-05 12:30:00,역추세 반등 (BB 하단),50893.9,50136.29212709443,1.0,1.0,
2024-08-05 12:30:00,강력한 반전 (BB 찢고 복귀),50893.9,50136.29212709443,1.5,1.0,
2024-08-05 13:00:00,역추세 반등 (BB 하단),49965.4,49595.19100543893,1.0,1.0,
2024-08-05 13:00:00,강력한 반전 (BB 찢고 복귀),49965.4,49595.19100543893,1.5,1.0,
2024-08-05 14:30:00,추세확정 (BB 상단 돌파),54125.8,,2.0,1.0,53622.31570611135
2024-08-05 19:15:00,강력한 반전 (BB 찢고 복귀),53268.1,52887.957117921775,1.5,1.0,
2024-08-05 19:45:00,강력한 반전 (BB 찢고 복귀),53444.0,52668.57557028382,1.5,1.0,
2024-08-06 00:15:00,추세확정 (BB 상단 돌파),55602.1,,2.0,1.0,55531.08566568935
2024-08-06 00:45:00,추세확정 (BB 상단 돌파),56012.1,,2.0,1.0,55798.585150994695
2024-08-06 05:15:00,역추세 반등 (BB 하단),55496.8,55293.54825260076,1.0,1.0,
2024-08-06 05:15:00,강력한 반전 (BB 찢고 복귀),55496.8,55293.54825260076,1.5,1.0,
2024-08-06 08:45:00,역추세 반등 (BB 하단),54965.1,54996.229795978616,1.0,1.0,
2024-08-06 09:15:00,역추세 반등 (BB 하단),54913.7,54766.714607910115,1.0,1.0,
2024-08-06 09:15:00,강력한 반전 (BB 찢고 복귀),54913.7,54766.714607910115,1.5,1.0,
2024-08-06 09:30:00,강력한 반전 (BB 찢고 복귀),55116.9,54736.15987611786,1.5,1.0,
2024-08-06 13:15:00,강력한 반전 (BB 찢고 복귀),55126.4,54693.53835215463,1.5,1.0,
2024-08-06 13:45:00,강력한 반전 (BB 찢고 복귀),55188.5,54663.777076491904,1.5,1.0,
2024-08-06 14:00:00,추세확정 (BB 상단 돌파),56128.1,,2.0,1.0,55721.96293953087
2024-08-06 20:45:00,강력한 반전 (BB 찢고 복귀),56515.3,56277.89812973493,1.5,1.0,
2024-08-06 21:15:00,역추세 반등 (BB 하단),56354.9,56204.04003232345,1.0,1.0,
2024-08-06 21:15:00,강력한 반전 (BB 찢고 복귀),56354.9,56204.04003232345,1.5,1.0,
2024-08-06 22:30:00,역추세 반등 (BB 하단),56190.5,56029.51670046073,1.0,1.0,
2024-08-06 22:30:00,강력한 반전 (BB 찢고 복귀),56190.5,56029.51670046073,1.5,1.0,
2024-08-06 23:30:00,역추세 반등 (BB 하단),55926.4,55850.07737015915,1.0,1.0,
2024-08-06 23:45:00,강력한 반전 (BB 찢고 복귀),55989.8,55809.84194122396,1.5,1.0,
2024-08-07 00:15:00,역추세 반등 (BB 하단),55911.3,55651.16385580045,1.0,1.0,
2024-08-07 00:15:00,강력한 반전 (BB 찢고 복귀),55911.3,55651.16385580045,1.5,1.0,
2024-08-07 01:45:00,추세확정 (BB 상단 돌파),56934.9,,2.0,1.0,56806.67110740617
2024-08-07 02:15:00,추세확정 (BB 상단 돌파),57169.2,,2.0,1.0,57033.43774187388
2024-08-07 07:15:00,강력한 반전 (BB 찢고 복귀),56694.9,56546.3624784847,1.5,1.0,
2024-08-07 08:45:00,추세확정 (BB 상단 돌파),57326.4,,2.0,1.0,57267.69373150013
2024-08-07 09:15:00,추세확정 (BB 상단 돌파),57416.3,,2.0,1.0,57404.42693416293
2024-08-07 14:45:00,역추세 반등 (BB 하단),56054.0,56076.13250928315,1.0,1.0,
2024-08-07 15:00:00,역추세 반등 (BB 하단),56199.7,55979.08541849992,1.0,1.0,
2024-08-07 15:00:00,강력한 반전 (BB 찢고 복귀),56199.7,55979.08541849992,1.5,1.0,
2024-08-07 18:45:00,역추세 반등 (BB 하단),54784.3,54800.41637565973,1.0,1.0,
2024-08-07 19:00:00,역추세 반등 (BB 하단),54982.7,54740.77324286511,1.0,1.0,
2024-08-07 19:00:00,강력한 반전 (BB 찢고 복귀),54982.7,54740.77324286511,1.5,1.0,
2024-08-08 01:00:00,추세확정 (BB 상단 돌파),55860.0,,2.0,1.0,55627.84674018004
2024-08-08 01:30:00,추세확정 (BB 상단 돌파),57340.3,,2.0,1.0,56383.8714815012
2024-08-08 12:30:00,추세확정 (BB 상단 돌파),58020.1,,2.0,1.0,57724.190264108795
2024-08-08 14:15:00,추세확정 (BB 상단 돌파),58149.9,,2.0,1.0,58091.00850607739
2024-08-08 15:30:00,추세확정 (BB 상단 돌파),59107.2,,2.0,1.0,59099.56163278972
2024-08-08 21:30:00,추세확정 (BB 상단 돌파),60499.2,,2.0,1.0,60060.74986321652
2024-08-08 22:15:00,추세확정 (BB 상단 돌파),60978.9,,2.0,1.0,60891.206108043785
2024-08-08 22:45:00,추세확정 (BB 상단 돌파),62305.5,,2.0,1.0,61648.532055110336
2024-08-09 05:00:00,역추세 반등 (BB 하단),60879.8,60809.05449623629,1.0,1.0,
2024-08-09 05:00:00,강력한 반전 (BB 찢고 복귀),60879.8,60809.05449623629,1.5,1.0,
2024-08-09 08:15:00,강력한 반전 (BB 찢고 복귀),60920.0,60599.66673859458,1.5,1.0,
2024-08-09 10:00:00,강력한 반전 (BB 찢고 복귀),60748.0,60645.82654206328,1.5,1.0,
2024-08-09 10:45:00,역추세 반등 (BB 하단),60573.3,60453.36484036687,1.0,1.0,
2024-08-09 10:45:00,강력한 반전 (BB 찢고 복귀),60573.3,60453.36484036687,1.5,1.0,
2024-08-09 11:30:00,강력한 반전 (BB 찢고 복귀),60562.1,60349.202657144815,1.5,1.0,
2024-08-09 12:30:00,강력한 반전 (BB 찢고 복귀),60465.2,60268.09834198114,1.5,1.0,
2024-08-09 13:15:00,강력한 반전 (BB 찢고 복귀),60341.4,60178.60834901197,1.5,1.0,
2024-08-09 13:45:00,역추세 반등 (BB 하단),60423.3,60068.17905574557,1.0,1.0,
2024-08-09 13:45:00,강력한 반전 (BB 찢고 복귀),60423.3,60068.17905574557,1.5,1.0,
2024-08-09 14:45:00,역추세 반등 (BB 하단),60307.5,59937.51432332736,1.0,1.0,
2024-08-09 14:45:00,강력한 반전 (BB 찢고 복귀),60307.5,59937.51432332736,1.5,1.0,
2024-08-09 16:00:00,강력한 반전 (BB 찢고 복귀),59881.6,59694.12016984474,1.5,1.0,
2024-08-09 21:15:00,강력한 반전 (BB 찢고 복귀),60163.4,59916.27791012856,1.5,1.0,
2024-08-10 03:30:00,강력한 반전 (BB 찢고 복귀),60443.2,60266.331792514495,1.5,1.0,
2024-08-10 07:15:00,추세확정 (BB 상단 돌파),60607.9,,2.0,1.0,60606.998604866494
2024-08-10 13:15:00,역추세 반등 (BB 하단),60623.4,60584.26701402352,1.0,1.0,
2024-08-10 13:15:00,강력한 반전 (BB 찢고 복귀),60623.4,60584.26701402352,1.5,1.0,
2024-08-10 14:00:00,역추세 반등 (BB 하단),60511.8,60460.61370800936,1.0,1.0,
2024-08-10 14:00:00,강력한 반전 (BB 찢고 복귀),60511.8,60460.61370800936,1.5,1.0,
2024-08-10 14:15:00,강력한 반전 (BB 찢고 복귀),60573.7,60439.92268073639,1.5,1.0,
2024-08-10 16:00:00,강력한 반전 (BB 찢고 복귀),60587.7,60390.57208476802,1.5,1.0,
2024-08-10 18:00:00,추세확정 (BB 상단 돌파),61096.8,,2.0,1.0,60897.574637621925
2024-08-10 23:30:00,강력한 반전 (BB 찢고 복귀),60824.7,60778.06047963184,1.5,1.0,
2024-08-11 00:00:00,추세확정 (BB 상단 돌파),61171.5,,2.0,1.0,61164.940781187346
2024-08-11 03:15:00,추세확정 (BB 상단 돌파),61304.5,,2.0,1.0,61260.11827026985
2024-08-11 09:15:00,추세확정 (BB 상단 돌파),61397.3,,2.0,1.0,61377.59722945094
2024-08-11 10:00:00,강력한 반전 (BB 찢고 복귀),61175.4,60947.09835662777,1.5,1.0,
2024-08-11 11:45:00,역추세 반등 (BB 하단),60637.1,60564.91329967665,1.0,1.0,
2024-08-11 11:45:00,강력한 반전 (BB 찢고 복귀),60637.1,60564.91329967665,1.5,1.0,
2024-08-11 12:15:00,역추세 반등 (BB 하단),60500.4,60342.66355619242,1.0,1.0,
2024-08-11 12:15:00,강력한 반전 (BB 찢고 복귀),60500.4,60342.66355619242,1.5,1.0,
2024-08-11 16:15:00,역추세 반등 (BB 하단),60173.2,60026.644519576366,1.0,1.0,
2024-08-11 16:15:00,강력한 반전 (BB 찢고 복귀),60173.2,60026.644519576366,1.5,1.0,
2024-08-11 19:30:00,역추세 반등 (BB 하단),59796.8,59783.97697261144,1.0,1.0,
2024-08-11 19:30:00,강력한 반전 (BB 찢고 복귀),59796.8,59783.97697261144,1.5,1.0,
2024-08-11 20:30:00,역추세 반등 (BB 하단),58707.1,58847.246037585006,1.0,1.0,
2024-08-11 21:00:00,역추세 반등 (BB 하단),58566.5,58415.96895222249,1.0,1.0,
2024-08-11 21:00:00,강력한 반전 (BB 찢고 복귀),58566.5,58415.96895222249,1.5,1.0,
2024-08-12 00:45:00,강력한 반전 (BB 찢고 복귀),58428.8,58323.24460115953,1.5,1.0,
2024-08-12 01:00:00,강력한 반전 (BB 찢고 복귀),58587.9,58321.98921361866,1.5,1.0,
2024-08-12 01:30:00,강력한 반전 (BB 찢고 복귀),58571.2,58294.8148992816,1.5,1.0,
2024-08-12 06:15:00,강력한 반전 (BB 찢고 복귀),58483.5,58364.7752325013,1.5,1.0,
2024-08-12 06:45:00,역추세 반등 (BB 하단),58381.7,58313.201709670204,1.0,1.0,
2024-08-12 06:45:00,강력한 반전 (BB 찢고 복귀),58381.7,58313.201709670204,1.5,1.0,
2024-08-12 07:15:00,역추세 반등 (BB 하단),58327.6,58193.40448695041,1.0,1.0,
2024-08-12 07:15:00,강력한 반전 (BB 찢고 복귀),58327.6,58193.40448695041,1.5,1.0,
2024-08-12 10:45:00,추세확정 (BB 상단 돌파),58947.6,,2.0,1.0,58926.30464925718
2024-08-12 14:00:00,강력한 반전 (BB 찢고 복귀),59320.0,57871.40562676971,1.5,1.0,
2024-08-12 19:00:00,역추세 반등 (BB 하단),59008.8,58692.81737413455,1.0,1.0,
2024-08-12 19:00:00,강력한 반전 (BB 찢고 복귀),59008.8,58692.81737413455,1.5,1.0,
2024-08-13 00:15:00,추세확정 (BB 상단 돌파),59629.5,,2.0,1.0,59565.49550463467
2024-08-13 00:45:00,추세확정 (BB 상단 돌파),59768.0,,2.0,1.0,59729.677025297635
2024-08-13 03:45:00,강력한 반전 (BB 찢고 복귀),59026.1,58989.841864157555,1.5,1.0,
2024-08-13 04:15:00,역추세 반등 (BB 하단),59100.8,58890.494350262874,1.0,1.0,
2024-08-13 04:15:00,강력한 반전 (BB 찢고 복귀),59100.8,58890.494350262874,1.5,1.0,
2024-08-13 08:30:00,강력한 반전 (BB 찢고 복귀),59036.6,58937.12020935767,1.5,1.0,
2024-08-13 08:45:00,강력한 반전 (BB 찢고 복귀),59067.9,58943.922625346306,1.5,1.0,
2024-08-13 09:45:00,역추세 반등 (BB 하단),58925.8,58831.6573289748,1.0,1.0,
2024-08-13 09:45:00,강력한 반전 (BB 찢고 복귀),58925.8,58831.6573289748,1.5,1.0,
2024-08-13 11:00:00,강력한 반전 (BB 찢고 복귀),58691.5,58534.44798918711,1.5,1.0,
2024-08-13 13:30:00,추세확정 (BB 상단 돌파),59169.9,,2.0,1.0,59162.24712975782
2024-08-13 16:30:00,추세확정 (BB 상단 돌파),60604.3,,2.0,1.0,60220.29334149431
2024-08-14 03:00:00,추세확정 (BB 상단 돌파),60893.4,,2.0,1.0,60859.30735151486
2024-08-14 08:15:00,강력한 반전 (BB 찢고 복귀),60820.0,60602.86509857534,1.5,1.0,
2024-08-14 10:00:00,추세확정 (BB 상단 돌파),60989.8,,2.0,1.0,60960.94959061383
2024-08-14 11:30:00,추세확정 (BB 상단 돌파),61312.8,,2.0,1.0,61264.37639315303
2024-08-14 12:15:00,추세확정 (BB 상단 돌파),61669.4,,2.0,1.0,61484.414355023015
2024-08-14 13:15:00,강력한 반전 (BB 찢고 복귀),60776.0,60569.3440244059,1.5,1.0,
2024-08-14 14:15:00,역추세 반등 (BB 하단),59461.6,59416.44850369737,1.0,1.0,
2024-08-14 14:15:00,강력한 반전 (BB 찢고 복귀),59461.6,59416.44850369737,1.5,1.0,
2024-08-14 18:45:00,강력한 반전 (BB 찢고 복귀),58962.0,58770.631709496934,1.5,1.0,
2024-08-14 19:15:00,역추세 반등 (BB 하단),58883.6,58677.75010338292,1.0,1.0,
2024-08-15 00:00:00,역추세 반등 (BB 하단),58804.8,58666.926683313235,1.0,1.0,
2024-08-15 00:00:00,강력한 반전 (BB 찢고 복귀),58804.8,58666.926683313235,1.5,1.0,
2024-08-15 02:00:00,역추세 반등 (BB 하단),58389.8,58384.408411757846,1.0,1.0,
2024-08-15 02:00:00,강력한 반전 (BB 찢고 복귀),58389.8,58384.408411757846,1.5,1.0,
2024-08-15 02:30:00,역추세 반등 (BB 하단),58460.8,58271.94614693067,1.0,1.0,
2024-08-15 02:30:00,강력한 반전 (BB 찢고 복귀),58460.8,58271.94614693067,1.5,1.0,
2024-08-15 06:30:00,역추세 반등 (BB 하단),58120.0,58084.30896680397,1.0,1.0,
2024-08-15 06:30:00,강력한 반전 (BB 찢고 복귀),58120.0,58084.30896680397,1.5,1.0,
2024-08-15 07:00:00,강력한 반전 (BB 찢고 복귀),58108.9,58036.94331816741,1.5,1.0,
2024-08-15 07:30:00,역추세 반등 (BB 하단),58015.8,57895.404673853176,1.0,1.0,
2024-08-15 07:30:00,강력한 반전 (BB 찢고 복귀),58015.8,57895.404673853176,1.5,1.0,
2024-08-15 11:15:00,추세확정 (BB 상단 돌파),58713.4,,2.0,1.0,58684.61760015052
2024-08-15 12:30:00,추세확정 (BB 상단 돌파),59156.0,,2.0,1.0,58976.85020166786
2024-08-15 13:15:00,추세확정 (BB 상단 돌파),59133.9,,2.0,1.0,59131.83952479214
2024-08-15 13:45:00,추세확정 (BB 상단 돌파),59434.7,,2.0,1.0,59348.23131831032
2024-08-15 18:30:00,역추세 반등 (BB 하단),57947.6,58004.817419956125,1.0,1.0,
2024-08-16 02:30:00,추세확정 (BB 상단 돌파),58115.9,,2.0,1.0,57946.28146811852
2024-08-16 09:45:00,추세확정 (BB 상단 돌파),58650.4,,2.0,1.0,58645.99471449222
2024-08-16 11:45:00,강력한 반전 (BB 찢고 복귀),58375.2,58253.93631975527,1.5,1.0,
