datetime,H_value,H_num
2021-07-26 19:15:00,40555.0,1480
2021-07-27 13:30:00,38745.0,1481
2021-07-28 03:30:00,40333.0,1482
2021-07-28 11:30:00,40874.0,1483
2021-07-28 19:00:00,40653.0,1484
2021-07-29 00:00:00,40278.0,1485
2021-07-29 05:30:00,40240.0,1486
2021-07-29 09:45:00,40602.0,1487
2021-07-29 15:00:00,40179.0,1488
2021-07-29 23:30:00,40378.5,1489
2021-07-30 07:30:00,39880.0,1490
2021-07-30 16:15:00,39208.0,1491
2021-07-30 20:45:00,42000.0,1492
2021-07-31 00:00:00,42421.5,1493
2021-07-31 09:15:00,41985.0,1494
2021-07-31 15:45:00,41686.0,1495
2021-07-31 20:30:00,42091.0,1496
2021-08-01 03:45:00,42600.0,1497
2021-08-01 09:30:00,41946.0,1498
2021-08-01 19:30:00,41500.0,1499
2021-08-02 07:00:00,40450.0,1500
2021-08-02 16:15:00,40000.0,1501
2021-08-03 00:45:00,39780.0,1502
2021-08-03 10:30:00,38800.0,1503
2021-08-03 14:30:00,38688.5,1504
2021-08-03 23:00:00,38700.0,1505
2021-08-04 21:00:00,39952.0,1506
2021-08-05 19:15:00,41346.5,1507
2021-08-06 06:15:00,41240.0,1508
2021-08-06 12:15:00,41041.5,1509
2021-08-06 17:45:00,43481.5,1510
2021-08-07 04:00:00,43929.0,1511
2021-08-07 12:15:00,44577.0,1512
2021-08-07 16:45:00,43827.5,1513
2021-08-08 00:00:00,44839.0,1514
2021-08-08 06:30:00,45319.5,1515
2021-08-08 13:00:00,45189.5,1516
2021-08-08 22:15:00,44651.0,1517
2021-08-09 05:00:00,43726.5,1518
2021-08-09 14:00:00,46386.0,1519
2021-08-09 18:30:00,46465.0,1520
2021-08-10 00:00:00,46737.5,1521
2021-08-10 08:45:00,46264.0,1522
2021-08-10 13:30:00,46120.0,1523
2021-08-10 21:15:00,45981.5,1524
2021-08-11 02:00:00,45988.0,1525
2021-08-11 08:00:00,46586.0,1526
2021-08-11 15:30:00,46728.5,1527
2021-08-11 20:15:00,46645.0,1528
2021-08-12 10:15:00,45633.0,1529
2021-08-12 21:00:00,44560.0,1530
2021-08-13 13:15:00,46635.0,1531
2021-08-13 20:15:00,47956.0,1532
2021-08-13 23:45:00,47850.0,1533
2021-08-14 09:30:00,48280.5,1534
2021-08-14 16:00:00,47015.0,1535
2021-08-14 19:30:00,47450.0,1536
2021-08-15 01:30:00,47382.0,1537
2021-08-15 14:00:00,46540.5,1538
2021-08-16 02:45:00,48341.0,1539
2021-08-16 06:00:00,47744.0,1540
2021-08-16 12:00:00,47720.0,1541
2021-08-16 18:15:00,46691.0,1542
2021-08-17 03:30:00,46630.0,1543
2021-08-17 11:30:00,47300.0,1544
2021-08-17 18:00:00,46223.0,1545
2021-08-18 06:15:00,45490.0,1546
2021-08-18 10:00:00,45585.0,1547
2021-08-18 18:00:00,46000.0,1548
2021-08-19 01:45:00,45200.0,1549
2021-08-19 08:00:00,45000.0,1550
2021-08-19 20:00:00,46898.0,1551
2021-08-20 00:15:00,47420.0,1552
2021-08-20 10:30:00,47355.0,1553
2021-08-20 16:30:00,49137.0,1554
2021-08-20 21:45:00,49479.5,1555
2021-08-21 08:00:00,49100.5,1556
2021-08-21 13:00:00,49449.0,1557
2021-08-21 17:45:00,49800.0,1558
2021-08-21 23:00:00,49369.5,1559
2021-08-22 06:30:00,49250.0,1560
2021-08-22 10:15:00,49443.5,1561
2021-08-23 03:30:00,50428.5,1562
2021-08-23 10:15:00,50490.0,1563
2021-08-23 23:15:00,49747.5,1564
2021-08-24 07:00:00,49840.0,1565
2021-08-24 10:15:00,49820.0,1566
2021-08-24 19:45:00,48478.0,1567
2021-08-25 02:45:00,48322.0,1568
2021-08-25 06:00:00,48608.0,1569
2021-08-25 19:00:00,49157.0,1570
2021-08-25 22:00:00,49230.0,1571
2021-08-26 00:45:00,49338.5,1572
2021-08-26 12:15:00,47443.0,1573
2021-08-27 01:30:00,47655.0,1574
2021-08-27 08:00:00,47539.0,1575
2021-08-27 15:00:00,48411.0,1576
2021-08-27 20:30:00,49144.0,1577
2021-08-28 00:45:00,49275.5,1578
2021-08-28 12:45:00,48963.0,1579
2021-08-28 16:30:00,49180.0,1580
2021-08-29 00:45:00,49710.5,1581
2021-08-29 10:00:00,48670.0,1582
2021-08-29 22:30:00,49365.0,1583
2021-08-31 04:30:00,47310.0,1584
2021-08-31 08:30:00,47950.0,1585
2021-08-31 14:00:00,48233.0,1586
2021-08-31 23:30:00,47403.0,1587
2021-09-01 12:15:00,47817.5,1588
2021-09-01 17:45:00,49096.0,1589
2021-09-02 02:15:00,49871.0,1590
2021-09-02 07:15:00,50300.0,1591
2021-09-02 14:00:00,50400.0,1592
2021-09-02 21:45:00,49885.0,1593
2021-09-03 04:45:00,49749.0,1594
2021-09-03 14:30:00,51037.5,1595
2021-09-04 10:00:00,50552.0,1596
2021-09-04 22:00:00,50279.0,1597
2021-09-05 02:30:00,50281.0,1598
2021-09-05 11:15:00,50394.5,1599
2021-09-05 14:30:00,50418.0,1600
2021-09-05 21:00:00,51859.5,1601
2021-09-06 07:45:00,52001.0,1602
2021-09-06 11:15:00,52286.0,1603
2021-09-06 16:00:00,51734.0,1604
2021-09-06 23:30:00,52753.5,1605
2021-09-07 03:15:00,52858.0,1606
2021-09-08 02:15:00,47330.0,1607
2021-09-08 13:30:00,46891.0,1608
2021-09-08 16:45:00,46541.0,1609
2021-09-08 22:45:00,46751.0,1610
2021-09-09 08:15:00,46520.5,1611
2021-09-09 13:15:00,47208.5,1612
2021-09-09 16:45:00,47428.0,1613
2021-09-10 01:30:00,47043.0,1614
2021-09-10 12:00:00,46478.0,1615
2021-09-10 18:15:00,45850.0,1616
2021-09-11 01:45:00,45499.0,1617
2021-09-11 04:30:00,45466.5,1618
2021-09-11 12:15:00,45780.5,1619
2021-09-11 16:30:00,45971.5,1620
2021-09-12 04:30:00,45491.5,1621
2021-09-12 09:00:00,46178.5,1622
2021-09-12 13:30:00,46248.5,1623
2021-09-12 16:30:00,46096.0,1624
2021-09-12 20:00:00,46183.5,1625
2021-09-12 23:00:00,46460.0,1626
2021-09-13 13:45:00,46900.0,1627
2021-09-13 21:00:00,45518.0,1628
2021-09-14 00:15:00,45365.0,1629
2021-09-14 09:00:00,46190.0,1630
2021-09-14 15:15:00,46871.5,1631
2021-09-15 01:00:00,47400.0,1632
2021-09-15 10:30:00,47666.5,1633
2021-09-15 16:15:00,48369.5,1634
2021-09-15 23:15:00,48447.0,1635
2021-09-16 04:45:00,48435.0,1636
2021-09-16 15:15:00,48222.0,1637
2021-09-17 01:30:00,48064.0,1638
2021-09-17 05:00:00,48108.0,1639
2021-09-17 20:00:00,47570.0,1640
2021-09-18 05:45:00,48800.0,1641
2021-09-18 09:15:00,48730.0,1642
2021-09-18 12:15:00,48648.5,1643
2021-09-18 15:30:00,48528.5,1644
2021-09-18 23:15:00,48350.5,1645
2021-09-19 09:00:00,48300.5,1646
2021-09-19 15:30:00,47744.0,1647
2021-09-19 18:30:00,47787.0,1648
2021-09-20 10:15:00,45277.0,1649
2021-09-20 17:30:00,44254.5,1650
2021-09-21 02:45:00,43060.0,1651
2021-09-21 10:45:00,43600.0,1652
2021-09-21 15:30:00,43322.0,1653
2021-09-22 03:15:00,42370.0,1654
2021-09-22 07:45:00,42700.0,1655
2021-09-22 18:15:00,43970.0,1656
2021-09-22 21:30:00,43899.0,1657
2021-09-23 06:45:00,44400.0,1658
2021-09-23 14:15:00,44188.0,1659
2021-09-23 17:45:00,44908.0,1660
2021-09-23 22:45:00,45006.0,1661
2021-09-24 07:45:00,45080.0,1662
2021-09-24 14:30:00,42703.0,1663
2021-09-24 21:30:00,43185.0,1664
2021-09-25 04:00:00,42883.5,1665
2021-09-25 10:00:00,42950.0,1666
2021-09-25 18:00:00,42800.0,1667
2021-09-26 09:45:00,43913.0,1668
2021-09-26 16:00:00,43500.0,1669
2021-09-26 22:00:00,43984.0,1670
2021-09-27 01:30:00,44343.5,1671
2021-09-27 05:15:00,44179.0,1672
2021-09-27 09:15:00,44100.0,1673
2021-09-27 14:30:00,44085.0,1674
2021-09-27 22:30:00,43395.0,1675
2021-09-28 04:15:00,42730.0,1676
2021-09-28 13:00:00,42590.5,1677
2021-09-28 20:15:00,41988.0,1678
2021-09-29 04:00:00,42434.5,1679
2021-09-29 06:45:00,42490.0,1680
2021-09-29 12:15:00,42550.0,1681
2021-09-30 04:00:00,43794.0,1682
2021-09-30 12:45:00,43773.0,1683
2021-09-30 19:00:00,44100.0,1684
2021-10-01 00:30:00,43990.0,1685
2021-10-01 10:30:00,47949.5,1686
2021-10-01 22:00:00,48440.0,1687
2021-10-02 06:30:00,47889.0,1688
2021-10-02 09:30:00,47866.0,1689
2021-10-02 13:45:00,48315.0,1690
2021-10-02 22:00:00,48261.0,1691
2021-10-03 05:30:00,48055.0,1692
2021-10-03 13:30:00,48133.5,1693
2021-10-03 17:45:00,49357.0,1694
2021-10-04 01:15:00,48336.0,1695
2021-10-04 05:00:00,47830.0,1696
2021-10-04 08:00:00,47960.5,1697
2021-10-04 17:45:00,49500.0,1698
2021-10-05 00:30:00,49790.0,1699
2021-10-05 10:15:00,50350.0,1700
2021-10-05 14:00:00,50320.0,1701
2021-10-05 21:30:00,51908.0,1702
2021-10-06 02:30:00,51557.5,1703
2021-10-06 05:15:00,51800.0,1704
2021-10-06 13:00:00,56413.0,1705
2021-10-06 23:00:00,55800.0,1706
2021-10-07 04:30:00,55260.5,1707
2021-10-07 13:30:00,54747.0,1708
2021-10-07 22:00:00,54648.0,1709
2021-10-08 02:00:00,54436.5,1710
2021-10-08 08:30:00,56250.0,1711
2021-10-08 20:00:00,54778.0,1712
2021-10-09 06:15:00,55239.0,1713
2021-10-09 13:45:00,55550.0,1714
2021-10-09 18:00:00,55167.5,1715
2021-10-09 23:45:00,55218.5,1716
2021-10-10 05:00:00,56145.0,1717
2021-10-10 08:30:00,55950.0,1718
2021-10-10 15:45:00,55582.0,1719
2021-10-10 20:15:00,56666.0,1720
2021-10-11 03:45:00,56799.5,1721
2021-10-11 07:30:00,57100.0,1722
2021-10-11 16:15:00,57800.0,1723
2021-10-11 19:45:00,57881.0,1724
2021-10-11 23:45:00,57540.0,1725
2021-10-12 05:45:00,57833.5,1726
2021-10-12 13:15:00,57470.0,1727
2021-10-13 01:00:00,56696.0,1728
2021-10-13 17:00:00,57240.0,1729
2021-10-13 22:00:00,57799.5,1730
2021-10-14 02:15:00,58653.0,1731
2021-10-14 11:15:00,58200.0,1732
2021-10-14 15:15:00,57859.0,1733
2021-10-14 18:45:00,58135.0,1734
2021-10-15 05:15:00,60371.5,1735
2021-10-15 20:15:00,63801.0,1736
2021-10-16 05:15:00,62419.5,1737
2021-10-16 11:45:00,61843.5,1738
2021-10-16 21:00:00,61410.0,1739
2021-10-17 01:30:00,61500.0,1740
2021-10-17 10:30:00,61492.5,1741
2021-10-17 17:45:00,61104.5,1742
2021-10-18 01:00:00,62620.0,1743
2021-10-18 07:30:00,62769.0,1744
2021-10-18 16:15:00,62400.0,1745
2021-10-19 03:15:00,63050.0,1746
2021-10-19 13:30:00,63319.5,1747
2021-10-19 20:30:00,64391.0,1748
2021-10-19 23:45:00,64480.0,1749
2021-10-20 08:30:00,64288.0,1750
2021-10-20 14:45:00,67210.0,1751
2021-10-20 19:00:00,66790.0,1752
2021-10-20 23:00:00,66272.0,1753
2021-10-21 09:30:00,66726.0,1754
2021-10-21 19:30:00,63550.0,1755
2021-10-22 03:30:00,63396.5,1756
2021-10-22 09:00:00,63774.0,1757
2021-10-22 13:00:00,63700.0,1758
2021-10-22 20:00:00,61271.0,1759
2021-10-23 04:15:00,61555.0,1760
2021-10-23 08:15:00,61150.5,1761
2021-10-23 11:30:00,61809.0,1762
2021-10-23 16:00:00,61670.0,1763
2021-10-24 00:00:00,61521.0,1764
2021-10-24 03:15:00,61311.5,1765
2021-10-24 09:15:00,61333.0,1766
2021-10-24 21:00:00,61343.0,1767
2021-10-25 03:00:00,62300.0,1768
2021-10-25 08:00:00,62969.0,1769
2021-10-25 16:45:00,63750.5,1770
2021-10-25 21:00:00,63539.0,1771
2021-10-26 00:15:00,63301.5,1772
2021-10-26 08:15:00,63161.0,1773
2021-10-26 11:00:00,63117.5,1774
2021-10-26 15:45:00,62808.5,1775
2021-10-27 04:30:00,61520.0,1776
2021-10-27 14:45:00,59479.0,1777
2021-10-27 20:00:00,59684.0,1778
2021-10-28 04:00:00,59237.0,1779
2021-10-28 09:45:00,61310.0,1780
2021-10-28 13:30:00,61900.0,1781
2021-10-28 20:00:00,62664.5,1782
2021-10-29 01:15:00,62149.0,1783
2021-10-29 16:15:00,62988.5,1784
2021-10-29 20:00:00,62715.5,1785
2021-10-30 13:30:00,62277.5,1786
2021-10-30 20:30:00,61958.0,1787
2021-10-31 17:15:00,60991.0,1788
2021-11-01 01:00:00,61771.0,1789
2021-11-01 07:15:00,62450.0,1790
2021-11-01 11:00:00,62536.5,1791
2021-11-01 19:45:00,61471.0,1792
2021-11-02 01:15:00,61616.5,1793
2021-11-02 06:00:00,61850.0,1794
2021-11-02 10:15:00,63652.0,1795
2021-11-02 15:45:00,64258.5,1796
2021-11-03 00:45:00,63600.0,1797
2021-11-03 07:45:00,63546.0,1798
2021-11-03 19:00:00,63448.5,1799
2021-11-04 04:30:00,62899.0,1800
2021-11-04 14:00:00,62392.5,1801
2021-11-04 20:15:00,61580.0,1802
2021-11-05 03:15:00,62321.0,1803
2021-11-05 06:15:00,62643.5,1804
2021-11-05 13:30:00,61961.0,1805
2021-11-05 18:45:00,61468.5,1806
2021-11-05 22:15:00,61400.0,1807
2021-11-06 06:00:00,61600.0,1808
2021-11-07 01:00:00,62343.5,1809
2021-11-07 04:00:00,62299.5,1810
2021-11-07 10:00:00,62370.5,1811
2021-11-07 13:15:00,62200.0,1812
2021-11-08 01:00:00,65690.5,1813
2021-11-08 07:00:00,66434.5,1814
2021-11-08 15:45:00,66700.0,1815
2021-11-08 23:15:00,68000.0,1816
2021-11-09 09:45:00,68250.0,1817
2021-11-09 13:45:00,68165.5,1818
2021-11-09 21:45:00,67822.0,1819
2021-11-10 10:15:00,67180.5,1820
2021-11-10 14:15:00,69138.5,1821
2021-11-11 09:15:00,65594.0,1822
2021-11-11 14:30:00,65495.0,1823
2021-11-11 22:30:00,65330.5,1824
2021-11-12 02:15:00,65465.0,1825
2021-11-12 08:45:00,64956.5,1826
2021-11-12 20:00:00,64595.5,1827
2021-11-13 00:00:00,64444.5,1828
2021-11-13 07:45:00,64200.0,1829
2021-11-13 16:00:00,65142.5,1830
2021-11-14 00:15:00,65375.0,1831
2021-11-14 06:00:00,65200.0,1832
2021-11-14 13:30:00,64800.0,1833
2021-11-14 18:00:00,64450.0,1834
2021-11-15 00:00:00,66200.0,1835
2021-11-15 05:15:00,65915.0,1836
2021-11-15 09:00:00,66383.0,1837
2021-11-16 09:00:00,61370.0,1838
2021-11-16 14:45:00,61428.0,1839
2021-11-16 22:30:00,61159.5,1840
2021-11-17 07:45:00,60155.0,1841
2021-11-17 11:45:00,60930.5,1842
2021-11-18 01:30:00,61097.0,1843
2021-11-18 11:00:00,59975.0,1844
2021-11-18 20:45:00,58470.0,1845
2021-11-19 09:15:00,57509.0,1846
2021-11-19 16:45:00,58307.5,1847
2021-11-20 02:15:00,58968.0,1848
2021-11-20 06:30:00,58844.0,1849
2021-11-20 12:15:00,58839.0,1850
2021-11-20 18:45:00,59686.0,1851
2021-11-20 23:45:00,59863.5,1852
2021-11-21 06:45:00,59272.5,1853
2021-11-21 11:00:00,59363.5,1854
2021-11-21 17:00:00,60047.5,1855
2021-11-21 20:45:00,59693.5,1856
2021-11-22 09:00:00,57865.0,1857
2021-11-22 13:30:00,59692.0,1858
2021-11-23 03:00:00,57293.0,1859
2021-11-23 10:15:00,57748.5,1860
2021-11-23 15:00:00,57740.0,1861
2021-11-23 19:45:00,57902.0,1862
2021-11-24 08:30:00,57472.0,1863
2021-11-24 13:00:00,56921.0,1864
2021-11-24 15:45:00,57193.0,1865
2021-11-24 21:00:00,57495.0,1866
2021-11-25 00:45:00,58330.0,1867
2021-11-25 16:00:00,59440.5,1868
2021-11-25 23:00:00,59337.0,1869
2021-11-26 14:30:00,54881.5,1870
2021-11-27 00:30:00,54650.0,1871
2021-11-27 03:30:00,54611.5,1872
2021-11-27 08:30:00,55298.5,1873
2021-11-27 14:15:00,55218.5,1874
2021-11-27 20:00:00,55075.0,1875
2021-11-28 10:45:00,54975.0,1876
2021-11-29 01:00:00,58250.0,1877
2021-11-29 07:30:00,57674.5,1878
2021-11-29 13:30:00,57522.5,1879
2021-11-29 18:15:00,58871.5,1880
2021-11-29 21:45:00,58444.0,1881
2021-11-30 08:45:00,57480.0,1882
2021-11-30 15:30:00,59200.0,1883
2021-11-30 18:45:00,58414.0,1884
2021-12-01 00:45:00,57697.5,1885
2021-12-01 08:30:00,57842.0,1886
2021-12-01 16:15:00,59073.0,1887
2021-12-02 01:30:00,57390.5,1888
2021-12-02 08:30:00,57200.0,1889
2021-12-02 15:00:00,57375.0,1890
2021-12-02 20:30:00,57200.0,1891
2021-12-03 05:45:00,57066.5,1892
2021-12-03 10:00:00,57371.0,1893
2021-12-03 13:30:00,57690.0,1894
2021-12-04 15:00:00,48522.0,1895
2021-12-05 00:00:00,49716.0,1896
2021-12-05 07:00:00,49631.5,1897
2021-12-05 12:15:00,49622.0,1898
2021-12-05 18:00:00,49351.0,1899
2021-12-05 23:00:00,49481.5,1900
2021-12-06 04:15:00,49230.0,1901
2021-12-06 08:00:00,49445.5,1902
2021-12-06 11:45:00,48900.0,1903
2021-12-06 22:00:00,50900.0,1904
2021-12-07 01:15:00,51515.5,1905
2021-12-07 09:00:00,51487.0,1906
2021-12-07 12:00:00,51506.0,1907
2021-12-07 15:45:00,51923.5,1908
2021-12-08 01:00:00,50788.5,1909
2021-12-08 06:45:00,50662.0,1910
2021-12-08 15:15:00,51232.5,1911
2021-12-08 19:30:00,50833.0,1912
2021-12-09 07:30:00,50388.5,1913
2021-12-09 12:15:00,49669.0,1914
2021-12-10 02:15:00,48800.0,1915
2021-12-10 13:30:00,50149.5,1916
2021-12-10 21:00:00,48550.0,1917
2021-12-11 00:30:00,48475.0,1918
2021-12-11 03:15:00,48684.0,1919
2021-12-11 06:00:00,48970.0,1920
2021-12-11 13:00:00,48901.0,1921
2021-12-11 16:15:00,49249.0,1922
2021-12-12 00:15:00,49684.0,1923
2021-12-12 14:00:00,49900.0,1924
2021-12-12 17:00:00,50790.0,1925
2021-12-13 05:45:00,49295.0,1926
2021-12-13 12:15:00,48976.5,1927
2021-12-13 22:00:00,47297.5,1928
2021-12-14 04:15:00,47150.0,1929
2021-12-14 08:45:00,47485.0,1930
2021-12-14 12:15:00,47920.0,1931
2021-12-14 21:00:00,48826.5,1932
2021-12-15 00:15:00,48747.0,1933
2021-12-15 04:15:00,48417.5,1934
2021-12-15 08:30:00,48773.0,1935
2021-12-15 20:15:00,49504.5,1936
2021-12-16 00:45:00,49286.5,1937
2021-12-16 07:15:00,49083.5,1938
2021-12-16 11:30:00,49450.0,1939
2021-12-16 20:15:00,48426.5,1940
2021-12-17 01:15:00,47982.5,1941
2021-12-17 05:00:00,47952.5,1942
2021-12-17 12:15:00,47342.5,1943
2021-12-17 16:30:00,47450.0,1944
2021-12-17 21:30:00,47185.0,1945
2021-12-18 05:30:00,46907.0,1946
2021-12-18 11:00:00,47321.5,1947
2021-12-18 15:15:00,47202.5,1948
2021-12-18 22:00:00,47098.5,1949
2021-12-19 04:30:00,48136.5,1950
2021-12-19 14:00:00,48390.0,1951
2021-12-19 22:45:00,47650.0,1952
2021-12-20 05:00:00,47046.0,1953
2021-12-20 21:15:00,47499.0,1954
2021-12-21 04:30:00,48828.5,1955
2021-12-21 08:00:00,49318.0,1956
2021-12-21 12:30:00,49299.0,1957
2021-12-21 17:15:00,48863.5,1958
2021-12-22 02:30:00,49586.0,1959
2021-12-22 08:30:00,49500.0,1960
2021-12-22 16:00:00,49251.5,1961
2021-12-22 20:45:00,49100.0,1962
2021-12-23 02:15:00,48750.5,1963
2021-12-23 13:00:00,48850.0,1964
2021-12-23 19:45:00,51431.5,1965
2021-12-24 02:00:00,51555.0,1966
2021-12-24 11:15:00,51450.0,1967
2021-12-24 18:45:00,51980.0,1968
2021-12-25 02:30:00,51069.0,1969
2021-12-25 07:30:00,51040.5,1970
2021-12-25 12:30:00,50888.0,1971
2021-12-25 18:30:00,51149.0,1972
2021-12-25 21:30:00,51081.5,1973
2021-12-26 09:45:00,50173.5,1974
2021-12-26 22:30:00,51294.0,1975
2021-12-27 03:45:00,51090.0,1976
2021-12-27 14:15:00,51812.0,1977
2021-12-27 17:45:00,52119.0,1978
2021-12-28 09:00:00,49409.5,1979
2021-12-28 12:30:00,49345.5,1980
2021-12-29 03:00:00,48137.0,1981
2021-12-29 09:45:00,48118.0,1982
2021-12-29 15:00:00,48040.0,1983
2021-12-30 04:15:00,46924.5,1984
2021-12-30 08:00:00,47234.0,1985
2021-12-30 12:15:00,47685.0,1986
2021-12-30 18:45:00,47920.5,1987
2021-12-31 00:00:00,47400.0,1988
2021-12-31 08:45:00,48554.0,1989
2021-12-31 14:30:00,48136.5,1990
2022-01-01 01:15:00,46929.5,1991
2022-01-01 05:30:00,47552.0,1992
2022-01-01 08:15:00,47351.5,1993
2022-01-01 17:45:00,47915.5,1994
2022-01-01 23:45:00,47845.0,1995
2022-01-02 09:15:00,47552.0,1996
2022-01-02 12:30:00,47436.5,1997
2022-01-02 17:00:00,48000.0,1998
2022-01-02 23:30:00,47477.5,1999
2022-01-03 05:30:00,47199.0,2000
2022-01-03 12:15:00,47576.5,2001
2022-01-04 00:15:00,46608.0,2002
2022-01-04 08:00:00,46700.0,2003
2022-01-04 15:00:00,47475.0,2004
2022-01-05 03:15:00,46566.5,2005
2022-01-05 10:00:00,47060.0,2006
2022-01-05 14:30:00,46826.5,2007
2022-01-06 01:15:00,43795.0,2008
2022-01-06 14:30:00,43220.0,2009
2022-01-06 20:00:00,43549.0,2010
2022-01-07 08:15:00,43260.0,2011
2022-01-07 13:30:00,42774.0,2012
2022-01-07 16:45:00,42404.5,2013
2022-01-07 20:45:00,42043.0,2014
2022-01-08 01:00:00,42242.0,2015
2022-01-08 04:30:00,41973.5,2016
2022-01-08 13:45:00,42100.0,2017
2022-01-09 02:45:00,42136.0,2018
2022-01-09 08:00:00,41943.0,2019
2022-01-09 11:00:00,42000.0,2020
2022-01-09 20:00:00,42771.0,2021
2022-01-10 17:00:00,42121.5,2022
2022-01-10 21:00:00,41972.0,2023
2022-01-11 04:45:00,42380.0,2024
2022-01-11 08:15:00,42700.0,2025
2022-01-11 17:00:00,43100.0,2026
2022-01-11 19:45:00,43163.0,2027
2022-01-12 00:00:00,42938.5,2028
2022-01-12 06:30:00,42830.0,2029
2022-01-12 13:45:00,44209.0,2030
2022-01-12 18:00:00,43857.5,2031
2022-01-12 21:15:00,44450.0,2032
2022-01-13 10:00:00,43995.0,2033
2022-01-13 14:30:00,44366.5,2034
2022-01-14 06:15:00,42936.0,2035
2022-01-14 15:15:00,43300.0,2036
2022-01-14 19:30:00,43704.5,2037
2022-01-15 10:15:00,43289.0,2038
2022-01-15 20:15:00,43779.5,2039
2022-01-16 08:00:00,43295.0,2040
2022-01-16 16:15:00,43455.0,2041
2022-01-16 22:45:00,43227.5,2042
2022-01-17 07:00:00,42929.0,2043
2022-01-17 09:45:00,42879.0,2044
2022-01-18 01:00:00,42395.5,2045
2022-01-18 06:45:00,42304.0,2046
2022-01-18 15:30:00,41890.0,2047
2022-01-18 22:30:00,42650.0,2048
2022-01-19 02:15:00,42484.5,2049
2022-01-19 14:45:00,42546.0,2050
2022-01-20 03:00:00,42048.5,2051
2022-01-20 16:00:00,43482.0,2052
2022-01-20 19:00:00,43380.5,2053
2022-01-21 08:00:00,39273.0,2054
2022-01-21 16:15:00,39034.0,2055
2022-01-22 10:30:00,35901.0,2056
2022-01-22 13:15:00,36189.0,2057
2022-01-22 21:45:00,35738.0,2058
2022-01-23 01:30:00,35498.0,2059
2022-01-23 09:30:00,36143.0,2060
2022-01-23 14:00:00,36028.5,2061
2022-01-23 23:00:00,36613.0,2062
2022-01-24 08:45:00,35572.5,2063
2022-01-24 20:45:00,37550.0,2064
2022-01-25 03:45:00,36488.0,2065
2022-01-25 10:15:00,36767.0,2066
2022-01-25 18:15:00,37500.0,2067
2022-01-26 05:45:00,37967.0,2068
2022-01-26 11:00:00,38200.0,2069
2022-01-26 14:15:00,38469.0,2070
2022-01-26 19:00:00,38888.0,2071
2022-01-27 00:15:00,37049.0,2072
2022-01-27 14:30:00,37223.0,2073
2022-01-28 00:00:00,37430.0,2074
2022-01-28 03:15:00,37432.5,2075
2022-01-28 06:30:00,37497.5,2076
2022-01-28 16:15:00,37342.5,2077
2022-01-28 21:45:00,37964.0,2078
2022-01-29 04:45:00,37885.5,2079
2022-01-29 07:45:00,37900.0,2080
2022-01-29 14:00:00,38150.0,2081
2022-01-29 21:00:00,38769.0,2082
2022-01-30 05:00:00,38358.0,2083
2022-01-30 08:00:00,38341.0,2084
2022-01-30 11:15:00,38230.0,2085
2022-01-30 16:00:00,38058.0,2086
2022-01-30 23:00:00,38200.0,2087
2022-01-31 19:15:00,38771.0,2088
2022-01-31 22:30:00,38700.0,2089
2022-02-01 03:45:00,38631.0,2090
2022-02-01 09:00:00,39097.0,2091
2022-02-01 16:45:00,39250.0,2092
2022-02-01 23:30:00,38857.5,2093
2022-02-02 03:15:00,38715.0,2094
2022-02-02 12:45:00,38707.5,2095
2022-02-02 19:30:00,37641.0,2096
2022-02-03 08:00:00,37066.0,2097
2022-02-03 16:00:00,37190.0,2098
2022-02-03 23:45:00,37425.0,2099
2022-02-04 07:00:00,38160.0,2100
2022-02-04 10:00:00,38338.0,2101
2022-02-04 19:45:00,41010.5,2102
2022-02-05 00:30:00,41918.0,2103
2022-02-05 06:30:00,41696.0,2104
2022-02-05 10:00:00,41636.0,2105
2022-02-05 15:30:00,41847.0,2106
2022-02-05 21:15:00,41730.0,2107
2022-02-06 01:45:00,41606.0,2108
2022-02-06 07:45:00,41682.0,2109
2022-02-06 14:30:00,42240.0,2110
2022-02-06 17:30:00,41699.5,2111
2022-02-06 23:45:00,42638.5,2112
2022-02-07 05:15:00,42990.0,2113
2022-02-07 18:00:00,44500.0,2114
2022-02-08 06:15:00,45500.0,2115
2022-02-08 21:00:00,44360.0,2116
2022-02-09 07:45:00,44000.0,2117
2022-02-09 13:00:00,44448.0,2118
2022-02-09 20:30:00,44808.0,2119
2022-02-10 11:30:00,45153.0,2120
2022-02-10 17:15:00,45924.5,2121
2022-02-11 09:15:00,43582.0,2122
2022-02-11 14:45:00,43876.0,2123
2022-02-12 01:00:00,42483.5,2124
2022-02-12 09:45:00,42437.0,2125
2022-02-12 18:15:00,42975.0,2126
2022-02-13 00:30:00,42467.5,2127
2022-02-13 11:15:00,42600.0,2128
2022-02-13 15:30:00,42750.0,2129
2022-02-13 21:00:00,42508.0,2130
2022-02-14 08:00:00,42399.0,2131
2022-02-14 14:30:00,42790.0,2132
2022-02-14 17:45:00,42845.0,2133
2022-02-15 04:00:00,43790.5,2134
2022-02-15 14:30:00,44480.0,2135
2022-02-15 23:30:00,44800.0,2136
2022-02-16 08:15:00,44314.0,2137
2022-02-16 20:00:00,44396.0,2138
2022-02-16 23:30:00,44157.0,2139
2022-02-17 08:00:00,43990.0,2140
2022-02-17 12:00:00,43348.0,2141
2022-02-18 01:30:00,40921.5,2142
2022-02-18 08:45:00,40924.0,2143
2022-02-18 15:00:00,40782.0,2144
2022-02-19 01:00:00,40330.0,2145
