entry_time,entry_price,signal_type,tp_price,sl_price,exit_time,exit_price,exit_type,pnl_pct
2024-04-02 10:45:00,66034.1,강력한 반전 (BB 찢고 복귀),67024.6115,65373.759000000005,2024-04-02 11:15:00,65373.759000000005,SL,-1.0000000000000004
2024-04-02 11:30:00,65432.2,역추세 반등 (BB 하단),66086.522,64777.878,2024-04-02 13:30:00,64777.878,SL,-1.0000000000000002
2024-04-02 11:30:00,65432.2,강력한 반전 (BB 찢고 복귀),66413.68299999999,64777.878,2024-04-02 13:30:00,64777.878,SL,-1.0000000000000002
2024-04-02 11:45:00,65686.5,강력한 반전 (BB 찢고 복귀),66671.7975,65029.635,2024-04-02 13:15:00,65029.635,SL,-0.9999999999999969
2024-04-02 13:30:00,65100.0,역추세 반등 (BB 하단),65751.0,64449.0,2024-04-02 14:15:00,65751.0,TP,1.0
2024-04-02 13:30:00,65100.0,강력한 반전 (BB 찢고 복귀),66076.5,64449.0,2024-04-02 14:30:00,66076.5,TP,1.5
2024-04-02 16:00:00,65474.6,강력한 반전 (BB 찢고 복귀),66456.719,64819.854,2024-04-03 00:30:00,64819.854,SL,-0.9999999999999988
2024-04-02 21:30:00,65746.8,강력한 반전 (BB 찢고 복귀),66733.002,65089.332,2024-04-03 00:15:00,65089.332,SL,-1.000000000000001
2024-04-03 00:30:00,65187.9,역추세 반등 (BB 하단),65839.779,64536.021,2024-04-03 01:45:00,65839.779,TP,0.9999999999999901
2024-04-03 00:30:00,65187.9,강력한 반전 (BB 찢고 복귀),66165.71849999999,64536.021,2024-04-03 03:45:00,66165.71849999999,TP,1.4999999999999796
2024-04-03 08:30:00,66584.0,추세확정 (BB 상단 돌파),67915.68000000001,65918.16,2024-04-03 11:00:00,65918.16,SL,-0.9999999999999948
2024-04-03 11:15:00,65892.4,역추세 반등 (BB 하단),66551.324,65233.475999999995,2024-04-03 14:00:00,66551.324,TP,0.9999999999999987
2024-04-03 11:15:00,65892.4,강력한 반전 (BB 찢고 복귀),66880.786,65233.475999999995,2024-04-03 14:15:00,66880.786,TP,1.499999999999998
2024-04-03 14:15:00,66802.4,추세확정 (BB 상단 돌파),68138.44799999999,66134.37599999999,2024-04-03 15:30:00,66134.37599999999,SL,-1.0000000000000075
2024-04-03 18:30:00,65888.5,강력한 반전 (BB 찢고 복귀),66876.8275,65229.615,2024-04-04 04:15:00,65229.615,SL,-1.000000000000003
2024-04-03 22:30:00,66196.5,추세확정 (BB 상단 돌파),67520.43000000001,65534.534999999996,2024-04-04 02:30:00,65534.534999999996,SL,-1.0000000000000058
2024-04-03 23:00:00,66252.6,추세확정 (BB 상단 돌파),67577.652,65590.07400000001,2024-04-04 02:30:00,65590.07400000001,SL,-0.9999999999999969
2024-04-04 02:30:00,65701.1,역추세 반등 (BB 하단),66358.111,65044.08900000001,2024-04-04 04:15:00,65044.08900000001,SL,-0.9999999999999978
2024-04-04 02:45:00,65764.7,역추세 반등 (BB 하단),66422.347,65107.053,2024-04-04 04:15:00,65107.053,SL,-0.9999999999999959
2024-04-04 02:45:00,65764.7,강력한 반전 (BB 찢고 복귀),66751.1705,65107.053,2024-04-04 04:15:00,65107.053,SL,-0.9999999999999959
2024-04-04 04:30:00,65410.8,강력한 반전 (BB 찢고 복귀),66391.962,64756.692,2024-04-04 08:15:00,66391.962,TP,1.4999999999999947
2024-04-04 07:00:00,66072.1,추세확정 (BB 상단 돌파),67393.542,65411.37900000001,2024-04-04 13:15:00,67393.542,TP,1.9999999999999931
2024-04-04 08:00:00,66372.5,추세확정 (BB 상단 돌파),67699.95,65708.775,2024-04-04 14:00:00,67699.95,TP,1.9999999999999956
2024-04-04 12:00:00,66579.7,추세확정 (BB 상단 돌파),67911.294,65913.90299999999,2024-04-04 16:15:00,67911.294,TP,1.9999999999999962
2024-04-04 14:00:00,67558.5,추세확정 (BB 상단 돌파),68909.67,66882.915,2024-04-04 18:00:00,68909.67,TP,1.9999999999999973
2024-04-04 14:30:00,67869.4,추세확정 (BB 상단 돌파),69226.788,67190.70599999999,2024-04-04 18:00:00,69226.788,TP,2.0000000000000093
2024-04-04 17:45:00,68813.9,추세확정 (BB 상단 돌파),70190.178,68125.761,2024-04-04 20:00:00,68125.761,SL,-0.9999999999999936
2024-04-05 03:00:00,67863.1,강력한 반전 (BB 찢고 복귀),68881.0465,67184.46900000001,2024-04-05 05:15:00,67184.46900000001,SL,-0.999999999999991
2024-04-05 05:30:00,66833.4,역추세 반등 (BB 하단),67501.734,66165.06599999999,2024-04-05 08:15:00,67501.734,TP,1.0000000000000038
2024-04-05 05:45:00,66868.9,역추세 반등 (BB 하단),67537.58899999999,66200.211,2024-04-05 08:15:00,67537.58899999999,TP,0.9999999999999978
2024-04-05 05:45:00,66868.9,강력한 반전 (BB 찢고 복귀),67871.93349999998,66200.211,2024-04-05 12:00:00,66200.211,SL,-0.9999999999999978
2024-04-05 12:00:00,66613.8,역추세 반등 (BB 하단),67279.93800000001,65947.662,2024-04-05 12:30:00,65947.662,SL,-1.0000000000000093
2024-04-05 12:00:00,66613.8,강력한 반전 (BB 찢고 복귀),67613.007,65947.662,2024-04-05 12:30:00,65947.662,SL,-1.0000000000000093
2024-04-05 12:15:00,66758.0,강력한 반전 (BB 찢고 복귀),67759.37,66090.42,2024-04-05 12:30:00,66090.42,SL,-1.0000000000000027
2024-04-05 13:30:00,67338.0,추세확정 (BB 상단 돌파),68684.76,66664.62,2024-04-06 13:30:00,67680.1,Time Stop,0.5080340966467758
2024-04-05 14:30:00,68180.0,추세확정 (BB 상단 돌파),69543.6,67498.2,2024-04-05 17:45:00,67498.2,SL,-1.0000000000000042
2024-04-06 02:45:00,67577.8,강력한 반전 (BB 찢고 복귀),68591.46699999999,66902.022,2024-04-06 22:15:00,68591.46699999999,TP,1.4999999999999802
2024-04-06 05:30:00,68067.5,추세확정 (BB 상단 돌파),69428.85,67386.825,2024-04-06 23:00:00,69428.85,TP,2.000000000000009
2024-04-06 10:00:00,67867.3,역추세 반등 (BB 하단),68545.973,67188.62700000001,2024-04-06 22:00:00,68545.973,TP,0.9999999999999929
2024-04-06 10:00:00,67867.3,강력한 반전 (BB 찢고 복귀),68885.3095,67188.62700000001,2024-04-06 22:45:00,68885.3095,TP,1.5000000000000002
2024-04-06 10:45:00,67844.8,강력한 반전 (BB 찢고 복귀),68862.472,67166.352,2024-04-06 22:45:00,68862.472,TP,1.4999999999999873
2024-04-06 12:00:00,67730.6,강력한 반전 (BB 찢고 복귀),68746.559,67053.29400000001,2024-04-06 22:30:00,68746.559,TP,1.4999999999999822
2024-04-06 12:45:00,67747.8,강력한 반전 (BB 찢고 복귀),68764.01699999999,67070.322,2024-04-06 22:45:00,68764.01699999999,TP,1.4999999999999847
2024-04-06 13:30:00,67680.1,강력한 반전 (BB 찢고 복귀),68695.3015,67003.299,2024-04-06 22:15:00,68695.3015,TP,1.4999999999999933
2024-04-06 14:30:00,67994.1,추세확정 (BB 상단 돌파),69353.982,67314.159,2024-04-06 23:00:00,69353.982,TP,1.9999999999999967
2024-04-06 17:30:00,68417.6,추세확정 (BB 상단 돌파),69785.952,67733.424,2024-04-07 15:00:00,69785.952,TP,1.9999999999999982
2024-04-06 22:15:00,68662.8,추세확정 (BB 상단 돌파),70036.05600000001,67976.172,2024-04-07 16:15:00,70036.05600000001,TP,2.000000000000012
2024-04-07 06:30:00,69248.3,강력한 반전 (BB 찢고 복귀),70287.0245,68555.817,2024-04-07 16:30:00,70287.0245,TP,1.4999999999999951
2024-04-07 08:30:00,69533.0,추세확정 (BB 상단 돌파),70923.66,68837.67,2024-04-08 08:00:00,70923.66,TP,2.000000000000005
2024-04-07 14:30:00,69493.5,추세확정 (BB 상단 돌파),70883.37,68798.565,2024-04-08 08:00:00,70883.37,TP,1.9999999999999933
2024-04-07 16:00:00,69914.0,추세확정 (BB 상단 돌파),71312.28,69214.86,2024-04-07 19:45:00,69214.86,SL,-0.9999999999999991
2024-04-07 20:00:00,69241.2,역추세 반등 (BB 하단),69933.612,68548.788,2024-04-08 07:00:00,69933.612,TP,0.9999999999999951
2024-04-07 20:00:00,69241.2,강력한 반전 (BB 찢고 복귀),70279.81799999998,68548.788,2024-04-08 07:30:00,70279.81799999998,TP,1.4999999999999822
2024-04-07 22:00:00,69215.2,강력한 반전 (BB 찢고 복귀),70253.42799999999,68523.048,2024-04-08 07:30:00,70253.42799999999,TP,1.4999999999999831
2024-04-08 00:30:00,69304.6,강력한 반전 (BB 찢고 복귀),70344.169,68611.554,2024-04-08 07:30:00,70344.169,TP,1.4999999999999836
2024-04-08 01:00:00,69544.4,추세확정 (BB 상단 돌파),70935.288,68848.95599999999,2024-04-08 08:00:00,70935.288,TP,2.000000000000009
2024-04-08 07:15:00,70096.4,추세확정 (BB 상단 돌파),71498.328,69395.43599999999,2024-04-08 08:15:00,71498.328,TP,2.0
2024-04-08 08:45:00,71993.2,추세확정 (BB 상단 돌파),73433.064,71273.268,2024-04-09 01:00:00,71273.268,SL,-1.000000000000001
2024-04-08 09:15:00,72414.9,추세확정 (BB 상단 돌파),73863.19799999999,71690.75099999999,2024-04-08 14:00:00,71690.75099999999,SL,-1.0000000000000069
2024-04-08 14:45:00,71787.0,역추세 반등 (BB 하단),72504.87,71069.13,2024-04-09 01:00:00,71069.13,SL,-0.9999999999999934
2024-04-08 14:45:00,71787.0,강력한 반전 (BB 찢고 복귀),72863.805,71069.13,2024-04-09 01:00:00,71069.13,SL,-0.9999999999999934
2024-04-08 17:30:00,71551.9,역추세 반등 (BB 하단),72267.419,70836.381,2024-04-09 06:30:00,70836.381,SL,-1.0000000000000004
2024-04-08 17:30:00,71551.9,강력한 반전 (BB 찢고 복귀),72625.17849999998,70836.381,2024-04-09 06:30:00,70836.381,SL,-1.0000000000000004
2024-04-09 00:30:00,71487.5,역추세 반등 (BB 하단),72202.375,70772.625,2024-04-09 06:30:00,70772.625,SL,-1.0
2024-04-09 00:30:00,71487.5,강력한 반전 (BB 찢고 복귀),72559.8125,70772.625,2024-04-09 06:30:00,70772.625,SL,-1.0
2024-04-09 01:15:00,71265.6,역추세 반등 (BB 하단),71978.25600000001,70552.944,2024-04-09 07:30:00,70552.944,SL,-1.0000000000000036
2024-04-09 01:15:00,71265.6,강력한 반전 (BB 찢고 복귀),72334.584,70552.944,2024-04-09 07:30:00,70552.944,SL,-1.0000000000000036
2024-04-09 01:30:00,71350.6,강력한 반전 (BB 찢고 복귀),72420.859,70637.09400000001,2024-04-09 06:45:00,70637.09400000001,SL,-0.9999999999999916
2024-04-09 04:15:00,71228.8,강력한 반전 (BB 찢고 복귀),72297.23199999999,70516.512,2024-04-09 07:30:00,70516.512,SL,-1.0000000000000004
2024-04-09 05:15:00,71274.3,강력한 반전 (BB 찢고 복귀),72343.4145,70561.557,2024-04-09 07:30:00,70561.557,SL,-1.000000000000003
2024-04-09 07:00:00,70937.9,역추세 반등 (BB 하단),71647.279,70228.521,2024-04-09 07:45:00,70228.521,SL,-1.0000000000000013
2024-04-09 07:00:00,70937.9,강력한 반전 (BB 찢고 복귀),72001.96849999999,70228.521,2024-04-09 07:45:00,70228.521,SL,-1.0000000000000013
2024-04-09 08:15:00,70164.8,역추세 반등 (BB 하단),70866.448,69463.152,2024-04-09 09:00:00,70866.448,TP,1.0000000000000013
2024-04-09 08:15:00,70164.8,강력한 반전 (BB 찢고 복귀),71217.272,69463.152,2024-04-09 14:30:00,69463.152,SL,-1.0000000000000013
2024-04-09 14:00:00,70343.0,역추세 반등 (BB 하단),71046.43000000001,69639.56999999999,2024-04-09 14:30:00,69639.56999999999,SL,-1.0000000000000109
2024-04-09 14:00:00,70343.0,강력한 반전 (BB 찢고 복귀),71398.14499999999,69639.56999999999,2024-04-09 14:30:00,69639.56999999999,SL,-1.0000000000000109
2024-04-09 14:45:00,69413.2,역추세 반등 (BB 하단),70107.332,68719.068,2024-04-09 15:00:00,68719.068,SL,-0.9999999999999969
2024-04-09 15:15:00,68934.8,역추세 반등 (BB 하단),69624.148,68245.452,2024-04-09 17:00:00,68245.452,SL,-0.9999999999999972
2024-04-09 15:30:00,69063.3,역추세 반등 (BB 하단),69753.933,68372.667,2024-04-09 17:00:00,68372.667,SL,-1.0000000000000022
2024-04-10 01:45:00,69318.1,역추세 반등 (BB 하단),70011.281,68624.91900000001,2024-04-10 02:45:00,68624.91900000001,SL,-0.9999999999999953
2024-04-10 01:45:00,69318.1,강력한 반전 (BB 찢고 복귀),70357.8715,68624.91900000001,2024-04-10 02:45:00,68624.91900000001,SL,-0.9999999999999953
2024-04-10 03:00:00,68860.1,역추세 반등 (BB 하단),69548.701,68171.49900000001,2024-04-10 07:15:00,69548.701,TP,0.9999999999999928
2024-04-10 03:00:00,68860.1,강력한 반전 (BB 찢고 복귀),69893.0015,68171.49900000001,2024-04-10 12:30:00,68171.49900000001,SL,-0.9999999999999928
2024-04-10 08:15:00,69100.0,강력한 반전 (BB 찢고 복귀),70136.5,68409.0,2024-04-10 12:30:00,68409.0,SL,-1.0
2024-04-10 08:45:00,69055.2,강력한 반전 (BB 찢고 복귀),70091.02799999999,68364.648,2024-04-10 12:30:00,68364.648,SL,-0.9999999999999943
2024-04-10 10:45:00,68951.8,강력한 반전 (BB 찢고 복귀),69986.07699999999,68262.282,2024-04-10 12:30:00,68262.282,SL,-0.9999999999999947
2024-04-10 12:45:00,68016.9,역추세 반등 (BB 하단),68697.06899999999,67336.731,2024-04-10 14:15:00,68697.06899999999,TP,0.9999999999999919
2024-04-10 13:15:00,67751.2,역추세 반등 (BB 하단),68428.712,67073.688,2024-04-10 14:15:00,68428.712,TP,1.0000000000000036
2024-04-10 13:30:00,67917.2,역추세 반등 (BB 하단),68596.372,67238.02799999999,2024-04-10 14:15:00,68596.372,TP,1.0000000000000089
2024-04-10 13:30:00,67917.2,강력한 반전 (BB 찢고 복귀),68935.95799999998,67238.02799999999,2024-04-10 14:30:00,68935.95799999998,TP,1.4999999999999811
2024-04-10 13:45:00,68309.6,강력한 반전 (BB 찢고 복귀),69334.244,67626.504,2024-04-10 16:45:00,69334.244,TP,1.5000000000000002
2024-04-10 19:45:00,70113.4,추세확정 (BB 상단 돌파),71515.66799999999,69412.26599999999,2024-04-11 19:45:00,70493.6,Time Stop,0.5422643888329644
2024-04-10 22:00:00,70521.7,추세확정 (BB 상단 돌파),71932.134,69816.483,2024-04-11 12:15:00,69816.483,SL,-1.000000000000006
2024-04-11 08:30:00,71131.4,추세확정 (BB 상단 돌파),72554.02799999999,70420.086,2024-04-11 10:45:00,70420.086,SL,-0.9999999999999979
2024-04-11 11:00:00,70530.2,강력한 반전 (BB 찢고 복귀),71588.15299999999,69824.898,2024-04-11 12:15:00,69824.898,SL,-0.9999999999999944
2024-04-11 12:00:00,70171.0,역추세 반등 (BB 하단),70872.71,69469.29,2024-04-11 12:30:00,70872.71,TP,1.000000000000009
2024-04-11 12:00:00,70171.0,강력한 반전 (BB 찢고 복귀),71223.56499999999,69469.29,2024-04-12 04:45:00,71223.56499999999,TP,1.4999999999999827
2024-04-11 12:30:00,70823.7,역추세 반등 (BB 하단),71531.93699999999,70115.463,2024-04-11 13:30:00,70115.463,SL,-0.9999999999999911
2024-04-11 12:30:00,70823.7,강력한 반전 (BB 찢고 복귀),71886.05549999999,70115.463,2024-04-11 13:30:00,70115.463,SL,-0.9999999999999911
2024-04-11 13:45:00,70301.0,역추세 반등 (BB 하단),71004.01,69597.99,2024-04-11 14:45:00,69597.99,SL,-0.9999999999999926
2024-04-11 13:45:00,70301.0,강력한 반전 (BB 찢고 복귀),71355.515,69597.99,2024-04-11 14:45:00,69597.99,SL,-0.9999999999999926
2024-04-12 02:00:00,70573.3,추세확정 (BB 상단 돌파),71984.766,69867.567,2024-04-12 13:30:00,69867.567,SL,-1.0000000000000107
2024-04-12 03:15:00,70958.2,추세확정 (BB 상단 돌파),72377.364,70248.618,2024-04-12 13:00:00,70248.618,SL,-0.9999999999999929
2024-04-12 07:45:00,70800.4,강력한 반전 (BB 찢고 복귀),71862.40599999999,70092.396,2024-04-12 13:00:00,70092.396,SL,-1.0000000000000013
2024-04-12 09:45:00,70682.9,강력한 반전 (BB 찢고 복귀),71743.14349999999,69976.071,2024-04-12 13:30:00,69976.071,SL,-0.9999999999999971
2024-04-12 12:45:00,70566.2,역추세 반등 (BB 하단),71271.862,69860.538,2024-04-12 13:30:00,69860.538,SL,-0.9999999999999953
2024-04-12 12:45:00,70566.2,강력한 반전 (BB 찢고 복귀),71624.69299999998,69860.538,2024-04-12 13:30:00,69860.538,SL,-0.9999999999999953
2024-04-12 13:45:00,69912.0,역추세 반등 (BB 하단),70611.12,69212.88,2024-04-12 16:00:00,69212.88,SL,-0.9999999999999932
2024-04-12 15:00:00,69423.6,역추세 반등 (BB 하단),70117.83600000001,68729.364,2024-04-12 16:15:00,68729.364,SL,-1.0000000000000062
2024-04-12 17:30:00,68182.1,역추세 반등 (BB 하단),68863.921,67500.27900000001,2024-04-12 18:15:00,67500.27900000001,SL,-0.9999999999999944
2024-04-12 17:30:00,68182.1,강력한 반전 (BB 찢고 복귀),69204.8315,67500.27900000001,2024-04-12 18:15:00,67500.27900000001,SL,-0.9999999999999944
2024-04-12 19:00:00,66595.1,역추세 반등 (BB 하단),67261.051,65929.149,2024-04-12 19:30:00,67261.051,TP,1.0000000000000013
2024-04-12 19:00:00,66595.1,강력한 반전 (BB 찢고 복귀),67594.02649999999,65929.149,2024-04-13 01:45:00,65929.149,SL,-1.0000000000000013
2024-04-13 01:15:00,66568.5,역추세 반등 (BB 하단),67234.185,65902.815,2024-04-13 01:45:00,65902.815,SL,-0.9999999999999966
2024-04-13 02:00:00,66418.7,역추세 반등 (BB 하단),67082.887,65754.51299999999,2024-04-13 03:45:00,67082.887,TP,1.0000000000000082
2024-04-13 02:00:00,66418.7,강력한 반전 (BB 찢고 복귀),67414.98049999999,65754.51299999999,2024-04-13 04:30:00,67414.98049999999,TP,1.4999999999999902
2024-04-13 04:30:00,67719.5,추세확정 (BB 상단 돌파),69073.89,67042.305,2024-04-13 17:00:00,67042.305,SL,-1.0000000000000102
2024-04-13 13:00:00,67644.8,추세확정 (BB 상단 돌파),68997.69600000001,66968.352,2024-04-13 17:15:00,66968.352,SL,-1.0000000000000058
2024-04-13 15:15:00,67885.7,추세확정 (BB 상단 돌파),69243.414,67206.843,2024-04-13 16:15:00,67206.843,SL,-1.0000000000000053
2024-04-13 17:30:00,66969.9,역추세 반등 (BB 하단),67639.599,66300.20099999999,2024-04-13 19:45:00,66300.20099999999,SL,-1.0000000000000118
2024-04-13 17:30:00,66969.9,강력한 반전 (BB 찢고 복귀),67974.44849999998,66300.20099999999,2024-04-13 19:45:00,66300.20099999999,SL,-1.0000000000000118
2024-04-13 18:00:00,66747.3,역추세 반등 (BB 하단),67414.773,66079.827,2024-04-13 19:45:00,66079.827,SL,-0.9999999999999972
2024-04-13 18:00:00,66747.3,강력한 반전 (BB 찢고 복귀),67748.5095,66079.827,2024-04-13 19:45:00,66079.827,SL,-0.9999999999999972
2024-04-13 20:30:00,62436.2,역추세 반등 (BB 하단),63060.562,61811.837999999996,2024-04-13 20:45:00,61811.837999999996,SL,-1.0000000000000016
2024-04-13 21:00:00,62027.8,역추세 반등 (BB 하단),62648.078,61407.522000000004,2024-04-13 21:45:00,62648.078,TP,0.9999999999999974
2024-04-14 03:15:00,62696.9,역추세 반등 (BB 하단),63323.869,62069.931000000004,2024-04-14 03:30:00,63323.869,TP,0.9999999999999957
2024-04-14 03:15:00,62696.9,강력한 반전 (BB 찢고 복귀),63637.3535,62069.931000000004,2024-04-14 04:00:00,63637.3535,TP,1.4999999999999936
2024-04-14 09:45:00,64101.9,강력한 반전 (BB 찢고 복귀),65063.428499999995,63460.881,2024-04-14 14:30:00,63460.881,SL,-1.0000000000000004
2024-04-14 11:45:00,64156.2,역추세 반등 (BB 하단),64797.761999999995,63514.638,2024-04-14 12:45:00,64797.761999999995,TP,0.9999999999999971
2024-04-14 11:45:00,64156.2,강력한 반전 (BB 찢고 복귀),65118.54299999999,63514.638,2024-04-14 14:30:00,63514.638,SL,-0.9999999999999971
2024-04-14 14:45:00,63904.5,강력한 반전 (BB 찢고 복귀),64863.0675,63265.455,2024-04-14 17:15:00,63265.455,SL,-0.9999999999999972
2024-04-14 17:30:00,63864.6,역추세 반등 (BB 하단),64503.246,63225.954,2024-04-14 18:30:00,64503.246,TP,1.000000000000001
2024-04-14 17:30:00,63864.6,강력한 반전 (BB 찢고 복귀),64822.568999999996,63225.954,2024-04-14 22:00:00,64822.568999999996,TP,1.4999999999999958
2024-04-14 22:00:00,64910.1,추세확정 (BB 상단 돌파),66208.302,64260.998999999996,2024-04-15 06:15:00,66208.302,TP,1.9999999999999962
2024-04-15 04:15:00,64927.0,역추세 반등 (BB 하단),65576.27,64277.729999999996,2024-04-15 06:00:00,65576.27,TP,1.0000000000000062
2024-04-15 04:15:00,64927.0,강력한 반전 (BB 찢고 복귀),65900.905,64277.729999999996,2024-04-15 06:15:00,65900.905,TP,1.4999999999999982
2024-04-15 06:15:00,66304.0,추세확정 (BB 상단 돌파),67630.08,65640.96,2024-04-15 13:45:00,65640.96,SL,-0.9999999999999903
2024-04-15 12:00:00,66120.1,역추세 반등 (BB 하단),66781.301,65458.899000000005,2024-04-15 14:00:00,65458.899000000005,SL,-1.0000000000000013
2024-04-15 12:00:00,66120.1,강력한 반전 (BB 찢고 복귀),67111.90149999999,65458.899000000005,2024-04-15 14:00:00,65458.899000000005,SL,-1.0000000000000013
2024-04-15 13:30:00,66180.7,강력한 반전 (BB 찢고 복귀),67173.41049999998,65518.893,2024-04-15 14:00:00,65518.893,SL,-1.000000000000001
2024-04-15 14:15:00,65336.2,역추세 반등 (BB 하단),65989.56199999999,64682.837999999996,2024-04-15 14:30:00,64682.837999999996,SL,-1.0000000000000016
2024-04-15 15:00:00,64449.9,역추세 반등 (BB 하단),65094.399000000005,63805.401,2024-04-15 17:15:00,63805.401,SL,-1.0000000000000053
2024-04-15 15:15:00,64613.2,역추세 반등 (BB 하단),65259.331999999995,63967.068,2024-04-15 16:30:00,63967.068,SL,-0.9999999999999966
2024-04-15 15:15:00,64613.2,강력한 반전 (BB 찢고 복귀),65582.39799999999,63967.068,2024-04-15 16:30:00,63967.068,SL,-0.9999999999999966
2024-04-15 19:15:00,63087.4,강력한 반전 (BB 찢고 복귀),64033.710999999996,62456.526,2024-04-16 04:00:00,62456.526,SL,-1.0000000000000053
2024-04-16 02:30:00,63201.9,역추세 반등 (BB 하단),63833.919,62569.881,2024-04-16 04:00:00,62569.881,SL,-1.0000000000000004
2024-04-16 02:30:00,63201.9,강력한 반전 (BB 찢고 복귀),64149.928499999995,62569.881,2024-04-16 04:00:00,62569.881,SL,-1.0000000000000004
2024-04-16 04:45:00,62468.8,역추세 반등 (BB 하단),63093.488000000005,61844.112,2024-04-16 06:45:00,63093.488000000005,TP,1.0000000000000029
2024-04-16 04:45:00,62468.8,강력한 반전 (BB 찢고 복귀),63405.831999999995,61844.112,2024-04-16 07:15:00,63405.831999999995,TP,1.4999999999999871
2024-04-16 10:30:00,62298.1,역추세 반등 (BB 하단),62921.081,61675.119,2024-04-16 11:45:00,62921.081,TP,0.9999999999999997
2024-04-16 10:30:00,62298.1,강력한 반전 (BB 찢고 복귀),63232.57149999999,61675.119,2024-04-16 11:45:00,63232.57149999999,TP,1.4999999999999878
2024-04-16 10:45:00,62544.4,강력한 반전 (BB 찢고 복귀),63482.566,61918.956,2024-04-16 15:00:00,61918.956,SL,-1.000000000000005
2024-04-16 14:30:00,62478.1,강력한 반전 (BB 찢고 복귀),63415.271499999995,61853.318999999996,2024-04-16 15:00:00,61853.318999999996,SL,-1.0000000000000044
2024-04-16 15:15:00,62243.5,강력한 반전 (BB 찢고 복귀),63177.1525,61621.065,2024-04-16 17:15:00,63177.1525,TP,1.4999999999999944
2024-04-16 21:15:00,63610.7,추세확정 (BB 상단 돌파),64882.914,62974.59299999999,2024-04-17 07:45:00,62974.59299999999,SL,-1.0000000000000058
2024-04-17 05:00:00,64252.1,추세확정 (BB 상단 돌파),65537.14199999999,63609.579,2024-04-17 07:00:00,63609.579,SL,-1.000000000000001
2024-04-17 07:15:00,63576.8,역추세 반등 (BB 하단),64212.56800000001,62941.032,2024-04-17 07:45:00,62941.032,SL,-1.0000000000000058
2024-04-17 07:15:00,63576.8,강력한 반전 (BB 찢고 복귀),64530.452,62941.032,2024-04-17 07:45:00,62941.032,SL,-1.0000000000000058
2024-04-17 08:00:00,63423.7,역추세 반등 (BB 하단),64057.937,62789.462999999996,2024-04-17 10:00:00,62789.462999999996,SL,-1.0000000000000016
2024-04-17 08:00:00,63423.7,강력한 반전 (BB 찢고 복귀),64375.05549999999,62789.462999999996,2024-04-17 10:00:00,62789.462999999996,SL,-1.0000000000000016
2024-04-17 08:15:00,63539.7,강력한 반전 (BB 찢고 복귀),64492.79549999999,62904.303,2024-04-17 10:00:00,62904.303,SL,-0.9999999999999957
2024-04-17 10:15:00,62937.9,역추세 반등 (BB 하단),63567.279,62308.521,2024-04-17 12:15:00,62308.521,SL,-1.0000000000000013
2024-04-17 10:15:00,62937.9,강력한 반전 (BB 찢고 복귀),63881.968499999995,62308.521,2024-04-17 12:15:00,62308.521,SL,-1.0000000000000013
2024-04-17 12:00:00,62619.9,역추세 반등 (BB 하단),63246.099,61993.701,2024-04-17 14:00:00,61993.701,SL,-1.0000000000000009
2024-04-17 12:45:00,62289.0,역추세 반등 (BB 하단),62911.89,61666.11,2024-04-17 13:30:00,62911.89,TP,0.999999999999999
2024-04-17 12:45:00,62289.0,강력한 반전 (BB 찢고 복귀),63223.33499999999,61666.11,2024-04-17 14:15:00,61666.11,SL,-0.999999999999999
2024-04-17 14:30:00,61799.0,역추세 반등 (BB 하단),62416.99,61181.01,2024-04-17 14:45:00,61181.01,SL,-0.9999999999999967
2024-04-17 14:30:00,61799.0,강력한 반전 (BB 찢고 복귀),62725.98499999999,61181.01,2024-04-17 14:45:00,61181.01,SL,-0.9999999999999967
2024-04-17 15:30:00,60423.9,역추세 반등 (BB 하단),61028.139,59819.661,2024-04-17 16:00:00,59819.661,SL,-1.0000000000000022
2024-04-17 16:00:00,60934.0,강력한 반전 (BB 찢고 복귀),61848.009999999995,60324.659999999996,2024-04-17 16:30:00,60324.659999999996,SL,-1.0000000000000062
2024-04-18 03:00:00,62037.0,추세확정 (BB 상단 돌파),63277.74,61416.63,2024-04-18 05:30:00,61416.63,SL,-1.0000000000000042
2024-04-18 06:00:00,61193.2,역추세 반등 (BB 하단),61805.132,60581.268,2024-04-18 10:45:00,61805.132,TP,1.0000000000000013
2024-04-18 06:00:00,61193.2,강력한 반전 (BB 찢고 복귀),62111.09799999999,60581.268,2024-04-18 11:00:00,62111.09799999999,TP,1.4999999999999898
2024-04-18 06:45:00,61116.7,역추세 반등 (BB 하단),61727.867,60505.532999999996,2024-04-18 10:30:00,61727.867,TP,1.000000000000002
2024-04-18 11:00:00,62370.9,추세확정 (BB 상단 돌파),63618.318,61747.191,2024-04-18 12:30:00,61747.191,SL,-1.000000000000004
2024-04-18 14:00:00,63428.0,추세확정 (BB 상단 돌파),64696.56,62793.72,2024-04-18 17:45:00,62793.72,SL,-0.9999999999999981
2024-04-18 18:15:00,62880.4,강력한 반전 (BB 찢고 복귀),63823.60599999999,62251.596,2024-04-19 01:00:00,62251.596,SL,-1.000000000000006
2024-04-19 00:15:00,62943.9,역추세 반등 (BB 하단),63573.339,62314.461,2024-04-19 01:00:00,62314.461,SL,-0.9999999999999976
2024-04-19 00:30:00,63010.9,역추세 반등 (BB 하단),63641.009000000005,62380.791,2024-04-19 01:00:00,62380.791,SL,-1.0000000000000062
