datetime,L_value,L_num
2023-02-01 03:30:00,23040.0,3316
2023-02-01 09:00:00,22910.0,3317
2023-02-01 16:45:00,22914.0,3318
2023-02-01 19:30:00,22755.0,3319
2023-02-02 06:15:00,23655.0,3320
2023-02-02 14:45:00,23510.0,3321
2023-02-02 22:00:00,23360.0,3322
2023-02-03 02:30:00,23410.5,3323
2023-02-03 08:00:00,23314.0,3324
2023-02-03 14:15:00,23218.0,3325
2023-02-03 20:00:00,23203.0,3326
2023-02-04 06:00:00,23260.5,3327
2023-02-04 09:00:00,23300.0,3328
2023-02-04 16:15:00,23358.0,3329
2023-02-05 00:45:00,23224.5,3330
2023-02-05 12:45:00,22983.5,3331
2023-02-05 19:15:00,22760.0,3332
2023-02-06 05:15:00,22612.5,3333
2023-02-06 11:30:00,22731.0,3334
2023-02-06 15:15:00,22737.0,3335
2023-02-06 23:15:00,22628.5,3336
2023-02-07 08:45:00,22862.0,3337
2023-02-07 18:30:00,22760.0,3338
2023-02-08 16:15:00,22669.0,3339
2023-02-08 20:00:00,22759.0,3340
2023-02-09 04:00:00,22355.0,3341
2023-02-09 12:30:00,22532.5,3342
2023-02-09 21:30:00,21698.0,3343
2023-02-10 05:30:00,21620.0,3344
2023-02-10 12:00:00,21675.1,3345
2023-02-10 15:45:00,21500.7,3346
2023-02-10 21:30:00,21431.1,3347
2023-02-11 07:15:00,21632.6,3348
2023-02-11 10:30:00,21648.4,3349
2023-02-11 18:45:00,21604.5,3350
2023-02-12 02:00:00,21753.3,3351
2023-02-12 04:45:00,21760.0,3352
2023-02-12 13:30:00,21755.0,3353
2023-02-12 22:00:00,21625.3,3354
2023-02-13 02:30:00,21617.0,3355
2023-02-13 10:15:00,21413.0,3356
2023-02-13 17:45:00,21327.5,3357
2023-02-14 08:30:00,21666.0,3358
2023-02-14 13:30:00,21514.2,3359
2023-02-15 02:45:00,22032.0,3360
2023-02-15 08:30:00,22080.2,3361
2023-02-16 07:00:00,24450.0,3362
2023-02-16 14:30:00,24301.0,3363
2023-02-17 00:00:00,23340.0,3364
2023-02-17 08:30:00,23529.9,3365
2023-02-17 14:45:00,23685.2,3366
2023-02-17 22:00:00,24049.6,3367
2023-02-18 02:30:00,24511.5,3368
2023-02-18 07:45:00,24427.4,3369
2023-02-18 11:00:00,24442.2,3370
2023-02-18 20:00:00,24502.2,3371
2023-02-19 07:15:00,24560.5,3372
2023-02-19 20:15:00,24251.0,3373
2023-02-20 01:15:00,23816.7,3374
2023-02-20 09:15:00,24371.0,3375
2023-02-20 16:30:00,24638.0,3376
2023-02-20 22:15:00,24652.5,3377
2023-02-21 09:00:00,24534.3,3378
2023-02-21 12:00:00,24463.9,3379
2023-02-21 16:30:00,24280.0,3380
2023-02-21 21:15:00,24152.0,3381
2023-02-22 02:30:00,23855.0,3382
2023-02-22 08:30:00,23860.5,3383
2023-02-22 16:45:00,23570.3,3384
2023-02-23 06:30:00,24317.5,3385
2023-02-23 12:00:00,23590.5,3386
2023-02-23 18:00:00,23726.0,3387
2023-02-23 22:00:00,23750.5,3388
2023-02-24 08:15:00,23762.0,3389
2023-02-24 16:00:00,22900.0,3390
2023-02-24 19:30:00,22800.0,3391
2023-02-24 22:30:00,22964.4,3392
2023-02-25 05:30:00,23014.4,3393
2023-02-25 12:45:00,22860.0,3394
2023-02-25 15:45:00,22970.0,3395
2023-02-25 20:45:00,22712.3,3396
2023-02-26 02:00:00,23060.1,3397
2023-02-26 06:00:00,23089.1,3398
2023-02-26 12:45:00,23117.0,3399
2023-02-26 17:00:00,23135.3,3400
2023-02-26 22:15:00,23313.7,3401
2023-02-27 09:00:00,23330.0,3402
2023-02-27 16:00:00,23137.0,3403
2023-02-27 20:00:00,23083.8,3404
2023-02-28 01:30:00,23341.0,3405
2023-02-28 08:00:00,23197.5,3406
2023-02-28 14:30:00,23303.9,3407
2023-02-28 21:30:00,23010.0,3408
2023-03-01 00:45:00,23015.0,3409
2023-03-01 10:15:00,23659.4,3410
2023-03-01 16:00:00,23541.0,3411
2023-03-01 20:00:00,23286.2,3412
2023-03-02 03:00:00,23422.0,3413
2023-03-02 07:15:00,23333.3,3414
2023-03-02 14:00:00,23186.4,3415
2023-03-02 17:15:00,23223.1,3416
2023-03-02 21:30:00,23380.5,3417
2023-03-03 01:30:00,21905.0,3418
2023-03-03 11:00:00,22270.7,3419
2023-03-03 13:45:00,22140.0,3420
2023-03-03 18:30:00,22184.0,3421
2023-03-03 21:15:00,22141.0,3422
2023-03-04 05:30:00,22262.5,3423
2023-03-04 21:45:00,22152.0,3424
2023-03-05 02:30:00,22173.0,3425
2023-03-05 09:00:00,22309.1,3426
2023-03-05 21:30:00,22306.7,3427
2023-03-06 02:00:00,22234.4,3428
2023-03-06 05:00:00,22302.7,3429
2023-03-06 11:45:00,22349.5,3430
2023-03-06 21:00:00,22310.0,3431
2023-03-07 00:15:00,22371.7,3432
2023-03-07 15:00:00,21919.0,3433
2023-03-07 21:00:00,21933.8,3434
2023-03-08 05:30:00,21821.7,3435
2023-03-08 15:00:00,21865.0,3436
2023-03-08 18:30:00,21935.2,3437
2023-03-08 23:00:00,21559.0,3438
2023-03-09 10:45:00,21528.8,3439
2023-03-09 20:45:00,20016.0,3440
2023-03-10 01:15:00,19755.0,3441
2023-03-10 07:00:00,19764.5,3442
2023-03-10 10:45:00,19535.0,3443
2023-03-10 14:45:00,19638.3,3444
2023-03-10 18:45:00,19805.2,3445
2023-03-11 08:00:00,19760.0,3446
2023-03-11 16:00:00,19973.8,3447
2023-03-12 02:30:00,20300.1,3448
2023-03-12 07:45:00,20260.9,3449
2023-03-12 12:00:00,20304.3,3450
2023-03-12 15:00:00,20275.8,3451
2023-03-13 09:30:00,21804.0,3452
2023-03-13 23:15:00,23922.0,3453
2023-03-14 08:00:00,24120.0,3454
2023-03-14 21:00:00,23966.0,3455
2023-03-15 00:30:00,24316.1,3456
2023-03-15 06:00:00,24622.0,3457
2023-03-15 11:30:00,24262.5,3458
2023-03-15 17:00:00,23868.1,3459
2023-03-16 01:15:00,24123.2,3460
2023-03-16 04:30:00,24183.0,3461
2023-03-16 09:15:00,24375.0,3462
2023-03-16 13:15:00,24489.9,3463
2023-03-16 18:00:00,24593.3,3464
2023-03-16 20:45:00,24615.0,3465
2023-03-17 14:30:00,26100.0,3466
2023-03-17 18:00:00,26237.0,3467
2023-03-18 03:00:00,27148.1,3468
2023-03-18 08:15:00,27046.0,3469
2023-03-18 12:15:00,27285.2,3470
2023-03-18 16:30:00,26555.0,3471
2023-03-18 23:00:00,26793.0,3472
2023-03-19 07:00:00,26816.2,3473
2023-03-19 20:30:00,27715.5,3474
2023-03-20 03:45:00,27123.0,3475
2023-03-20 16:15:00,27441.4,3476
2023-03-20 23:45:00,27564.2,3477
2023-03-21 07:00:00,27292.2,3478
2023-03-21 14:15:00,27707.9,3479
2023-03-21 18:00:00,27913.0,3480
2023-03-21 21:30:00,27886.0,3481
2023-03-22 09:15:00,27964.4,3482
2023-03-22 20:00:00,26583.4,3483
2023-03-23 01:45:00,27103.5,3484
2023-03-23 13:15:00,27264.0,3485
2023-03-23 19:15:00,27733.0,3486
2023-03-24 01:00:00,28110.7,3487
2023-03-24 04:45:00,28075.2,3488
2023-03-24 08:45:00,27914.1,3489
2023-03-24 11:45:00,27280.3,3490
2023-03-24 17:45:00,27470.5,3491
2023-03-24 21:30:00,26956.0,3492
2023-03-25 05:45:00,27357.2,3493
2023-03-25 09:15:00,27287.6,3494
2023-03-25 19:30:00,27132.0,3495
2023-03-26 04:45:00,27446.7,3496
2023-03-26 16:45:00,27602.8,3497
2023-03-26 20:30:00,27657.8,3498
2023-03-27 02:00:00,27755.0,3499
2023-03-27 06:00:00,27642.4,3500
2023-03-27 15:00:00,26474.3,3501
2023-03-27 20:00:00,26862.0,3502
2023-03-28 01:00:00,26785.0,3503
2023-03-28 05:30:00,26865.5,3504
2023-03-28 10:45:00,26611.0,3505
2023-03-28 17:15:00,26733.5,3506
2023-03-28 21:45:00,27074.3,3507
2023-03-29 12:15:00,28222.3,3508
2023-03-29 16:45:00,28125.0,3509
2023-03-29 22:00:00,28183.2,3510
2023-03-30 03:00:00,28054.2,3511
2023-03-30 09:00:00,28479.0,3512
2023-03-30 18:00:00,27650.0,3513
2023-03-30 22:45:00,27770.0,3514
2023-03-31 07:30:00,27486.6,3515
2023-03-31 18:15:00,28230.4,3516
2023-04-01 00:30:00,28385.2,3517
2023-04-01 07:15:00,28322.0,3518
2023-04-01 15:00:00,28182.5,3519
2023-04-02 01:00:00,28325.2,3520
2023-04-02 05:00:00,28363.6,3521
2023-04-02 16:30:00,27913.3,3522
2023-04-02 19:30:00,27822.8,3523
2023-04-02 22:15:00,27840.1,3524
2023-04-03 01:45:00,27553.6,3525
2023-04-03 04:45:00,27564.0,3526
2023-04-03 17:00:00,27865.3,3527
2023-04-03 21:00:00,27175.0,3528
2023-04-04 00:30:00,27648.2,3529
2023-04-04 04:30:00,27756.7,3530
2023-04-04 15:15:00,27920.7,3531
2023-04-04 23:30:00,28056.6,3532
2023-04-05 08:15:00,28430.6,3533
2023-04-05 16:15:00,27777.2,3534
2023-04-06 01:15:00,27848.4,3535
2023-04-06 10:30:00,27670.0,3536
2023-04-06 13:45:00,27726.3,3537
2023-04-06 18:30:00,27925.0,3538
2023-04-06 22:15:00,27867.9,3539
2023-04-07 02:30:00,27912.1,3540
2023-04-07 07:45:00,27755.0,3541
2023-04-07 12:30:00,27775.2,3542
2023-04-07 16:45:00,27842.7,3543
2023-04-07 20:45:00,27830.0,3544
2023-04-08 00:45:00,27846.0,3545
2023-04-08 12:30:00,27931.0,3546
2023-04-08 18:45:00,27850.8,3547
2023-04-08 22:15:00,27870.0,3548
2023-04-09 08:45:00,27764.0,3549
2023-04-09 14:15:00,27777.8,3550
2023-04-10 01:30:00,28228.0,3551
2023-04-10 05:15:00,28177.2,3552
2023-04-10 13:45:00,28136.6,3553
2023-04-11 05:45:00,29768.2,3554
2023-04-11 09:15:00,29959.2,3555
2023-04-11 14:45:00,29960.0,3556
2023-04-11 20:15:00,29892.3,3557
2023-04-12 02:30:00,29810.0,3558
2023-04-12 06:15:00,29835.0,3559
2023-04-12 12:15:00,29917.5,3560
2023-04-12 15:00:00,29630.0,3561
2023-04-12 19:45:00,29732.0,3562
2023-04-12 22:45:00,29780.8,3563
2023-04-13 06:45:00,29976.7,3564
2023-04-13 12:30:00,30128.8,3565
2023-04-13 20:00:00,30180.8,3566
2023-04-14 08:45:00,30652.3,3567
2023-04-14 16:45:00,29936.0,3568
2023-04-15 01:15:00,30240.2,3569
2023-04-15 17:30:00,30180.0,3570
2023-04-16 01:00:00,30114.0,3571
2023-04-16 13:45:00,30154.9,3572
2023-04-16 20:00:00,30170.0,3573
2023-04-17 01:00:00,29719.0,3574
2023-04-17 13:30:00,29219.0,3575
2023-04-17 21:15:00,29369.7,3576
2023-04-18 01:15:00,29060.0,3577
2023-04-18 18:00:00,29931.9,3578
2023-04-19 02:00:00,30106.0,3579
2023-04-19 08:15:00,28896.4,3580
2023-04-19 15:30:00,28824.2,3581
2023-04-19 23:15:00,28555.0,3582
2023-04-20 03:00:00,28524.5,3583
2023-04-20 08:30:00,28713.0,3584
2023-04-20 12:15:00,28307.0,3585
2023-04-20 16:00:00,28222.0,3586
2023-04-20 19:30:00,27981.4,3587
2023-04-21 00:30:00,28071.1,3588
2023-04-21 06:45:00,27800.0,3589
2023-04-21 11:15:00,27905.6,3590
2023-04-21 19:30:00,27155.0,3591
2023-04-21 22:30:00,27058.0,3592
2023-04-22 01:15:00,27130.0,3593
2023-04-22 08:45:00,27180.0,3594
2023-04-22 13:30:00,27216.2,3595
2023-04-23 00:30:00,27399.2,3596
2023-04-23 10:30:00,27464.3,3597
2023-04-23 15:15:00,27302.2,3598
2023-04-23 18:45:00,27320.0,3599
2023-04-24 08:45:00,27136.0,3600
2023-04-24 17:00:00,26933.0,3601
2023-04-25 02:15:00,27311.0,3602
2023-04-25 08:15:00,27181.1,3603
2023-04-25 14:30:00,27201.5,3604
2023-04-26 07:45:00,28300.4,3605
2023-04-26 20:00:00,27200.0,3606
2023-04-27 06:45:00,28606.0,3607
2023-04-27 12:30:00,28636.0,3608
2023-04-27 15:45:00,28804.1,3609
2023-04-27 22:45:00,29230.0,3610
2023-04-28 03:15:00,29321.6,3611
2023-04-28 09:00:00,29112.0,3612
2023-04-28 13:45:00,28870.0,3613
2023-04-29 00:45:00,29175.0,3614
2023-04-29 10:15:00,29224.6,3615
2023-04-29 17:30:00,29010.1,3616
2023-04-30 02:00:00,29074.8,3617
2023-04-30 11:45:00,29148.6,3618
2023-04-30 20:00:00,29137.8,3619
2023-05-01 01:45:00,28354.0,3620
2023-05-01 05:30:00,28217.0,3621
2023-05-01 16:15:00,27981.0,3622
2023-05-01 20:45:00,27640.1,3623
2023-05-02 01:45:00,27900.3,3624
2023-05-02 05:00:00,27860.0,3625
2023-05-02 09:15:00,27926.8,3626
2023-05-02 14:00:00,27891.4,3627
2023-05-03 02:00:00,28322.2,3628
2023-05-03 14:45:00,28069.1,3629
2023-05-03 19:00:00,28188.0,3630
2023-05-04 08:15:00,28970.3,3631
2023-05-04 13:30:00,28631.2,3632
2023-05-04 18:30:00,28653.1,3633
2023-05-04 22:15:00,28731.4,3634
2023-05-05 09:15:00,29007.7,3635
2023-05-05 12:30:00,28750.0,3636
2023-05-05 18:45:00,29292.3,3637
2023-05-06 08:00:00,29128.0,3638
2023-05-06 15:00:00,28325.0,3639
2023-05-06 21:30:00,28621.0,3640
2023-05-07 03:30:00,28723.7,3641
2023-05-07 11:15:00,28678.4,3642
2023-05-07 19:00:00,28764.0,3643
2023-05-08 03:45:00,27992.3,3644
2023-05-08 08:45:00,27555.0,3645
2023-05-08 14:30:00,27651.3,3646
2023-05-08 20:00:00,27250.0,3647
2023-05-09 00:45:00,27531.0,3648
2023-05-09 06:30:00,27425.3,3649
2023-05-09 11:00:00,27503.1,3650
2023-05-09 22:15:00,27510.0,3651
2023-05-10 08:00:00,27463.2,3652
2023-05-10 17:15:00,26700.0,3653
2023-05-10 21:15:00,26945.9,3654
2023-05-11 03:15:00,27355.5,3655
2023-05-11 08:00:00,27251.3,3656
2023-05-11 19:45:00,26650.0,3657
2023-05-11 23:00:00,26790.0,3658
2023-05-12 06:00:00,26102.7,3659
2023-05-12 16:00:00,26227.7,3660
2023-05-12 19:15:00,25764.0,3661
2023-05-13 06:15:00,26681.2,3662
2023-05-13 14:15:00,26724.0,3663
2023-05-13 18:45:00,26752.0,3664
2023-05-14 00:30:00,26534.3,3665
2023-05-14 12:15:00,26730.4,3666
2023-05-14 19:15:00,26807.6,3667
2023-05-15 00:15:00,26700.2,3668
2023-05-15 14:15:00,27206.0,3669
2023-05-15 19:15:00,27301.8,3670
2023-05-16 01:15:00,26818.0,3671
2023-05-16 06:00:00,26974.3,3672
2023-05-16 14:00:00,26882.2,3673
2023-05-16 19:45:00,26865.4,3674
2023-05-17 07:45:00,26736.0,3675
2023-05-17 11:45:00,26562.9,3676
2023-05-17 14:30:00,26501.4,3677
2023-05-18 02:15:00,27270.6,3678
2023-05-18 06:15:00,27131.7,3679
2023-05-18 17:45:00,26341.3,3680
2023-05-19 01:45:00,26733.9,3681
2023-05-19 10:45:00,26780.7,3682
2023-05-19 15:30:00,26602.7,3683
2023-05-19 19:15:00,26763.4,3684
2023-05-20 00:30:00,26816.2,3685
2023-05-20 07:15:00,26823.0,3686
2023-05-20 13:15:00,26861.3,3687
2023-05-20 21:00:00,26942.2,3688
2023-05-21 11:45:00,26734.3,3689
2023-05-21 15:45:00,26795.0,3690
2023-05-21 21:00:00,26653.8,3691
2023-05-22 00:30:00,26510.0,3692
2023-05-22 13:00:00,26691.5,3693
2023-05-22 17:15:00,26763.3,3694
2023-05-23 00:45:00,26787.6,3695
2023-05-23 07:30:00,27186.4,3696
2023-05-23 13:45:00,27155.5,3697
2023-05-23 19:00:00,27077.6,3698
2023-05-24 03:30:00,26654.7,3699
2023-05-24 06:45:00,26580.0,3700
2023-05-24 15:00:00,26050.0,3701
2023-05-25 01:15:00,25851.0,3702
2023-05-25 07:45:00,26116.5,3703
2023-05-25 11:30:00,26190.5,3704
2023-05-25 15:30:00,26147.9,3705
2023-05-26 01:45:00,26330.0,3706
2023-05-26 06:00:00,26306.8,3707
2023-05-26 12:30:00,26341.3,3708
2023-05-26 18:00:00,26592.3,3709
2023-05-27 00:45:00,26623.0,3710
2023-05-27 10:45:00,26657.2,3711
2023-05-27 13:45:00,26530.0,3712
2023-05-28 12:30:00,27088.0,3713
2023-05-29 04:30:00,27833.0,3714
2023-05-29 07:30:00,27822.0,3715
2023-05-29 10:45:00,27728.0,3716
2023-05-29 17:00:00,27510.0,3717
2023-05-29 22:00:00,27541.9,3718
2023-05-30 05:00:00,27663.1,3719
2023-05-30 08:00:00,27702.0,3720
2023-05-30 16:15:00,27529.0,3721
2023-05-30 21:45:00,27624.0,3722
2023-05-31 02:00:00,27559.9,3723
2023-05-31 06:00:00,26966.0,3724
2023-05-31 11:00:00,26981.5,3725
2023-05-31 14:15:00,26817.0,3726
2023-06-01 03:00:00,26584.6,3727
2023-06-01 12:15:00,26781.3,3728
2023-06-01 16:45:00,26789.0,3729
2023-06-01 19:30:00,26639.0,3730
2023-06-02 00:30:00,26480.7,3731
2023-06-02 07:45:00,27028.1,3732
2023-06-02 13:45:00,26828.5,3733
2023-06-02 18:30:00,26998.0,3734
2023-06-03 01:30:00,27083.7,3735
2023-06-03 04:30:00,27096.9,3736
2023-06-03 10:00:00,27108.6,3737
2023-06-03 21:00:00,26905.9,3738
2023-06-04 01:00:00,26946.4,3739
2023-06-04 05:30:00,27017.8,3740
2023-06-04 12:15:00,27151.0,3741
2023-06-04 16:00:00,27142.2,3742
2023-06-05 05:15:00,26730.0,3743
2023-06-05 16:00:00,25361.5,3744
2023-06-05 19:00:00,25372.4,3745
2023-06-06 02:00:00,25583.6,3746
2023-06-06 08:15:00,25664.0,3747
2023-06-06 12:00:00,25324.2,3748
2023-06-07 03:30:00,26720.3,3749
2023-06-07 10:00:00,26335.2,3750
2023-06-07 16:00:00,26211.0,3751
2023-06-07 21:45:00,26115.4,3752
2023-06-08 03:15:00,26190.3,3753
2023-06-08 10:00:00,26359.5,3754
2023-06-08 13:30:00,26285.4,3755
2023-06-09 02:15:00,26260.0,3756
2023-06-09 07:30:00,26424.7,3757
2023-06-09 11:30:00,26550.0,3758
2023-06-09 19:00:00,26375.1,3759
2023-06-10 05:45:00,25450.0,3760
2023-06-10 13:00:00,25562.0,3761
2023-06-10 18:15:00,25334.0,3762
2023-06-11 01:00:00,25705.5,3763
2023-06-11 04:15:00,25615.9,3764
2023-06-11 08:30:00,25682.3,3765
2023-06-11 13:45:00,25667.0,3766
2023-06-11 22:30:00,25733.0,3767
2023-06-12 02:15:00,25603.8,3768
2023-06-12 06:00:00,25730.3,3769
2023-06-12 14:00:00,25719.3,3770
2023-06-12 17:15:00,25638.0,3771
2023-06-13 01:00:00,25807.3,3772
2023-06-13 15:45:00,25708.1,3773
2023-06-13 22:15:00,25791.5,3774
2023-06-14 05:45:00,25825.0,3775
2023-06-14 13:30:00,25908.0,3776
2023-06-14 20:45:00,24779.5,3777
2023-06-15 07:00:00,24861.0,3778
2023-06-15 11:15:00,24780.0,3779
2023-06-15 16:00:00,24921.0,3780
2023-06-16 00:15:00,25422.8,3781
2023-06-16 05:30:00,25466.0,3782
2023-06-16 11:45:00,25455.0,3783
2023-06-16 14:45:00,25155.0,3784
2023-06-16 21:45:00,26269.1,3785
2023-06-17 02:00:00,26164.6,3786
2023-06-17 12:00:00,26385.5,3787
2023-06-17 15:15:00,26282.0,3788
2023-06-18 00:45:00,26351.8,3789
2023-06-18 06:00:00,26455.0,3790
2023-06-18 09:15:00,26444.5,3791
2023-06-18 12:30:00,26424.7,3792
2023-06-18 20:15:00,26335.3,3793
2023-06-18 23:00:00,26232.0,3794
2023-06-19 04:30:00,26354.0,3795
2023-06-19 11:00:00,26355.5,3796
2023-06-19 16:30:00,26289.1,3797
2023-06-20 09:30:00,26685.0,3798
2023-06-20 14:30:00,26642.1,3799
2023-06-21 21:00:00,29749.9,3800
2023-06-22 07:30:00,30000.9,3801
2023-06-22 11:00:00,29817.0,3802
2023-06-22 14:30:00,29503.4,3803
2023-06-22 22:45:00,29852.6,3804
2023-06-23 02:00:00,29785.3,3805
2023-06-23 08:00:00,29893.2,3806
2023-06-23 13:45:00,29912.0,3807
2023-06-23 22:15:00,30418.1,3808
2023-06-24 01:30:00,30352.9,3809
2023-06-24 07:45:00,30544.0,3810
2023-06-24 16:00:00,30248.1,3811
2023-06-24 21:15:00,30400.1,3812
2023-06-25 00:30:00,30457.0,3813
2023-06-25 10:15:00,30572.0,3814
2023-06-25 15:00:00,30432.6,3815
2023-06-25 20:45:00,30260.0,3816
2023-06-26 01:15:00,29927.0,3817
2023-06-26 10:00:00,30115.0,3818
2023-06-26 17:15:00,29917.0,3819
2023-06-26 22:00:00,30089.8,3820
2023-06-27 06:30:00,30225.5,3821
2023-06-27 09:45:00,30321.6,3822
2023-06-27 15:30:00,30358.0,3823
2023-06-27 20:15:00,30536.2,3824
2023-06-28 02:45:00,30300.6,3825
2023-06-28 08:00:00,30121.2,3826
2023-06-28 13:00:00,29978.0,3827
2023-06-28 19:30:00,29817.0,3828
2023-06-29 00:45:00,30027.8,3829
2023-06-29 14:45:00,30380.4,3830
2023-06-29 20:15:00,30220.0,3831
2023-06-30 01:00:00,30335.1,3832
2023-06-30 06:30:00,30591.7,3833
2023-06-30 13:45:00,29412.8,3834
2023-07-01 01:15:00,30366.2,3835
2023-07-01 04:15:00,30312.0,3836
2023-07-01 22:45:00,30531.5,3837
2023-07-02 02:15:00,30450.6,3838
2023-07-02 06:00:00,30452.9,3839
2023-07-02 15:15:00,30138.4,3840
2023-07-02 18:00:00,30350.2,3841
2023-07-02 22:30:00,30402.0,3842
2023-07-03 12:00:00,30541.6,3843
2023-07-03 21:15:00,30824.3,3844
2023-07-04 06:00:00,30863.9,3845
2023-07-04 09:00:00,30850.0,3846
2023-07-04 19:30:00,30602.8,3847
2023-07-05 00:45:00,30738.0,3848
2023-07-05 13:30:00,30176.6,3849
2023-07-05 20:00:00,30363.0,3850
2023-07-06 01:15:00,30314.8,3851
2023-07-06 14:30:00,29854.5,3852
2023-07-07 00:00:00,29675.1,3853
2023-07-07 07:45:00,29911.8,3854
2023-07-07 12:30:00,30020.0,3855
2023-07-07 18:45:00,30090.4,3856
2023-07-08 01:00:00,30242.4,3857
2023-07-08 06:15:00,30136.0,3858
2023-07-08 12:00:00,30138.7,3859
2023-07-08 19:15:00,30025.0,3860
2023-07-09 11:00:00,30229.4,3861
2023-07-09 14:00:00,30170.0,3862
2023-07-10 00:00:00,29927.5,3863
2023-07-10 08:15:00,29966.0,3864
2023-07-10 12:45:00,30131.2,3865
2023-07-10 21:45:00,30157.1,3866
2023-07-11 09:15:00,30315.3,3867
2023-07-11 13:30:00,30251.5,3868
2023-07-11 18:30:00,30390.0,3869
2023-07-11 22:30:00,30490.0,3870
2023-07-12 01:30:00,30490.0,3871
2023-07-12 16:00:00,30408.0,3872
2023-07-12 19:30:00,30185.0,3873
2023-07-13 05:00:00,30236.9,3874
2023-07-13 12:30:00,30450.0,3875
2023-07-13 21:00:00,31011.2,3876
2023-07-14 07:45:00,31066.0,3877
2023-07-14 13:30:00,31044.6,3878
2023-07-14 19:00:00,29873.0,3879
2023-07-15 05:15:00,30235.6,3880
2023-07-15 16:15:00,30227.2,3881
2023-07-16 02:15:00,30038.2,3882
2023-07-16 13:15:00,30250.2,3883
2023-07-16 18:30:00,30125.0,3884
2023-07-16 23:30:00,30108.5,3885
2023-07-17 10:15:00,29930.1,3886
2023-07-17 18:45:00,29610.0,3887
2023-07-18 08:00:00,29865.9,3888
2023-07-18 13:00:00,29660.0,3889
2023-07-18 16:45:00,29362.0,3890
2023-07-18 19:45:00,29652.2,3891
2023-07-19 09:00:00,29843.3,3892
2023-07-19 15:00:00,29734.6,3893
2023-07-19 23:00:00,29810.0,3894
2023-07-20 03:30:00,29902.5,3895
2023-07-20 14:45:00,29563.7,3896
2023-07-20 18:15:00,29488.1,3897
2023-07-21 00:30:00,29710.9,3898
2023-07-21 11:15:00,29710.9,3899
2023-07-21 19:00:00,29750.2,3900
2023-07-22 06:00:00,29830.6,3901
2023-07-22 12:45:00,29814.6,3902
2023-07-22 18:00:00,29782.9,3903
2023-07-22 23:15:00,29608.6,3904
2023-07-23 13:30:00,29837.0,3905
2023-07-23 21:30:00,29900.0,3906
2023-07-24 04:00:00,29636.6,3907
2023-07-24 09:45:00,28919.7,3908
2023-07-24 15:00:00,28851.0,3909
2023-07-24 18:00:00,28983.7,3910
2023-07-25 01:30:00,29026.7,3911
2023-07-25 13:00:00,29068.4,3912
2023-07-25 20:00:00,29158.3,3913
2023-07-26 01:30:00,29076.0,3914
2023-07-26 06:45:00,29169.7,3915
2023-07-26 11:45:00,29136.0,3916
2023-07-26 19:00:00,29173.5,3917
2023-07-26 23:45:00,29272.0,3918
2023-07-27 07:00:00,29366.1,3919
2023-07-27 18:30:00,29069.4,3920
2023-07-28 08:00:00,29111.2,3921
2023-07-28 17:30:00,29180.6,3922
2023-07-29 08:45:00,29242.4,3923
2023-07-29 12:45:00,29249.8,3924
2023-07-30 02:45:00,29292.0,3925
2023-07-30 06:15:00,29255.0,3926
2023-07-30 10:45:00,29221.6,3927
2023-07-30 20:00:00,29000.4,3928
2023-07-31 09:45:00,29312.0,3929
2023-07-31 19:45:00,29100.0,3930
2023-08-01 02:00:00,28670.0,3931
2023-08-01 12:30:00,28726.0,3932
2023-08-01 15:30:00,28555.6,3933
2023-08-02 08:15:00,29365.0,3934
2023-08-02 16:45:00,28901.6,3935
2023-08-02 21:15:00,29044.5,3936
2023-08-03 08:15:00,28951.0,3937
2023-08-03 12:45:00,29062.2,3938
2023-08-03 18:00:00,29080.0,3939
2023-08-03 22:30:00,29138.7,3940
2023-08-04 02:15:00,29083.9,3941
2023-08-04 07:30:00,29152.0,3942
2023-08-04 12:30:00,29116.0,3943
2023-08-04 20:45:00,28788.0,3944
2023-08-05 04:45:00,29020.0,3945
2023-08-05 07:30:00,29027.3,3946
2023-08-05 12:45:00,28970.3,3947
2023-08-05 16:30:00,28997.1,3948
2023-08-06 02:00:00,29027.0,3949
2023-08-06 06:30:00,29035.0,3950
2023-08-06 14:15:00,28980.0,3951
2023-08-06 21:45:00,29012.8,3952
2023-08-07 00:30:00,29011.0,3953
2023-08-07 16:15:00,28677.1,3954
2023-08-08 02:00:00,29126.4,3955
2023-08-08 22:30:00,29662.0,3956
2023-08-09 02:45:00,29625.0,3957
2023-08-09 06:15:00,29655.0,3958
2023-08-09 10:30:00,29727.2,3959
2023-08-10 09:30:00,29464.4,3960
2023-08-10 17:30:00,29308.8,3961
2023-08-11 02:45:00,29338.3,3962
2023-08-11 10:00:00,29342.5,3963
2023-08-11 16:30:00,29215.1,3964
2023-08-12 03:30:00,29371.2,3965
2023-08-12 21:45:00,29389.4,3966
2023-08-13 05:15:00,29354.0,3967
2023-08-13 12:15:00,29364.8,3968
2023-08-13 16:15:00,29320.0,3969
2023-08-14 02:15:00,29080.0,3970
2023-08-14 13:30:00,29327.0,3971
2023-08-14 18:00:00,29230.0,3972
2023-08-15 07:30:00,29337.0,3973
2023-08-15 19:00:00,29049.7,3974
2023-08-15 23:00:00,29167.6,3975
2023-08-16 06:00:00,29109.1,3976
2023-08-16 09:30:00,29100.0,3977
2023-08-16 12:30:00,29001.8,3978
2023-08-16 16:15:00,28940.6,3979
2023-08-17 00:45:00,28302.6,3980
2023-08-17 16:00:00,27625.0,3981
