L_num,datetime,prev_L,curr_L,change_pct,pattern
3297,2023-01-25 10:15:00,22319.0,22467.0,0.6631121466015503,HL (Higher Low)
3298,2023-01-25 15:00:00,22467.0,22333.5,-0.5942048337561757,LL (Lower Low)
3299,2023-01-26 06:15:00,22333.5,22884.5,2.467145767568899,HL (Higher Low)
3300,2023-01-26 10:45:00,22884.5,22850.5,-0.1485721776748454,LL (Lower Low)
3301,2023-01-26 16:00:00,22850.5,22851.0,0.0021881359270037857,HL (Higher Low)
3302,2023-01-26 21:15:00,22851.0,22957.5,0.46606275436523564,HL (Higher Low)
3303,2023-01-27 01:30:00,22957.5,22523.0,-1.8926276815855385,LL (Lower Low)
3304,2023-01-27 14:15:00,22523.0,22838.0,1.3985703503085736,HL (Higher Low)
3305,2023-01-27 22:00:00,22838.0,22941.5,0.45319204834048515,HL (Higher Low)
3306,2023-01-28 09:15:00,22941.5,22901.0,-0.17653597192860102,LL (Lower Low)
3307,2023-01-28 13:15:00,22901.0,22874.0,-0.11789878171258898,LL (Lower Low)
3308,2023-01-28 21:00:00,22874.0,22933.0,0.25793477310483515,HL (Higher Low)
3309,2023-01-29 08:45:00,22933.0,23152.5,0.9571360048837919,HL (Higher Low)
3310,2023-01-30 02:00:00,23152.5,23564.5,1.7795054529748406,HL (Higher Low)
3311,2023-01-30 12:00:00,23564.5,22953.0,-2.5950051984977405,LL (Lower Low)
3312,2023-01-30 22:30:00,22953.0,22480.5,-2.058554437328454,LL (Lower Low)
3313,2023-01-31 06:00:00,22480.5,22734.5,1.1298681079157493,HL (Higher Low)
3314,2023-01-31 11:30:00,22734.5,22801.0,0.2925069827794761,HL (Higher Low)
3315,2023-01-31 21:30:00,22801.0,22801.5,0.002192886276917679,HL (Higher Low)
3316,2023-02-01 03:30:00,22801.5,23040.0,1.0459838168541542,HL (Higher Low)
3317,2023-02-01 09:00:00,23040.0,22910.0,-0.564236111111111,LL (Lower Low)
3318,2023-02-01 16:45:00,22910.0,22914.0,0.017459624618070713,HL (Higher Low)
3319,2023-02-01 19:30:00,22914.0,22755.0,-0.6938989264205289,LL (Lower Low)
3320,2023-02-02 06:15:00,22755.0,23655.0,3.955174686882004,HL (Higher Low)
3321,2023-02-02 14:45:00,23655.0,23510.0,-0.6129782287042909,LL (Lower Low)
3322,2023-02-02 22:00:00,23510.0,23360.0,-0.6380263717566993,LL (Lower Low)
3323,2023-02-03 02:30:00,23360.0,23410.5,0.21618150684931506,HL (Higher Low)
3324,2023-02-03 08:00:00,23410.5,23314.0,-0.4122081971764806,LL (Lower Low)
3325,2023-02-03 14:15:00,23314.0,23218.0,-0.4117697520802951,LL (Lower Low)
3326,2023-02-03 20:00:00,23218.0,23203.0,-0.06460504780773538,LL (Lower Low)
3327,2023-02-04 06:00:00,23203.0,23260.5,0.24781278282980648,HL (Higher Low)
3328,2023-02-04 09:00:00,23260.5,23300.0,0.16981578211990284,HL (Higher Low)
3329,2023-02-04 16:15:00,23300.0,23358.0,0.24892703862660942,HL (Higher Low)
3330,2023-02-05 00:45:00,23358.0,23224.5,-0.571538659131775,LL (Lower Low)
3331,2023-02-05 12:45:00,23224.5,22983.5,-1.0376972593597278,LL (Lower Low)
3332,2023-02-05 19:15:00,22983.5,22760.0,-0.9724367481018992,LL (Lower Low)
3333,2023-02-06 05:15:00,22760.0,22612.5,-0.6480667838312829,LL (Lower Low)
3334,2023-02-06 11:30:00,22612.5,22731.0,0.5240464344941957,HL (Higher Low)
3335,2023-02-06 15:15:00,22731.0,22737.0,0.02639567110993797,HL (Higher Low)
3336,2023-02-06 23:15:00,22737.0,22628.5,-0.4771957602146281,LL (Lower Low)
3337,2023-02-07 08:45:00,22628.5,22862.0,1.0318845703427095,HL (Higher Low)
3338,2023-02-07 18:30:00,22862.0,22760.0,-0.4461551920216954,LL (Lower Low)
3339,2023-02-08 16:15:00,22760.0,22669.0,-0.3998242530755712,LL (Lower Low)
3340,2023-02-08 20:00:00,22669.0,22759.0,0.3970179540341435,HL (Higher Low)
3341,2023-02-09 04:00:00,22759.0,22355.0,-1.7751219297860186,LL (Lower Low)
3342,2023-02-09 12:30:00,22355.0,22532.5,0.7940058152538583,HL (Higher Low)
3343,2023-02-09 21:30:00,22532.5,21698.0,-3.7035393320758905,LL (Lower Low)
3344,2023-02-10 05:30:00,21698.0,21620.0,-0.35948013641810306,LL (Lower Low)
3345,2023-02-10 12:00:00,21620.0,21675.1,0.25485661424606176,HL (Higher Low)
3346,2023-02-10 15:45:00,21675.1,21500.7,-0.8046098979935402,LL (Lower Low)
3347,2023-02-10 21:30:00,21500.7,21431.1,-0.32371039082449493,LL (Lower Low)
3348,2023-02-11 07:15:00,21431.1,21632.6,0.9402223870916566,HL (Higher Low)
3349,2023-02-11 10:30:00,21632.6,21648.4,0.07303791499867289,HL (Higher Low)
3350,2023-02-11 18:45:00,21648.4,21604.5,-0.20278634910663815,LL (Lower Low)
3351,2023-02-12 02:00:00,21604.5,21753.3,0.6887454002638306,HL (Higher Low)
3352,2023-02-12 04:45:00,21753.3,21760.0,0.030799924609143107,HL (Higher Low)
3353,2023-02-12 13:30:00,21760.0,21755.0,-0.022977941176470586,LL (Lower Low)
3354,2023-02-12 22:00:00,21755.0,21625.3,-0.5961847851068753,LL (Lower Low)
3355,2023-02-13 02:30:00,21625.3,21617.0,-0.03838097043740097,LL (Lower Low)
3356,2023-02-13 10:15:00,21617.0,21413.0,-0.9437017162418466,LL (Lower Low)
3357,2023-02-13 17:45:00,21413.0,21327.5,-0.39929015084294583,LL (Lower Low)
3358,2023-02-14 08:30:00,21327.5,21666.0,1.5871527370765444,HL (Higher Low)
3359,2023-02-14 13:30:00,21666.0,21514.2,-0.7006369426751559,LL (Lower Low)
3360,2023-02-15 02:45:00,21514.2,22032.0,2.4067824971414193,HL (Higher Low)
3361,2023-02-15 08:30:00,22032.0,22080.2,0.21877269426289364,HL (Higher Low)
3362,2023-02-16 07:00:00,22080.2,24450.0,10.732692638653631,HL (Higher Low)
3363,2023-02-16 14:30:00,24450.0,24301.0,-0.6094069529652352,LL (Lower Low)
3364,2023-02-17 00:00:00,24301.0,23340.0,-3.954569770791325,LL (Lower Low)
3365,2023-02-17 08:30:00,23340.0,23529.9,0.8136246786632453,HL (Higher Low)
3366,2023-02-17 14:45:00,23529.9,23685.2,0.660011304765423,HL (Higher Low)
3367,2023-02-17 22:00:00,23685.2,24049.6,1.5385135021025695,HL (Higher Low)
3368,2023-02-18 02:30:00,24049.6,24511.5,1.9206140642671874,HL (Higher Low)
3369,2023-02-18 07:45:00,24511.5,24427.4,-0.34310425718539683,LL (Lower Low)
3370,2023-02-18 11:00:00,24427.4,24442.2,0.06058770069675558,HL (Higher Low)
3371,2023-02-18 20:00:00,24442.2,24502.2,0.24547708471414192,HL (Higher Low)
3372,2023-02-19 07:15:00,24502.2,24560.5,0.23793781782860016,HL (Higher Low)
3373,2023-02-19 20:15:00,24560.5,24251.0,-1.2601534985036948,LL (Lower Low)
3374,2023-02-20 01:15:00,24251.0,23816.7,-1.7908539854026608,LL (Lower Low)
3375,2023-02-20 09:15:00,23816.7,24371.0,2.327358534137808,HL (Higher Low)
3376,2023-02-20 16:30:00,24371.0,24638.0,1.095564400311846,HL (Higher Low)
3377,2023-02-20 22:15:00,24638.0,24652.5,0.05885217956002922,HL (Higher Low)
3378,2023-02-21 09:00:00,24652.5,24534.3,-0.479464557347128,LL (Lower Low)
3379,2023-02-21 12:00:00,24534.3,24463.9,-0.28694521547383794,LL (Lower Low)
3380,2023-02-21 16:30:00,24463.9,24280.0,-0.7517198811309785,LL (Lower Low)
3381,2023-02-21 21:15:00,24280.0,24152.0,-0.5271828665568369,LL (Lower Low)
3382,2023-02-22 02:30:00,24152.0,23855.0,-1.2297118251076515,LL (Lower Low)
3383,2023-02-22 08:30:00,23855.0,23860.5,0.023055963110459026,HL (Higher Low)
3384,2023-02-22 16:45:00,23860.5,23570.3,-1.216236038641272,LL (Lower Low)
3385,2023-02-23 06:30:00,23570.3,24317.5,3.1700911740622764,HL (Higher Low)
3386,2023-02-23 12:00:00,24317.5,23590.5,-2.989616531304616,LL (Lower Low)
3387,2023-02-23 18:00:00,23590.5,23726.0,0.5743837561730357,HL (Higher Low)
3388,2023-02-23 22:00:00,23726.0,23750.5,0.10326224395178285,HL (Higher Low)
3389,2023-02-24 08:15:00,23750.5,23762.0,0.04842003326245763,HL (Higher Low)
3390,2023-02-24 16:00:00,23762.0,22900.0,-3.627640770978874,LL (Lower Low)
3391,2023-02-24 19:30:00,22900.0,22800.0,-0.43668122270742354,LL (Lower Low)
3392,2023-02-24 22:30:00,22800.0,22964.4,0.7210526315789538,HL (Higher Low)
3393,2023-02-25 05:30:00,22964.4,23014.4,0.21772830990576716,HL (Higher Low)
3394,2023-02-25 12:45:00,23014.4,22860.0,-0.6708843159065692,LL (Lower Low)
3395,2023-02-25 15:45:00,22860.0,22970.0,0.4811898512685914,HL (Higher Low)
3396,2023-02-25 20:45:00,22970.0,22712.3,-1.1218981279930376,LL (Lower Low)
3397,2023-02-26 02:00:00,22712.3,23060.1,1.5313288394394196,HL (Higher Low)
3398,2023-02-26 06:00:00,23060.1,23089.1,0.12575834449980702,HL (Higher Low)
3399,2023-02-26 12:45:00,23089.1,23117.0,0.12083623874469536,HL (Higher Low)
3400,2023-02-26 17:00:00,23117.0,23135.3,0.07916252108837338,HL (Higher Low)
3401,2023-02-26 22:15:00,23135.3,23313.7,0.771116000224771,HL (Higher Low)
3402,2023-02-27 09:00:00,23313.7,23330.0,0.06991597215370907,HL (Higher Low)
3403,2023-02-27 16:00:00,23330.0,23137.0,-0.8272610372910416,LL (Lower Low)
3404,2023-02-27 20:00:00,23137.0,23083.8,-0.22993473656913485,LL (Lower Low)
3405,2023-02-28 01:30:00,23083.8,23341.0,1.1142013013455356,HL (Higher Low)
3406,2023-02-28 08:00:00,23341.0,23197.5,-0.6147979949445183,LL (Lower Low)
3407,2023-02-28 14:30:00,23197.5,23303.9,0.45867011531415647,HL (Higher Low)
3408,2023-02-28 21:30:00,23303.9,23010.0,-1.261162294723207,LL (Lower Low)
3409,2023-03-01 00:45:00,23010.0,23015.0,0.0217296827466319,HL (Higher Low)
3410,2023-03-01 10:15:00,23015.0,23659.4,2.799913100152081,HL (Higher Low)
3411,2023-03-01 16:00:00,23659.4,23541.0,-0.5004353449369022,LL (Lower Low)
3412,2023-03-01 20:00:00,23541.0,23286.2,-1.0823669342848616,LL (Lower Low)
3413,2023-03-02 03:00:00,23286.2,23422.0,0.583178019599588,HL (Higher Low)
3414,2023-03-02 07:15:00,23422.0,23333.3,-0.3787037827683406,LL (Lower Low)
3415,2023-03-02 14:00:00,23333.3,23186.4,-0.6295723279604591,LL (Lower Low)
3416,2023-03-02 17:15:00,23186.4,23223.1,0.15828244143117123,HL (Higher Low)
3417,2023-03-02 21:30:00,23223.1,23380.5,0.6777734238753718,HL (Higher Low)
3418,2023-03-03 01:30:00,23380.5,21905.0,-6.310814567695301,LL (Lower Low)
3419,2023-03-03 11:00:00,21905.0,22270.7,1.6694818534581177,HL (Higher Low)
3420,2023-03-03 13:45:00,22270.7,22140.0,-0.5868697436542215,LL (Lower Low)
3421,2023-03-03 18:30:00,22140.0,22184.0,0.19873532068654018,HL (Higher Low)
3422,2023-03-03 21:15:00,22184.0,22141.0,-0.19383339343671113,LL (Lower Low)
3423,2023-03-04 05:30:00,22141.0,22262.5,0.5487557020911431,HL (Higher Low)
3424,2023-03-04 21:45:00,22262.5,22152.0,-0.4963503649635037,LL (Lower Low)
3425,2023-03-05 02:30:00,22152.0,22173.0,0.09479956663055254,HL (Higher Low)
3426,2023-03-05 09:00:00,22173.0,22309.1,0.6138095882379405,HL (Higher Low)
3427,2023-03-05 21:30:00,22309.1,22306.7,-0.01075794182641979,LL (Lower Low)
3428,2023-03-06 02:00:00,22306.7,22234.4,-0.32411786593265374,LL (Lower Low)
3429,2023-03-06 05:00:00,22234.4,22302.7,0.30718166444787925,HL (Higher Low)
3430,2023-03-06 11:45:00,22302.7,22349.5,0.20984006420746937,HL (Higher Low)
3431,2023-03-06 21:00:00,22349.5,22310.0,-0.17673773462493567,LL (Lower Low)
3432,2023-03-07 00:15:00,22310.0,22371.7,0.2765575974899181,HL (Higher Low)
3433,2023-03-07 15:00:00,22371.7,21919.0,-2.0235386671553823,LL (Lower Low)
3434,2023-03-07 21:00:00,21919.0,21933.8,0.06752132852775798,HL (Higher Low)
3435,2023-03-08 05:30:00,21933.8,21821.7,-0.5110833508101585,LL (Lower Low)
3436,2023-03-08 15:00:00,21821.7,21865.0,0.19842633708647478,HL (Higher Low)
3437,2023-03-08 18:30:00,21865.0,21935.2,0.32106105648296696,HL (Higher Low)
3438,2023-03-08 23:00:00,21935.2,21559.0,-1.7150516065502057,LL (Lower Low)
3439,2023-03-09 10:45:00,21559.0,21528.8,-0.14008070875272843,LL (Lower Low)
3440,2023-03-09 20:45:00,21528.8,20016.0,-7.026866337185535,LL (Lower Low)
3441,2023-03-10 01:15:00,20016.0,19755.0,-1.3039568345323742,LL (Lower Low)
3442,2023-03-10 07:00:00,19755.0,19764.5,0.048089091369273605,HL (Higher Low)
3443,2023-03-10 10:45:00,19764.5,19535.0,-1.1611728098358167,LL (Lower Low)
3444,2023-03-10 14:45:00,19535.0,19638.3,0.5287944714614756,HL (Higher Low)
3445,2023-03-10 18:45:00,19638.3,19805.2,0.8498698970888593,HL (Higher Low)
3446,2023-03-11 08:00:00,19805.2,19760.0,-0.2282228909579339,LL (Lower Low)
3447,2023-03-11 16:00:00,19760.0,19973.8,1.0819838056680127,HL (Higher Low)
3448,2023-03-12 02:30:00,19973.8,20300.1,1.6336400684897179,HL (Higher Low)
3449,2023-03-12 07:45:00,20300.1,20260.9,-0.19310249703202,LL (Lower Low)
3450,2023-03-12 12:00:00,20260.9,20304.3,0.21420568681548113,HL (Higher Low)
3451,2023-03-12 15:00:00,20304.3,20275.8,-0.14036435631861233,LL (Lower Low)
3452,2023-03-13 09:30:00,20275.8,21804.0,7.537063888971092,HL (Higher Low)
3453,2023-03-13 23:15:00,21804.0,23922.0,9.713813979086407,HL (Higher Low)
3454,2023-03-14 08:00:00,23922.0,24120.0,0.8276899924755455,HL (Higher Low)
3455,2023-03-14 21:00:00,24120.0,23966.0,-0.6384742951907131,LL (Lower Low)
3456,2023-03-15 00:30:00,23966.0,24316.1,1.4608194942835624,HL (Higher Low)
3457,2023-03-15 06:00:00,24316.1,24622.0,1.258014237480523,HL (Higher Low)
3458,2023-03-15 11:30:00,24622.0,24262.5,-1.4600763544797335,LL (Lower Low)
3459,2023-03-15 17:00:00,24262.5,23868.1,-1.6255538382277237,LL (Lower Low)
3460,2023-03-16 01:15:00,23868.1,24123.2,1.0687905614607036,HL (Higher Low)
3461,2023-03-16 04:30:00,24123.2,24183.0,0.24789414339722454,HL (Higher Low)
3462,2023-03-16 09:15:00,24183.0,24375.0,0.7939461605259892,HL (Higher Low)
3463,2023-03-16 13:15:00,24375.0,24489.9,0.47138461538462134,HL (Higher Low)
3464,2023-03-16 18:00:00,24489.9,24593.3,0.42221487225345067,HL (Higher Low)
3465,2023-03-16 20:45:00,24593.3,24615.0,0.08823541371024111,HL (Higher Low)
3466,2023-03-17 14:30:00,24615.0,26100.0,6.032906764168191,HL (Higher Low)
3467,2023-03-17 18:00:00,26100.0,26237.0,0.524904214559387,HL (Higher Low)
3468,2023-03-18 03:00:00,26237.0,27148.1,3.472576895224296,HL (Higher Low)
3469,2023-03-18 08:15:00,27148.1,27046.0,-0.37608525090153105,LL (Lower Low)
3470,2023-03-18 12:15:00,27046.0,27285.2,0.8844191377652916,HL (Higher Low)
3471,2023-03-18 16:30:00,27285.2,26555.0,-2.676176095465676,LL (Lower Low)
3472,2023-03-18 23:00:00,26555.0,26793.0,0.8962530596874411,HL (Higher Low)
3473,2023-03-19 07:00:00,26793.0,26816.2,0.08658978091292774,HL (Higher Low)
3474,2023-03-19 20:30:00,26816.2,27715.5,3.3535698570267196,HL (Higher Low)
3475,2023-03-20 03:45:00,27715.5,27123.0,-2.13779293175299,LL (Lower Low)
3476,2023-03-20 16:15:00,27123.0,27441.4,1.173911440474879,HL (Higher Low)
3477,2023-03-20 23:45:00,27441.4,27564.2,0.44749903430582716,HL (Higher Low)
3478,2023-03-21 07:00:00,27564.2,27292.2,-0.9867872094963757,LL (Lower Low)
3479,2023-03-21 14:15:00,27292.2,27707.9,1.523145807226976,HL (Higher Low)
3480,2023-03-21 18:00:00,27707.9,27913.0,0.7402221027216012,HL (Higher Low)
3481,2023-03-21 21:30:00,27913.0,27886.0,-0.09672912263103214,LL (Lower Low)
3482,2023-03-22 09:15:00,27886.0,27964.4,0.28114466040307484,HL (Higher Low)
3483,2023-03-22 20:00:00,27964.4,26583.4,-4.938421707599662,LL (Lower Low)
3484,2023-03-23 01:45:00,26583.4,27103.5,1.956484121669909,HL (Higher Low)
3485,2023-03-23 13:15:00,27103.5,27264.0,0.5921744424151862,HL (Higher Low)
3486,2023-03-23 19:15:00,27264.0,27733.0,1.7202171361502347,HL (Higher Low)
3487,2023-03-24 01:00:00,27733.0,28110.7,1.3619154076371136,HL (Higher Low)
3488,2023-03-24 04:45:00,28110.7,28075.2,-0.12628643185690858,LL (Lower Low)
3489,2023-03-24 08:45:00,28075.2,27914.1,-0.5738160369293974,LL (Lower Low)
3490,2023-03-24 11:45:00,27914.1,27280.3,-2.2705371120688085,LL (Lower Low)
3491,2023-03-24 17:45:00,27280.3,27470.5,0.6972064090204314,HL (Higher Low)
3492,2023-03-24 21:30:00,27470.5,26956.0,-1.8729182213647368,LL (Lower Low)
3493,2023-03-25 05:45:00,26956.0,27357.2,1.4883513874462113,HL (Higher Low)
3494,2023-03-25 09:15:00,27357.2,27287.6,-0.25441200122820384,LL (Lower Low)
3495,2023-03-25 19:30:00,27287.6,27132.0,-0.5702223720664279,LL (Lower Low)
3496,2023-03-26 04:45:00,27132.0,27446.7,1.1598850066342352,HL (Higher Low)
3497,2023-03-26 16:45:00,27446.7,27602.8,0.5687386826102903,HL (Higher Low)
3498,2023-03-26 20:30:00,27602.8,27657.8,0.1992551480284609,HL (Higher Low)
3499,2023-03-27 02:00:00,27657.8,27755.0,0.35143793071032664,HL (Higher Low)
3500,2023-03-27 06:00:00,27755.0,27642.4,-0.4056926679877447,LL (Lower Low)
3501,2023-03-27 15:00:00,27642.4,26474.3,-4.225754637802803,LL (Lower Low)
3502,2023-03-27 20:00:00,26474.3,26862.0,1.464439097539881,HL (Higher Low)
3503,2023-03-28 01:00:00,26862.0,26785.0,-0.28665028665028663,LL (Lower Low)
3504,2023-03-28 05:30:00,26785.0,26865.5,0.3005413477692738,HL (Higher Low)
3505,2023-03-28 10:45:00,26865.5,26611.0,-0.9473116078241611,LL (Lower Low)
3506,2023-03-28 17:15:00,26611.0,26733.5,0.46033595129833527,HL (Higher Low)
3507,2023-03-28 21:45:00,26733.5,27074.3,1.2748050199188257,HL (Higher Low)
3508,2023-03-29 12:15:00,27074.3,28222.3,4.240183495048811,HL (Higher Low)
3509,2023-03-29 16:45:00,28222.3,28125.0,-0.3447628293937747,LL (Lower Low)
3510,2023-03-29 22:00:00,28125.0,28183.2,0.2069333333333359,HL (Higher Low)
3511,2023-03-30 03:00:00,28183.2,28054.2,-0.45771949246359533,LL (Lower Low)
3512,2023-03-30 09:00:00,28054.2,28479.0,1.5142117757768863,HL (Higher Low)
3513,2023-03-30 18:00:00,28479.0,27650.0,-2.9109168158994345,LL (Lower Low)
3514,2023-03-30 22:45:00,27650.0,27770.0,0.433996383363472,HL (Higher Low)
3515,2023-03-31 07:30:00,27770.0,27486.6,-1.0205257472092237,LL (Lower Low)
3516,2023-03-31 18:15:00,27486.6,28230.4,2.706045855071209,HL (Higher Low)
3517,2023-04-01 00:30:00,28230.4,28385.2,0.5483450464747196,HL (Higher Low)
3518,2023-04-01 07:15:00,28385.2,28322.0,-0.22265124078745518,LL (Lower Low)
3519,2023-04-01 15:00:00,28322.0,28182.5,-0.49254996116093497,LL (Lower Low)
3520,2023-04-02 01:00:00,28182.5,28325.2,0.5063425884857651,HL (Higher Low)
3521,2023-04-02 05:00:00,28325.2,28363.6,0.13556832784939848,HL (Higher Low)
3522,2023-04-02 16:30:00,28363.6,27913.3,-1.5875981892284452,LL (Lower Low)
3523,2023-04-02 19:30:00,27913.3,27822.8,-0.32421820422522596,LL (Lower Low)
3524,2023-04-02 22:15:00,27822.8,27840.1,0.06217921992035047,HL (Higher Low)
3525,2023-04-03 01:45:00,27840.1,27553.6,-1.0290911311381785,LL (Lower Low)
3526,2023-04-03 04:45:00,27553.6,27564.0,0.037744614133911565,HL (Higher Low)
3527,2023-04-03 17:00:00,27564.0,27865.3,1.0930924394137254,HL (Higher Low)
3528,2023-04-03 21:00:00,27865.3,27175.0,-2.477274603180297,LL (Lower Low)
3529,2023-04-04 00:30:00,27175.0,27648.2,1.7413063477460928,HL (Higher Low)
3530,2023-04-04 04:30:00,27648.2,27756.7,0.3924306103109786,HL (Higher Low)
3531,2023-04-04 15:15:00,27756.7,27920.7,0.5908483357171421,HL (Higher Low)
3532,2023-04-04 23:30:00,27920.7,28056.6,0.4867356477452135,HL (Higher Low)
3533,2023-04-05 08:15:00,28056.6,28430.6,1.333019681643535,HL (Higher Low)
3534,2023-04-05 16:15:00,28430.6,27777.2,-2.2982279656426448,LL (Lower Low)
3535,2023-04-06 01:15:00,27777.2,27848.4,0.2563253315668992,HL (Higher Low)
3536,2023-04-06 10:30:00,27848.4,27670.0,-0.6406113098059546,LL (Lower Low)
3537,2023-04-06 13:45:00,27670.0,27726.3,0.20346946151065873,HL (Higher Low)
3538,2023-04-06 18:30:00,27726.3,27925.0,0.7166480922445502,HL (Higher Low)
3539,2023-04-06 22:15:00,27925.0,27867.9,-0.2044762757385803,LL (Lower Low)
3540,2023-04-07 02:30:00,27867.9,27912.1,0.1586054205734809,HL (Higher Low)
3541,2023-04-07 07:45:00,27912.1,27755.0,-0.5628383389282733,LL (Lower Low)
3542,2023-04-07 12:30:00,27755.0,27775.2,0.072779679337059,HL (Higher Low)
3543,2023-04-07 16:45:00,27775.2,27842.7,0.24302255249287133,HL (Higher Low)
3544,2023-04-07 20:45:00,27842.7,27830.0,-0.04561339237933364,LL (Lower Low)
3545,2023-04-08 00:45:00,27830.0,27846.0,0.057491915199425085,HL (Higher Low)
3546,2023-04-08 12:30:00,27846.0,27931.0,0.3052503052503053,HL (Higher Low)
3547,2023-04-08 18:45:00,27931.0,27850.8,-0.28713615695822103,LL (Lower Low)
3548,2023-04-08 22:15:00,27850.8,27870.0,0.06893877375156451,HL (Higher Low)
3549,2023-04-09 08:45:00,27870.0,27764.0,-0.38033728022963764,LL (Lower Low)
3550,2023-04-09 14:15:00,27764.0,27777.8,0.049704653508137416,HL (Higher Low)
3551,2023-04-10 01:30:00,27777.8,28228.0,1.6207187034250399,HL (Higher Low)
3552,2023-04-10 05:15:00,28228.0,28177.2,-0.17996315714892758,LL (Lower Low)
3553,2023-04-10 13:45:00,28177.2,28136.6,-0.14408812799001383,LL (Lower Low)
3554,2023-04-11 05:45:00,28136.6,29768.2,5.79885273984775,HL (Higher Low)
3555,2023-04-11 09:15:00,29768.2,29959.2,0.6416242836315262,HL (Higher Low)
3556,2023-04-11 14:45:00,29959.2,29960.0,0.002670298272314589,HL (Higher Low)
3557,2023-04-11 20:15:00,29960.0,29892.3,-0.22596795727637095,LL (Lower Low)
3558,2023-04-12 02:30:00,29892.3,29810.0,-0.2753217383740939,LL (Lower Low)
3559,2023-04-12 06:15:00,29810.0,29835.0,0.08386447500838644,HL (Higher Low)
3560,2023-04-12 12:15:00,29835.0,29917.5,0.2765208647561589,HL (Higher Low)
3561,2023-04-12 15:00:00,29917.5,29630.0,-0.9609760173811315,LL (Lower Low)
3562,2023-04-12 19:45:00,29630.0,29732.0,0.34424569692878837,HL (Higher Low)
3563,2023-04-12 22:45:00,29732.0,29780.8,0.16413292075877597,HL (Higher Low)
3564,2023-04-13 06:45:00,29780.8,29976.7,0.657806371890619,HL (Higher Low)
3565,2023-04-13 12:30:00,29976.7,30128.8,0.5073940760657395,HL (Higher Low)
3566,2023-04-13 20:00:00,30128.8,30180.8,0.17259233690024164,HL (Higher Low)
3567,2023-04-14 08:45:00,30180.8,30652.3,1.5622514976408843,HL (Higher Low)
3568,2023-04-14 16:45:00,30652.3,29936.0,-2.336855635629298,LL (Lower Low)
3569,2023-04-15 01:15:00,29936.0,30240.2,1.01616782469268,HL (Higher Low)
3570,2023-04-15 17:30:00,30240.2,30180.0,-0.19907275745531025,LL (Lower Low)
3571,2023-04-16 01:00:00,30180.0,30114.0,-0.21868787276341947,LL (Lower Low)
3572,2023-04-16 13:45:00,30114.0,30154.9,0.1358172278674419,HL (Higher Low)
3573,2023-04-16 20:00:00,30154.9,30170.0,0.05007478054975657,HL (Higher Low)
3574,2023-04-17 01:00:00,30170.0,29719.0,-1.4948624461385482,LL (Lower Low)
3575,2023-04-17 13:30:00,29719.0,29219.0,-1.6824253844342003,LL (Lower Low)
3576,2023-04-17 21:15:00,29219.0,29369.7,0.5157602929600628,HL (Higher Low)
3577,2023-04-18 01:15:00,29369.7,29060.0,-1.0544881289219867,LL (Lower Low)
3578,2023-04-18 18:00:00,29060.0,29931.9,3.000344115622854,HL (Higher Low)
3579,2023-04-19 02:00:00,29931.9,30106.0,0.5816536872032799,HL (Higher Low)
3580,2023-04-19 08:15:00,30106.0,28896.4,-4.017803760047826,LL (Lower Low)
3581,2023-04-19 15:30:00,28896.4,28824.2,-0.2498581138134879,LL (Lower Low)
3582,2023-04-19 23:15:00,28824.2,28555.0,-0.9339374553326742,LL (Lower Low)
3583,2023-04-20 03:00:00,28555.0,28524.5,-0.1068114165645246,LL (Lower Low)
3584,2023-04-20 08:30:00,28524.5,28713.0,0.6608354221809322,HL (Higher Low)
3585,2023-04-20 12:15:00,28713.0,28307.0,-1.4139936614077249,LL (Lower Low)
3586,2023-04-20 16:00:00,28307.0,28222.0,-0.30027908291235383,LL (Lower Low)
3587,2023-04-20 19:30:00,28222.0,27981.4,-0.8525263978456472,LL (Lower Low)
3588,2023-04-21 00:30:00,27981.4,28071.1,0.3205700929903332,HL (Higher Low)
3589,2023-04-21 06:45:00,28071.1,27800.0,-0.9657619402160891,LL (Lower Low)
3590,2023-04-21 11:15:00,27800.0,27905.6,0.37985611510790845,HL (Higher Low)
3591,2023-04-21 19:30:00,27905.6,27155.0,-2.6897826959463282,LL (Lower Low)
3592,2023-04-21 22:30:00,27155.0,27058.0,-0.35720861719756947,LL (Lower Low)
3593,2023-04-22 01:15:00,27058.0,27130.0,0.26609505506689335,HL (Higher Low)
3594,2023-04-22 08:45:00,27130.0,27180.0,0.18429782528566163,HL (Higher Low)
3595,2023-04-22 13:30:00,27180.0,27216.2,0.13318616629875174,HL (Higher Low)
3596,2023-04-23 00:30:00,27216.2,27399.2,0.6723936479008825,HL (Higher Low)
3597,2023-04-23 10:30:00,27399.2,27464.3,0.2375981780489888,HL (Higher Low)
3598,2023-04-23 15:15:00,27464.3,27302.2,-0.5902207593129938,LL (Lower Low)
3599,2023-04-23 18:45:00,27302.2,27320.0,0.06519621129432526,HL (Higher Low)
3600,2023-04-24 08:45:00,27320.0,27136.0,-0.6734992679355783,LL (Lower Low)
3601,2023-04-24 17:00:00,27136.0,26933.0,-0.7480837264150944,LL (Lower Low)
3602,2023-04-25 02:15:00,26933.0,27311.0,1.4034827163702521,HL (Higher Low)
3603,2023-04-25 08:15:00,27311.0,27181.1,-0.47563252901761727,LL (Lower Low)
3604,2023-04-25 14:30:00,27181.1,27201.5,0.07505215020731854,HL (Higher Low)
