lh_num,lh_time,lh_price,lh_pct,bb_position,bb_squeeze,bb_width,trend_1h,trend_4h,short_score,long_score,short_ratio,long_ratio,judgment,result,max_gain,max_drop
1143,2022-03-02 03:45:00,44515.0,-0.5184705119896327,upper_half,tight,1.562386377258072,sideways,uptrend,55,15,78.57142857142857,21.428571428571427,강력 숏,drop,1.9251937549140674,-2.6530383016960535
1144,2022-03-02 10:30:00,44308.5,-0.46388857688419716,above_upper,tight,1.2607595460230894,sideways,downtrend,85,0,100.0,0.0,강력 숏,drop,2.4002166627170807,-2.1993522687520417
1145,2022-03-02 22:00:00,44391.5,-2.161024420347346,above_upper,tight,1.4987361870014084,uptrend,downtrend,85,10,89.47368421052632,10.526315789473683,강력 숏,drop,-0.4685581699199193,-3.361003795771711
1146,2022-03-03 07:00:00,43680.0,-1.6027843168174072,upper_half,tight,1.9516513780680989,sideways,downtrend,75,0,100.0,0.0,강력 숏,drop,0.8814102564102644,-3.7316849816849795
1147,2022-03-03 22:30:00,42696.0,-3.106774083739927,above_upper,tight,1.7153856386855557,sideways,downtrend,85,0,100.0,0.0,강력 숏,drop,-0.23421397789019638,-4.436012741240402
1148,2022-03-04 11:45:00,41900.0,-1.8643432640059965,above_upper,tight,1.3161924771922013,sideways,sideways,65,0,100.0,0.0,강력 숏,drop,-0.23866348448687846,-8.100238663484483
1149,2022-03-05 03:30:00,39086.0,-6.715990453460618,upper_half,tight,1.200208442404348,sideways,downtrend,75,0,100.0,0.0,강력 숏,sideways,0.9287212812771894,-1.0029166453461635
1150,2022-03-05 20:45:00,39550.0,-0.06317119393556281,upper_half,tight,0.9199366336218897,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,drop,0.5006321112515755,-2.092288242730722
1151,2022-03-06 05:00:00,39621.0,-0.31951293146824655,upper_half,tight,1.834014033621025,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,drop,-0.13124353247015996,-3.8691602937836023
1152,2022-03-06 16:30:00,39351.0,-0.6814568032104229,above_upper,normal,2.729112244269117,sideways,sideways,60,0,100.0,0.0,강력 숏,drop,-0.21600467586592176,-4.5488043505882985
1153,2022-03-06 21:00:00,39266.0,-0.21600467586592176,above_upper,tight,1.7383238477199587,sideways,sideways,65,0,100.0,0.0,강력 숏,drop,-0.2444863240462447,-4.342178984363065
1154,2022-03-07 05:15:00,38225.0,-2.6511485763765053,upper_half,normal,2.701438552875486,sideways,downtrend,70,0,100.0,0.0,강력 숏,rise,3.429692609548729,-1.4924787442773035
1155,2022-03-07 23:30:00,38517.5,-2.576133144475923,upper_half,normal,3.4767931475978986,uptrend,sideways,50,10,83.33333333333334,16.666666666666664,강력 숏,sideways,1.735574738755119,-1.6940351788148234
1156,2022-03-08 14:45:00,39145.0,-0.1046292043076602,above_upper,tight,1.0731971745535684,sideways,uptrend,65,15,81.25,18.75,강력 숏,drop,4.62638906629198,-2.7462000255460417
1157,2022-03-09 23:30:00,42128.5,-1.3337861258138517,upper_half,tight,1.1830670989497165,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,drop,-0.20176365168472765,-8.085975052517892
1158,2022-03-10 13:30:00,40371.0,-4.171760209834197,above_upper,tight,1.6004362330544653,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,drop,-1.7017165787322597,-5.3726684996656005
1159,2022-03-10 20:45:00,39650.0,-1.7859354487131829,above_upper,tight,1.526028068335136,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,drop,-0.13366960907944536,-3.6519546027742766
1160,2022-03-11 07:30:00,39300.0,-0.8827238335435084,above_upper,normal,2.6646908702937666,uptrend,downtrend,80,10,88.88888888888889,11.11111111111111,강력 숏,drop,2.4173027989821794,-2.0725190839694707
1161,2022-03-12 01:00:00,39283.0,-2.402484472049693,above_upper,tight,1.9292537279089215,uptrend,uptrend,65,25,72.22222222222221,27.77777777777778,강력 숏,sideways,-0.05854949978362223,-0.8655143446274494
1162,2022-03-12 06:00:00,39241.5,-0.10564366265305436,above_upper,tight,0.4785450465267517,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,0.5236802874507784,-1.4843978950855652
1163,2022-03-12 20:45:00,39195.0,-0.6388318503308232,above_upper,tight,0.43565231927076875,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,0.2819237147595466,-1.2565378237019975
1164,2022-03-13 15:00:00,39047.0,-0.6576687740901366,upper_half,tight,1.648846277090717,sideways,downtrend,75,0,100.0,0.0,강력 숏,drop,-0.00512203242246656,-3.8927446410735755
1165,2022-03-13 19:15:00,39045.0,-0.00512203242246656,above_upper,tight,0.458966616560869,sideways,downtrend,85,0,100.0,0.0,강력 숏,drop,0.3969778460750417,-3.887821744141373
1166,2022-03-14 04:15:00,38912.0,-0.3406326034063212,above_upper,normal,2.7448451743393694,sideways,sideways,60,0,100.0,0.0,강력 숏,sideways,0.9251644736842035,-1.3414884868421018
1167,2022-03-14 14:00:00,39155.0,-0.29792218374414814,upper_half,tight,1.3044935374637507,sideways,sideways,55,0,100.0,0.0,강력 숏,sideways,1.958881368918397,-1.8937555867705291
1168,2022-03-15 06:15:00,38964.0,-2.3996793747808276,upper_half,tight,1.0921002754948932,sideways,downtrend,75,0,100.0,0.0,강력 숏,drop,1.8504260342880663,-2.217431475207887
1169,2022-03-16 09:00:00,40685.5,-2.519347341687228,above_upper,normal,3.9008933884305304,uptrend,sideways,60,10,85.71428571428571,14.285714285714285,강력 숏,drop,1.9085423553846015,-3.5749837165575005
1170,2022-03-17 02:00:00,41351.5,-0.2665090926631586,above_upper,tight,0.9637926049158153,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,drop,0.2297377362368902,-2.3010048003095362
1171,2022-03-17 12:15:00,41180.5,-0.6417912248320112,above_upper,tight,0.8976615360451995,sideways,sideways,65,0,100.0,0.0,강력 숏,drop,-0.07649251466106399,-2.3469846165053876
1172,2022-03-17 22:00:00,41046.0,-0.32661089593375436,above_upper,tight,0.6609459480562453,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,drop,-0.17297666033231351,-2.0269941041758055
1173,2022-03-18 05:00:00,40870.5,-0.427569068849587,above_upper,tight,1.2244891270683795,uptrend,downtrend,85,10,89.47368421052632,10.526315789473683,강력 숏,rise,2.0185708518368983,-1.8729890752498757
1174,2022-03-19 00:30:00,41994.5,-0.8042990433447472,above_upper,tight,0.9346112244862842,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,-0.03571896319756185,-1.2727857219397731
1175,2022-03-19 04:45:00,41935.0,-0.14168522068366274,above_upper,tight,0.7655373509215077,uptrend,downtrend,85,10,89.47368421052632,10.526315789473683,강력 숏,sideways,0.472159294145702,-0.9896268033861899
1176,2022-03-20 06:15:00,41980.0,-0.9835601575583164,upper_half,tight,0.5260746469515144,sideways,downtrend,75,0,100.0,0.0,강력 숏,drop,0.0,-2.525011910433539
1177,2022-03-20 20:15:00,41664.0,-0.7527393997141529,above_upper,tight,1.4381663697117162,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,drop,-0.1908122119815614,-2.857382872503844
1178,2022-03-21 01:00:00,41433.0,-0.5544354838709631,upper_half,tight,0.984701844728198,sideways,sideways,55,0,100.0,0.0,강력 숏,drop,0.2510076509062875,-2.3157869331209446
1179,2022-03-21 22:00:00,41340.0,-0.47427594674627205,above_upper,tight,1.2103221281280057,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,rise,5.111272375423326,-1.1611030478954953
1180,2022-03-22 14:30:00,43204.5,-0.571882263595147,above_upper,tight,1.24122856129126,sideways,sideways,65,0,100.0,0.0,강력 숏,drop,-0.6376650580379395,-3.123517226214867
1181,2022-03-22 21:45:00,42869.0,-0.7765394808411208,above_upper,tight,1.2082037524419182,sideways,sideways,65,0,100.0,0.0,강력 숏,drop,-0.11313536588211104,-2.73274394084303
1182,2022-03-23 08:15:00,42343.0,-1.2269938650306789,above_upper,tight,1.244748143714741,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,0.9210495241244177,-1.1643010651111174
1183,2022-03-24 09:30:00,43200.0,-0.6896551724137945,upper_half,tight,0.9729105459238588,sideways,sideways,55,0,100.0,0.0,강력 숏,rise,2.312500000000006,-1.490740740740737
1184,2022-03-24 22:15:00,44077.5,-0.2748930971288921,above_upper,tight,0.6448596920257219,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,0.7044410413476365,-1.183143327094327
1185,2022-03-25 06:00:00,44184.0,-0.4595836712624979,above_upper,tight,0.6264151400973695,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,1.9724334600760507,-1.4213289878689084
1186,2022-03-25 20:45:00,44592.0,-1.0287312314811725,above_upper,tight,1.076818958799088,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,-0.14128094725511797,-1.2154646573376393
1187,2022-03-26 08:15:00,44529.0,-0.14128094725511797,above_upper,tight,0.3494482531241569,sideways,uptrend,65,15,81.25,18.75,강력 숏,sideways,0.49630577825685585,-0.899413865121601
1188,2022-03-27 07:45:00,44727.0,-0.42300242669812693,upper_half,tight,0.41182097873268075,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,rise,4.781228340823218,-0.6908578710845825
1189,2022-03-28 05:00:00,47438.5,-0.7562761506276106,above_upper,tight,1.072598676583958,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,1.003404407812214,-1.5114305890784885
1190,2022-03-29 06:15:00,47720.0,-0.9650306111860574,above_upper,tight,0.8128066762068065,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,0.730301760268226,-1.2992455993294239
1191,2022-03-29 15:15:00,47971.0,-0.20283553678605015,upper_half,tight,1.050673376717047,sideways,uptrend,55,15,78.57142857142857,21.428571428571427,강력 숏,drop,-0.04377644827082694,-3.064351378958119
1192,2022-03-29 19:15:00,47857.0,-0.2376435763273621,upper_half,tight,1.7814757415228577,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,drop,-0.11074659924358299,-2.8334412938546105
1193,2022-03-29 23:45:00,47500.0,-0.7459723760369408,upper_half,tight,1.4577963744432887,sideways,downtrend,75,0,100.0,0.0,강력 숏,drop,0.14736842105262937,-2.10315789473684
1194,2022-03-30 11:30:00,47436.5,-0.28063905822998114,upper_half,tight,0.7109026271670508,sideways,sideways,55,0,100.0,0.0,강력 숏,sideways,0.5048854784817536,-1.3396856850737326
1195,2022-03-30 21:30:00,47270.5,-0.85053276281567,upper_half,tight,1.7723160466331145,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,0.26337779376144344,-0.9572566399763116
1196,2022-04-01 08:15:00,45300.0,-4.810935185282473,above_upper,tight,1.7190304107890182,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,rise,3.083885209713033,-1.4348785871964642
1197,2022-04-01 21:15:00,46426.0,-0.5803370666209839,upper_half,tight,1.0172565088045133,sideways,downtrend,75,0,100.0,0.0,강력 숏,sideways,1.7317882221169256,-0.7517339421875713
1198,2022-04-02 06:45:00,46649.0,-1.2301503281812454,upper_half,tight,0.8693541451275504,sideways,sideways,55,0,100.0,0.0,강력 숏,drop,0.6398850993590388,-2.23155909022702
1199,2022-04-03 06:00:00,46580.0,-0.7827892859044727,above_upper,normal,2.0610214886176017,uptrend,sideways,60,10,85.71428571428571,14.285714285714285,강력 숏,sideways,0.46908544439674404,-1.07342206955775
1200,2022-04-04 06:45:00,46300.0,-2.511949129345381,upper_half,tight,1.0043837539818534,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,drop,0.17278617710583255,-2.699784017278617
1201,2022-04-05 04:30:00,46866.5,-0.028796928327645688,above_upper,tight,0.7113583744312305,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,drop,0.6902585002080297,-2.7653014413280275
1202,2022-04-05 17:30:00,46188.5,-2.1222716677262166,upper_half,normal,2.566854421315399,uptrend,sideways,50,10,83.33333333333334,16.666666666666664,강력 숏,drop,-0.16021304004243397,-4.080019918377953
1203,2022-04-05 22:45:00,46043.0,-0.31501347738073227,upper_half,tight,0.9179143266477721,sideways,downtrend,75,0,100.0,0.0,강력 숏,drop,-0.3551028386508226,-3.7769041982494644
1204,2022-04-06 07:00:00,45495.0,-1.1901917772517034,above_upper,tight,0.7435265951442721,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,drop,-0.06044620287943836,-5.204967578854824
1205,2022-04-06 10:15:00,45434.0,-0.13408066820529418,upper_half,tight,0.8047693167774496,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,drop,-0.037416912444421246,-5.077695118193426
1206,2022-04-06 18:00:00,44284.0,-2.53114407712286,upper_half,normal,2.8922458108233617,sideways,downtrend,70,0,100.0,0.0,강력 숏,drop,-0.5487309186162026,-3.569009122933786
1207,2022-04-07 12:00:00,43883.0,-0.9055189233131644,above_upper,tight,1.2417116599279752,uptrend,uptrend,65,25,72.22222222222221,27.77777777777778,강력 숏,drop,-0.1196363056308769,-2.034956589111958
1208,2022-04-07 18:15:00,43830.5,-0.1196363056308769,above_upper,tight,1.4738829118435617,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,-0.16540993144043004,-1.4886893829639147
1209,2022-04-07 23:15:00,43731.5,-0.22587011327728224,above_upper,tight,0.9660317703035657,uptrend,downtrend,85,10,89.47368421052632,10.526315789473683,강력 숏,sideways,0.5728136469135503,-1.1056103723860344
1210,2022-04-08 02:45:00,43673.5,-0.13262751106182247,upper_half,tight,0.7764217997837868,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,drop,0.7063780095481142,-2.114554592601925
1211,2022-04-08 15:00:00,43942.5,-0.08980946750943852,above_upper,normal,2.51251027526995,uptrend,sideways,60,10,85.71428571428571,14.285714285714285,강력 숏,drop,-0.09671730101837861,-4.215736473800991
1212,2022-04-09 01:00:00,42450.0,-3.3964840416453312,upper_half,normal,2.0028017692105573,uptrend,downtrend,70,10,87.5,12.5,강력 숏,sideways,0.3863368669022371,-0.7738515901060117
1213,2022-04-09 11:15:00,42518.0,-0.22527807762706686,above_upper,tight,0.3479173013203987,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,0.6115057152265013,-0.8337645232607382
1214,2022-04-10 12:00:00,42823.0,-0.12827090815803466,above_upper,tight,0.6842626021714074,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,drop,1.354412348504308,-2.9026457744669942
1215,2022-04-11 01:15:00,42400.0,-2.3109001681911434,lower_half,normal,3.8361380022245677,uptrend,sideways,40,10,80.0,20.0,강력 숏,drop,-0.16509433962264008,-4.1049528301886795
1216,2022-04-11 06:45:00,42330.0,-0.16509433962264008,upper_half,tight,0.9789276634822797,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,drop,0.0,-6.104417670682727
1217,2022-04-12 08:00:00,40398.0,-4.564138908575477,above_upper,tight,1.9060221920345364,uptrend,uptrend,65,25,72.22222222222221,27.77777777777778,강력 숏,drop,0.7797415713649114,-2.8640031684736833
1218,2022-04-12 23:15:00,40278.0,-1.0684547933092592,above_upper,tight,1.84487542437055,uptrend,downtrend,85,10,89.47368421052632,10.526315789473683,강력 숏,sideways,-0.09558567952728803,-1.7329559561050645
1219,2022-04-13 03:15:00,40239.5,-0.09558567952728803,upper_half,tight,1.7187216915439611,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,rise,2.8839821568359403,-1.5892344586786566
1220,2022-04-13 07:15:00,40200.0,-0.09816225350712804,above_upper,tight,0.6882719158130822,uptrend,downtrend,85,10,89.47368421052632,10.526315789473683,강력 숏,rise,3.365671641791046,-1.4925373134328401
1221,2022-04-13 22:30:00,41391.5,-0.38866026520347763,above_upper,tight,0.8426201983296867,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,0.17274078011186855,-1.1632823164176243
1222,2022-04-14 07:45:00,41340.0,-0.2966500253237858,upper_half,tight,0.55601511725975,sideways,sideways,55,0,100.0,0.0,강력 숏,drop,-0.09192065795838866,-4.400096758587324
1223,2022-04-14 13:00:00,41290.5,-0.11973875181422455,above_upper,tight,0.9019778393657246,uptrend,downtrend,85,10,89.47368421052632,10.526315789473683,강력 숏,drop,-0.025429578232283312,-4.285489398287745
1224,2022-04-15 00:15:00,40187.0,-2.672527578983064,above_upper,tight,0.9171108596311933,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,0.6432428397242784,-1.0973697962027518
1225,2022-04-15 10:45:00,40387.0,-0.1446390822217536,above_upper,tight,0.9948081421254638,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,1.1439324535122752,-1.3197315968009549
1226,2022-04-16 01:15:00,40695.0,-0.37699821293054603,above_upper,tight,0.6619189885275124,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,-0.26293156407420915,-1.0590981693082702
1227,2022-04-16 10:15:00,40475.0,-0.5406069541712744,above_upper,tight,0.3035747730622023,sideways,downtrend,85,0,100.0,0.0,강력 숏,sideways,0.49413218035825324,-1.2415071031500968
1228,2022-04-17 05:45:00,40400.0,-0.6760909649661917,upper_half,tight,0.6353700875421167,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,0.40099009900989024,-1.5532178217821824
1229,2022-04-17 19:45:00,40444.0,-0.2909126768896986,upper_half,tight,1.5223634738276335,sideways,sideways,55,0,100.0,0.0,강력 숏,drop,-0.03832459697359347,-4.889476807437443
1230,2022-04-18 03:00:00,39854.0,-1.458807239639992,upper_half,tight,1.6614606120049353,sideways,downtrend,75,0,100.0,0.0,강력 숏,drop,-0.05520148542178527,-3.481457319215131
1231,2022-04-18 13:30:00,39670.0,-0.46168515080041717,above_upper,tight,1.8639593067123053,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,rise,4.108898411898165,-1.7141416687673328
1232,2022-04-18 21:15:00,41092.0,-0.39510362380317243,upper_half,normal,4.401494786582565,uptrend,sideways,50,10,83.33333333333334,16.666666666666664,강력 숏,sideways,0.5061812518251774,-1.3603621142801559
1233,2022-04-19 04:45:00,40864.5,-1.0544794188862006,upper_half,tight,1.1121921831936954,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,rise,2.2146361756536947,-0.8112175604742533
1234,2022-04-19 08:30:00,40833.0,-0.0770840215835289,above_upper,tight,0.5273497023078894,sideways,sideways,65,0,100.0,0.0,강력 숏,rise,2.2934881101070115,-0.6918423823867981
1235,2022-04-19 19:15:00,41525.0,-0.5853553430134384,upper_half,tight,1.0178783404076743,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,0.18061408789886713,-0.7814569536423788
1236,2022-04-20 00:00:00,41517.5,-0.01806140878988227,upper_half,tight,0.7684711781447114,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,1.5692177997230106,-0.7430601553561789
1237,2022-04-20 21:15:00,41649.0,-1.233133344399917,above_upper,tight,1.4724488548859798,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,0.8787725995822226,-0.9700112847847442
1238,2022-04-21 04:15:00,41715.0,-0.07904570278816081,upper_half,tight,1.0446441530377668,sideways,uptrend,55,15,78.57142857142857,21.428571428571427,강력 숏,rise,2.9605657437372646,-0.7431379599664334
1239,2022-04-22 06:15:00,40767.0,-5.082654249126895,above_upper,tight,0.8239248599775228,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,drop,-0.014717786444917724,-4.317217357176151
1240,2022-04-22 13:30:00,40627.5,-0.3421885348443565,upper_half,tight,1.124643939247518,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,drop,-0.48243185034767544,-3.9886776198387763
1241,2022-04-22 19:30:00,39756.5,-2.143868069657251,upper_half,tight,1.670251828092274,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,sideways,0.19619433300215317,-1.2463370769559723
1242,2022-04-23 08:45:00,39649.5,-0.46442154413887105,upper_half,tight,0.603249796402857,sideways,sideways,55,0,100.0,0.0,강력 숏,sideways,1.0050568103002533,-0.43632328276522747
1243,2022-04-23 21:45:00,39931.0,-0.2921494206951647,above_upper,tight,0.5367104446023446,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,-0.06511231874983814,-1.5677042899000737
1244,2022-04-24 03:45:00,39794.0,-0.3430918334126343,upper_half,tight,1.0762155014123505,sideways,downtrend,75,0,100.0,0.0,강력 숏,sideways,0.3028094687641314,-1.113233150726245
1245,2022-04-24 07:30:00,39775.5,-0.04648942051566074,upper_half,tight,0.6146393326744279,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,drop,0.34946135183717697,-2.3745773151814586
1246,2022-04-24 22:00:00,39757.5,-0.39334076588708466,upper_half,tight,1.1834475351789766,sideways,downtrend,75,0,100.0,0.0,강력 숏,drop,-0.06288121738037278,-4.239451675784444
1247,2022-04-25 03:15:00,39323.0,-1.092875558070805,upper_half,normal,2.556790946909413,sideways,downtrend,70,0,100.0,0.0,강력 숏,drop,0.25176105587061404,-3.1813442514558865
1248,2022-04-26 08:15:00,40787.0,-0.039212802980170824,above_upper,tight,0.4760002006104479,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,drop,-0.43028415916835927,-7.645818520607062
1249,2022-04-26 12:30:00,40611.5,-0.43028415916835927,upper_half,tight,0.7437129618212978,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,drop,-0.47277249055071024,-7.246715831722539
1250,2022-04-27 08:15:00,39195.5,-3.4866971178114547,above_upper,normal,2.5716674595621476,uptrend,uptrend,60,25,70.58823529411765,29.411764705882355,강력 숏,drop,0.7232973172940804,-2.0869742700054816
1251,2022-04-27 21:30:00,39390.0,-0.22543630791053149,above_upper,tight,1.6415103523874863,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,1.2858593551662967,-1.0154861640010115
1252,2022-04-29 01:15:00,39909.0,-1.092936802973976,upper_half,tight,0.9721329378439971,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,drop,-0.045102608434188785,-3.2887318649928554
1253,2022-04-29 13:45:00,39374.0,-1.3405497506828068,above_upper,tight,1.8183705913510755,uptrend,downtrend,85,10,89.47368421052632,10.526315789473683,강력 숏,drop,-0.20317976329558007,-3.078173413927976
1254,2022-04-30 00:15:00,38770.0,-1.534007212881594,above_upper,tight,0.9567390896186982,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,-0.009027598658761793,-0.7737941707505858
1255,2022-04-30 05:45:00,38766.5,-0.009027598658761793,above_upper,tight,0.564535335633429,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,-0.1457443927102009,-1.6444610681903171
1256,2022-04-30 13:15:00,38623.5,-0.3688751886293584,above_upper,tight,0.235547524146454,sideways,downtrend,85,0,100.0,0.0,강력 숏,drop,-0.016829132522944157,-3.294626328530559
1257,2022-04-30 19:45:00,38478.0,-0.3767136587828679,upper_half,tight,0.8838642886756988,sideways,downtrend,75,0,100.0,0.0,강력 숏,drop,-0.07146941109205107,-2.9289464109361174
1258,2022-05-01 01:45:00,38059.0,-1.0889339362752715,upper_half,normal,3.21848904504787,sideways,downtrend,70,0,100.0,0.0,강력 숏,sideways,0.2469849444283856,-0.7724848261909112
1259,2022-05-01 10:45:00,38073.0,-0.20968206956202273,above_upper,tight,0.4955755731034387,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,1.5496546108791032,-1.1530480918236052
1260,2022-05-02 09:30:00,39059.5,-0.20567194685743306,above_upper,tight,0.428517830620266,sideways,sideways,65,0,100.0,0.0,강력 숏,drop,0.501798538127729,-2.6997273390596432
1261,2022-05-02 22:15:00,38922.0,-0.849562481690469,above_upper,tight,1.8961721667771536,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,-0.48044807563845104,-1.5466831098093659
1262,2022-05-03 08:15:00,38630.0,-0.7502183854889211,above_upper,tight,0.3547538172563386,sideways,sideways,65,0,100.0,0.0,강력 숏,drop,-0.025886616619208436,-2.9251876779704866
1263,2022-05-03 12:00:00,38585.0,-0.11648977478643241,upper_half,tight,0.5668440612366067,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,drop,-0.10237138784501276,-2.8119735648568067
1264,2022-05-03 21:15:00,38042.0,-1.40728262278087,upper_half,normal,2.4548271390649954,uptrend,downtrend,70,10,87.5,12.5,강력 숏,rise,2.739077861311179,-1.0803848378108438
1265,2022-05-05 05:15:00,39840.0,-0.5454522760462877,above_upper,tight,0.4450887311112709,sideways,sideways,65,0,100.0,0.0,강력 숏,drop,-0.33258032128513637,-9.161646586345384
1266,2022-05-06 00:00:00,36666.0,-7.966867469879513,upper_half,tight,1.9611407055819663,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,drop,-0.35591556210112785,-3.034146075383193
1267,2022-05-06 06:00:00,36526.0,-0.3818251240931603,upper_half,tight,0.8823115868668293,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,drop,-0.0711821716037897,-3.6302907517932415
1268,2022-05-06 15:15:00,36423.0,-0.28199091058424,above_upper,normal,2.1240122541427247,uptrend,downtrend,80,10,88.88888888888889,11.11111111111111,강력 숏,sideways,-0.33083491200615045,-1.9534360157043573
1269,2022-05-06 23:15:00,36100.0,-0.8868022952529975,above_upper,tight,0.6678608485874398,sideways,downtrend,85,0,100.0,0.0,강력 숏,sideways,0.09695290858726668,-1.076177285318558
1270,2022-05-07 15:15:00,36070.0,-0.1798810017988095,upper_half,tight,0.7997248707270123,sideways,sideways,55,0,100.0,0.0,강력 숏,drop,-0.20515663986692134,-5.309121153313001
1271,2022-05-07 18:15:00,35983.5,-0.2398114776822835,upper_half,tight,0.3350625127579791,sideways,downtrend,75,0,100.0,0.0,강력 숏,drop,-0.09587727708533222,-5.08149568552253
1272,2022-05-08 06:45:00,34958.5,-2.84852779746273,above_upper,tight,1.3933554958047263,sideways,downtrend,85,0,100.0,0.0,강력 숏,drop,-0.17306234535234832,-3.697241014345576
1273,2022-05-08 11:15:00,34863.0,-0.27318105753965094,above_upper,tight,0.8960028447371492,uptrend,downtrend,85,10,89.47368421052632,10.526315789473683,강력 숏,drop,-0.06740670625018375,-3.4334394630410436
1274,2022-05-08 19:15:00,34773.0,-0.2581533430857874,upper_half,normal,2.7479417382469706,uptrend,downtrend,70,10,87.5,12.5,강력 숏,drop,-0.22143617174243957,-4.365455957208175
1275,2022-05-09 09:00:00,33780.5,-2.85422597992695,upper_half,tight,1.5014899806739994,sideways,downtrend,75,0,100.0,0.0,강력 숏,drop,-0.19537899083791332,-10.301801335089767
1276,2022-05-09 13:30:00,33450.0,-0.9783750980595363,upper_half,normal,3.6738967171740153,sideways,downtrend,70,0,100.0,0.0,강력 숏,drop,-0.8565022421524682,-11.177877428998507
1277,2022-05-09 20:00:00,31900.0,-4.6337817638266054,upper_half,wide,8.457639793171868,sideways,downtrend,70,0,100.0,0.0,강력 숏,drop,2.3996865203761653,-6.862068965517243
1278,2022-05-10 01:00:00,31499.0,-1.2570532915360477,upper_half,wide,5.591884808281924,sideways,downtrend,70,0,100.0,0.0,강력 숏,drop,3.7032921680053343,-2.8445347471348303
1279,2022-05-10 13:30:00,32385.5,-0.8571734704810874,above_upper,normal,3.52112838744335,uptrend,sideways,60,10,85.71428571428571,14.285714285714285,강력 숏,drop,-0.5048555680783107,-6.944465887511386
