H_num,datetime,prev_H,curr_H,change_pct,pattern
1677,2021-09-28 13:00:00,42730.0,42590.5,-0.3264685232857477,LH (Lower High)
1678,2021-09-28 20:15:00,42590.5,41988.0,-1.4146347190101078,LH (Lower High)
1679,2021-09-29 04:00:00,41988.0,42434.5,1.0633990663999238,HH (Higher High)
1680,2021-09-29 06:45:00,42434.5,42490.0,0.13078980546489294,HH (Higher High)
1681,2021-09-29 12:15:00,42490.0,42550.0,0.14120969639915276,HH (Higher High)
1682,2021-09-30 04:00:00,42550.0,43794.0,2.9236192714453586,HH (Higher High)
1683,2021-09-30 12:45:00,43794.0,43773.0,-0.047951774215645976,LH (Lower High)
1684,2021-09-30 19:00:00,43773.0,44100.0,0.7470358440134329,HH (Higher High)
1685,2021-10-01 00:30:00,44100.0,43990.0,-0.2494331065759637,LH (Lower High)
1686,2021-10-01 10:30:00,43990.0,47949.5,9.00090929756763,HH (Higher High)
1687,2021-10-01 22:00:00,47949.5,48440.0,1.0229512299398325,HH (Higher High)
1688,2021-10-02 06:30:00,48440.0,47889.0,-1.1374896779521058,LH (Lower High)
1689,2021-10-02 09:30:00,47889.0,47866.0,-0.04802773079412809,LH (Lower High)
1690,2021-10-02 13:45:00,47866.0,48315.0,0.9380353486817365,HH (Higher High)
1691,2021-10-02 22:00:00,48315.0,48261.0,-0.11176653213287799,LH (Lower High)
1692,2021-10-03 05:30:00,48261.0,48055.0,-0.4268456932098381,LH (Lower High)
1693,2021-10-03 13:30:00,48055.0,48133.5,0.16335448964727917,HH (Higher High)
1694,2021-10-03 17:45:00,48133.5,49357.0,2.541888705371519,HH (Higher High)
1695,2021-10-04 01:15:00,49357.0,48336.0,-2.0686022246084645,LH (Lower High)
1696,2021-10-04 05:00:00,48336.0,47830.0,-1.04683879510096,LH (Lower High)
1697,2021-10-04 08:00:00,47830.0,47960.5,0.27284131298348313,HH (Higher High)
1698,2021-10-04 17:45:00,47960.5,49500.0,3.2099331741745813,HH (Higher High)
1699,2021-10-05 00:30:00,49500.0,49790.0,0.5858585858585859,HH (Higher High)
1700,2021-10-05 10:15:00,49790.0,50350.0,1.1247238401285398,HH (Higher High)
1701,2021-10-05 14:00:00,50350.0,50320.0,-0.05958291956305859,LH (Lower High)
1702,2021-10-05 21:30:00,50320.0,51908.0,3.1558028616852147,HH (Higher High)
1703,2021-10-06 02:30:00,51908.0,51557.5,-0.675233104723742,LH (Lower High)
1704,2021-10-06 05:15:00,51557.5,51800.0,0.47034863986810843,HH (Higher High)
1705,2021-10-06 13:00:00,51800.0,56413.0,8.905405405405405,HH (Higher High)
1706,2021-10-06 23:00:00,56413.0,55800.0,-1.0866289685001684,LH (Lower High)
1707,2021-10-07 04:30:00,55800.0,55260.5,-0.9668458781362008,LH (Lower High)
1708,2021-10-07 13:30:00,55260.5,54747.0,-0.9292351679771265,LH (Lower High)
1709,2021-10-07 22:00:00,54747.0,54648.0,-0.18083182640144665,LH (Lower High)
1710,2021-10-08 02:00:00,54648.0,54436.5,-0.3870223978919631,LH (Lower High)
1711,2021-10-08 08:30:00,54436.5,56250.0,3.3314044804496983,HH (Higher High)
1712,2021-10-08 20:00:00,56250.0,54778.0,-2.6168888888888886,LH (Lower High)
1713,2021-10-09 06:15:00,54778.0,55239.0,0.8415787359889007,HH (Higher High)
1714,2021-10-09 13:45:00,55239.0,55550.0,0.5630080196962292,HH (Higher High)
1715,2021-10-09 18:00:00,55550.0,55167.5,-0.6885688568856885,LH (Lower High)
1716,2021-10-09 23:45:00,55167.5,55218.5,0.09244573344813523,HH (Higher High)
1717,2021-10-10 05:00:00,55218.5,56145.0,1.6778796961163376,HH (Higher High)
1718,2021-10-10 08:30:00,56145.0,55950.0,-0.3473149879775581,LH (Lower High)
1719,2021-10-10 15:45:00,55950.0,55582.0,-0.6577301161751564,LH (Lower High)
1720,2021-10-10 20:15:00,55582.0,56666.0,1.9502716706847543,HH (Higher High)
1721,2021-10-11 03:45:00,56666.0,56799.5,0.23559100695302299,HH (Higher High)
1722,2021-10-11 07:30:00,56799.5,57100.0,0.5290539529397266,HH (Higher High)
1723,2021-10-11 16:15:00,57100.0,57800.0,1.2259194395796849,HH (Higher High)
1724,2021-10-11 19:45:00,57800.0,57881.0,0.14013840830449825,HH (Higher High)
1725,2021-10-11 23:45:00,57881.0,57540.0,-0.5891397868039598,LH (Lower High)
1726,2021-10-12 05:45:00,57540.0,57833.5,0.5100799443865137,HH (Higher High)
1727,2021-10-12 13:15:00,57833.5,57470.0,-0.6285284480448183,LH (Lower High)
1728,2021-10-13 01:00:00,57470.0,56696.0,-1.3467896293718462,LH (Lower High)
1729,2021-10-13 17:00:00,56696.0,57240.0,0.9595033159305771,HH (Higher High)
1730,2021-10-13 22:00:00,57240.0,57799.5,0.9774633123689728,HH (Higher High)
1731,2021-10-14 02:15:00,57799.5,58653.0,1.4766563724599695,HH (Higher High)
1732,2021-10-14 11:15:00,58653.0,58200.0,-0.7723390107922868,LH (Lower High)
1733,2021-10-14 15:15:00,58200.0,57859.0,-0.5859106529209621,LH (Lower High)
1734,2021-10-14 18:45:00,57859.0,58135.0,0.4770217252285729,HH (Higher High)
1735,2021-10-15 05:15:00,58135.0,60371.5,3.8470800722456353,HH (Higher High)
1736,2021-10-15 20:15:00,60371.5,63801.0,5.680660576596573,HH (Higher High)
1737,2021-10-16 05:15:00,63801.0,62419.5,-2.165326562279588,LH (Lower High)
1738,2021-10-16 11:45:00,62419.5,61843.5,-0.922788551654531,LH (Lower High)
1739,2021-10-16 21:00:00,61843.5,61410.0,-0.7009629144534187,LH (Lower High)
1740,2021-10-17 01:30:00,61410.0,61500.0,0.14655593551538837,HH (Higher High)
1741,2021-10-17 10:30:00,61500.0,61492.5,-0.012195121951219513,LH (Lower High)
1742,2021-10-17 17:45:00,61492.5,61104.5,-0.6309712566573159,LH (Lower High)
1743,2021-10-18 01:00:00,61104.5,62620.0,2.4801774010097457,HH (Higher High)
1744,2021-10-18 07:30:00,62620.0,62769.0,0.23794314915362505,HH (Higher High)
1745,2021-10-18 16:15:00,62769.0,62400.0,-0.5878698083448837,LH (Lower High)
1746,2021-10-19 03:15:00,62400.0,63050.0,1.0416666666666665,HH (Higher High)
1747,2021-10-19 13:30:00,63050.0,63319.5,0.42743854084060273,HH (Higher High)
1748,2021-10-19 20:30:00,63319.5,64391.0,1.6922117199283,HH (Higher High)
1749,2021-10-19 23:45:00,64391.0,64480.0,0.13821807395443464,HH (Higher High)
1750,2021-10-20 08:30:00,64480.0,64288.0,-0.2977667493796526,LH (Lower High)
1751,2021-10-20 14:45:00,64288.0,67210.0,4.545171727227476,HH (Higher High)
1752,2021-10-20 19:00:00,67210.0,66790.0,-0.6249070078857313,LH (Lower High)
1753,2021-10-20 23:00:00,66790.0,66272.0,-0.7755652043719119,LH (Lower High)
1754,2021-10-21 09:30:00,66272.0,66726.0,0.685055528730082,HH (Higher High)
1755,2021-10-21 19:30:00,66726.0,63550.0,-4.759763810208914,LH (Lower High)
1756,2021-10-22 03:30:00,63550.0,63396.5,-0.24154209284028327,LH (Lower High)
1757,2021-10-22 09:00:00,63396.5,63774.0,0.5954587398357953,HH (Higher High)
1758,2021-10-22 13:00:00,63774.0,63700.0,-0.1160347477028256,LH (Lower High)
1759,2021-10-22 20:00:00,63700.0,61271.0,-3.8131868131868134,LH (Lower High)
1760,2021-10-23 04:15:00,61271.0,61555.0,0.4635145501134305,HH (Higher High)
1761,2021-10-23 08:15:00,61555.0,61150.5,-0.6571358947282918,LH (Lower High)
1762,2021-10-23 11:30:00,61150.5,61809.0,1.0768513748865505,HH (Higher High)
1763,2021-10-23 16:00:00,61809.0,61670.0,-0.2248863434127716,LH (Lower High)
1764,2021-10-24 00:00:00,61670.0,61521.0,-0.2416085616993676,LH (Lower High)
1765,2021-10-24 03:15:00,61521.0,61311.5,-0.340534126558411,LH (Lower High)
1766,2021-10-24 09:15:00,61311.5,61333.0,0.035066830855549125,HH (Higher High)
1767,2021-10-24 21:00:00,61333.0,61343.0,0.016304436437154547,HH (Higher High)
1768,2021-10-25 03:00:00,61343.0,62300.0,1.5600802047503382,HH (Higher High)
1769,2021-10-25 08:00:00,62300.0,62969.0,1.073836276083467,HH (Higher High)
1770,2021-10-25 16:45:00,62969.0,63750.5,1.2410868840222966,HH (Higher High)
1771,2021-10-25 21:00:00,63750.5,63539.0,-0.3317621038266366,LH (Lower High)
1772,2021-10-26 00:15:00,63539.0,63301.5,-0.37378617856749397,LH (Lower High)
1773,2021-10-26 08:15:00,63301.5,63161.0,-0.22195366618484552,LH (Lower High)
1774,2021-10-26 11:00:00,63161.0,63117.5,-0.0688716138123209,LH (Lower High)
1775,2021-10-26 15:45:00,63117.5,62808.5,-0.48956311640987055,LH (Lower High)
1776,2021-10-27 04:30:00,62808.5,61520.0,-2.051473924707643,LH (Lower High)
1777,2021-10-27 14:45:00,61520.0,59479.0,-3.3176202860858255,LH (Lower High)
1778,2021-10-27 20:00:00,59479.0,59684.0,0.3446594596412179,HH (Higher High)
1779,2021-10-28 04:00:00,59684.0,59237.0,-0.7489444407211313,LH (Lower High)
1780,2021-10-28 09:45:00,59237.0,61310.0,3.4995020004389152,HH (Higher High)
1781,2021-10-28 13:30:00,61310.0,61900.0,0.9623226227369108,HH (Higher High)
1782,2021-10-28 20:00:00,61900.0,62664.5,1.2350565428109854,HH (Higher High)
1783,2021-10-29 01:15:00,62664.5,62149.0,-0.8226348251402308,LH (Lower High)
1784,2021-10-29 16:15:00,62149.0,62988.5,1.3507860142560622,HH (Higher High)
1785,2021-10-29 20:00:00,62988.5,62715.5,-0.43341244830405556,LH (Lower High)
1786,2021-10-30 13:30:00,62715.5,62277.5,-0.698391944575105,LH (Lower High)
1787,2021-10-30 20:30:00,62277.5,61958.0,-0.5130263738910522,LH (Lower High)
1788,2021-10-31 17:15:00,61958.0,60991.0,-1.5607346912424545,LH (Lower High)
1789,2021-11-01 01:00:00,60991.0,61771.0,1.2788772113918445,HH (Higher High)
1790,2021-11-01 07:15:00,61771.0,62450.0,1.0992213174466983,HH (Higher High)
1791,2021-11-01 11:00:00,62450.0,62536.5,0.13851080864691753,HH (Higher High)
1792,2021-11-01 19:45:00,62536.5,61471.0,-1.7038049778929105,LH (Lower High)
1793,2021-11-02 01:15:00,61471.0,61616.5,0.23669697906329815,HH (Higher High)
1794,2021-11-02 06:00:00,61616.5,61850.0,0.3789569352365032,HH (Higher High)
1795,2021-11-02 10:15:00,61850.0,63652.0,2.9135004042037185,HH (Higher High)
1796,2021-11-02 15:45:00,63652.0,64258.5,0.9528373028341608,HH (Higher High)
1797,2021-11-03 00:45:00,64258.5,63600.0,-1.0247671514274377,LH (Lower High)
1798,2021-11-03 07:45:00,63600.0,63546.0,-0.08490566037735849,LH (Lower High)
1799,2021-11-03 19:00:00,63546.0,63448.5,-0.15343215938060617,LH (Lower High)
1800,2021-11-04 04:30:00,63448.5,62899.0,-0.8660567231691844,LH (Lower High)
1801,2021-11-04 14:00:00,62899.0,62392.5,-0.8052592251069175,LH (Lower High)
1802,2021-11-04 20:15:00,62392.5,61580.0,-1.3022398525463799,LH (Lower High)
1803,2021-11-05 03:15:00,61580.0,62321.0,1.2033127638843781,HH (Higher High)
1804,2021-11-05 06:15:00,62321.0,62643.5,0.5174820686445981,HH (Higher High)
1805,2021-11-05 13:30:00,62643.5,61961.0,-1.0894985114177846,LH (Lower High)
1806,2021-11-05 18:45:00,61961.0,61468.5,-0.7948548280369909,LH (Lower High)
1807,2021-11-05 22:15:00,61468.5,61400.0,-0.11143919243189601,LH (Lower High)
1808,2021-11-06 06:00:00,61400.0,61600.0,0.32573289902280134,HH (Higher High)
1809,2021-11-07 01:00:00,61600.0,62343.5,1.2069805194805194,HH (Higher High)
1810,2021-11-07 04:00:00,62343.5,62299.5,-0.07057672411718945,LH (Lower High)
1811,2021-11-07 10:00:00,62299.5,62370.5,0.11396560165009349,HH (Higher High)
1812,2021-11-07 13:15:00,62370.5,62200.0,-0.2733664152123199,LH (Lower High)
1813,2021-11-08 01:00:00,62200.0,65690.5,5.611736334405144,HH (Higher High)
1814,2021-11-08 07:00:00,65690.5,66434.5,1.1325838591577169,HH (Higher High)
1815,2021-11-08 15:45:00,66434.5,66700.0,0.3996417524027425,HH (Higher High)
1816,2021-11-08 23:15:00,66700.0,68000.0,1.9490254872563717,HH (Higher High)
1817,2021-11-09 09:45:00,68000.0,68250.0,0.3676470588235294,HH (Higher High)
1818,2021-11-09 13:45:00,68250.0,68165.5,-0.1238095238095238,LH (Lower High)
1819,2021-11-09 21:45:00,68165.5,67822.0,-0.5039206049981295,LH (Lower High)
1820,2021-11-10 10:15:00,67822.0,67180.5,-0.9458582760756097,LH (Lower High)
1821,2021-11-10 14:15:00,67180.5,69138.5,2.9145362121448932,HH (Higher High)
1822,2021-11-11 09:15:00,69138.5,65594.0,-5.126666039905407,LH (Lower High)
1823,2021-11-11 14:30:00,65594.0,65495.0,-0.15092843857669908,LH (Lower High)
1824,2021-11-11 22:30:00,65495.0,65330.5,-0.2511642110084739,LH (Lower High)
1825,2021-11-12 02:15:00,65330.5,65465.0,0.20587627524663057,HH (Higher High)
1826,2021-11-12 08:45:00,65465.0,64956.5,-0.7767509356144505,LH (Lower High)
1827,2021-11-12 20:00:00,64956.5,64595.5,-0.5557565447645733,LH (Lower High)
1828,2021-11-13 00:00:00,64595.5,64444.5,-0.23376241379043433,LH (Lower High)
1829,2021-11-13 07:45:00,64444.5,64200.0,-0.379396224658427,LH (Lower High)
1830,2021-11-13 16:00:00,64200.0,65142.5,1.4680685358255452,HH (Higher High)
1831,2021-11-14 00:15:00,65142.5,65375.0,0.35690985147944887,HH (Higher High)
1832,2021-11-14 06:00:00,65375.0,65200.0,-0.26768642447418733,LH (Lower High)
1833,2021-11-14 13:30:00,65200.0,64800.0,-0.6134969325153374,LH (Lower High)
1834,2021-11-14 18:00:00,64800.0,64450.0,-0.5401234567901234,LH (Lower High)
1835,2021-11-15 00:00:00,64450.0,66200.0,2.7152831652443754,HH (Higher High)
1836,2021-11-15 05:15:00,66200.0,65915.0,-0.4305135951661631,LH (Lower High)
1837,2021-11-15 09:00:00,65915.0,66383.0,0.7100053098687704,HH (Higher High)
1838,2021-11-16 09:00:00,66383.0,61370.0,-7.551632194989681,LH (Lower High)
1839,2021-11-16 14:45:00,61370.0,61428.0,0.0945087176144696,HH (Higher High)
1840,2021-11-16 22:30:00,61428.0,61159.5,-0.4370970892752491,LH (Lower High)
1841,2021-11-17 07:45:00,61159.5,60155.0,-1.6424267693489973,LH (Lower High)
1842,2021-11-17 11:45:00,60155.0,60930.5,1.2891696450835342,HH (Higher High)
1843,2021-11-18 01:30:00,60930.5,61097.0,0.2732621593454838,HH (Higher High)
1844,2021-11-18 11:00:00,61097.0,59975.0,-1.836424047007218,LH (Lower High)
1845,2021-11-18 20:45:00,59975.0,58470.0,-2.5093789078782827,LH (Lower High)
1846,2021-11-19 09:15:00,58470.0,57509.0,-1.6435779031982214,LH (Lower High)
1847,2021-11-19 16:45:00,57509.0,58307.5,1.3884783251317185,HH (Higher High)
1848,2021-11-20 02:15:00,58307.5,58968.0,1.1327873772670753,HH (Higher High)
1849,2021-11-20 06:30:00,58968.0,58844.0,-0.21028354361687696,LH (Lower High)
1850,2021-11-20 12:15:00,58844.0,58839.0,-0.008497043029025899,LH (Lower High)
1851,2021-11-20 18:45:00,58839.0,59686.0,1.4395214058702561,HH (Higher High)
1852,2021-11-20 23:45:00,59686.0,59863.5,0.2973896726200449,HH (Higher High)
1853,2021-11-21 06:45:00,59863.5,59272.5,-0.987245984614999,LH (Lower High)
1854,2021-11-21 11:00:00,59272.5,59363.5,0.1535281960436965,HH (Higher High)
1855,2021-11-21 17:00:00,59363.5,60047.5,1.1522231674345347,HH (Higher High)
1856,2021-11-21 20:45:00,60047.5,59693.5,-0.5895332861484658,LH (Lower High)
1857,2021-11-22 09:00:00,59693.5,57865.0,-3.063147578882123,LH (Lower High)
1858,2021-11-22 13:30:00,57865.0,59692.0,3.157349001987384,HH (Higher High)
1859,2021-11-23 03:00:00,59692.0,57293.0,-4.018964015278429,LH (Lower High)
1860,2021-11-23 10:15:00,57293.0,57748.5,0.7950360427975494,HH (Higher High)
1861,2021-11-23 15:00:00,57748.5,57740.0,-0.014718997030225894,LH (Lower High)
1862,2021-11-23 19:45:00,57740.0,57902.0,0.2805680637339799,HH (Higher High)
1863,2021-11-24 08:30:00,57902.0,57472.0,-0.7426341059030777,LH (Lower High)
1864,2021-11-24 13:00:00,57472.0,56921.0,-0.9587277282850779,LH (Lower High)
1865,2021-11-24 15:45:00,56921.0,57193.0,0.47785527309780224,HH (Higher High)
1866,2021-11-24 21:00:00,57193.0,57495.0,0.528036647841519,HH (Higher High)
1867,2021-11-25 00:45:00,57495.0,58330.0,1.4523002000173928,HH (Higher High)
1868,2021-11-25 16:00:00,58330.0,59440.5,1.9038230756043204,HH (Higher High)
1869,2021-11-25 23:00:00,59440.5,59337.0,-0.17412370353546824,LH (Lower High)
1870,2021-11-26 14:30:00,59337.0,54881.5,-7.508805635606788,LH (Lower High)
1871,2021-11-27 00:30:00,54881.5,54650.0,-0.4218179167843445,LH (Lower High)
1872,2021-11-27 03:30:00,54650.0,54611.5,-0.07044830741079598,LH (Lower High)
1873,2021-11-27 08:30:00,54611.5,55298.5,1.2579767997582927,HH (Higher High)
1874,2021-11-27 14:15:00,55298.5,55218.5,-0.14466938524553108,LH (Lower High)
1875,2021-11-27 20:00:00,55218.5,55075.0,-0.25987667176761414,LH (Lower High)
1876,2021-11-28 10:45:00,55075.0,54975.0,-0.18157058556513844,LH (Lower High)
1877,2021-11-29 01:00:00,54975.0,58250.0,5.95725329695316,HH (Higher High)
1878,2021-11-29 07:30:00,58250.0,57674.5,-0.9879828326180259,LH (Lower High)
1879,2021-11-29 13:30:00,57674.5,57522.5,-0.26354801515401083,LH (Lower High)
1880,2021-11-29 18:15:00,57522.5,58871.5,2.3451692815854663,HH (Higher High)
1881,2021-11-29 21:45:00,58871.5,58444.0,-0.726157818299177,LH (Lower High)
1882,2021-11-30 08:45:00,58444.0,57480.0,-1.6494422010813772,LH (Lower High)
1883,2021-11-30 15:30:00,57480.0,59200.0,2.992345163535143,HH (Higher High)
1884,2021-11-30 18:45:00,59200.0,58414.0,-1.3277027027027026,LH (Lower High)
1885,2021-12-01 00:45:00,58414.0,57697.5,-1.226589516211867,LH (Lower High)
1886,2021-12-01 08:30:00,57697.5,57842.0,0.2504441266952641,HH (Higher High)
1887,2021-12-01 16:15:00,57842.0,59073.0,2.128211334324539,HH (Higher High)
1888,2021-12-02 01:30:00,59073.0,57390.5,-2.8481709071826384,LH (Lower High)
1889,2021-12-02 08:30:00,57390.5,57200.0,-0.3319364703217431,LH (Lower High)
1890,2021-12-02 15:00:00,57200.0,57375.0,0.30594405594405594,HH (Higher High)
1891,2021-12-02 20:30:00,57375.0,57200.0,-0.30501089324618735,LH (Lower High)
1892,2021-12-03 05:45:00,57200.0,57066.5,-0.23339160839160839,LH (Lower High)
1893,2021-12-03 10:00:00,57066.5,57371.0,0.5335880069743194,HH (Higher High)
1894,2021-12-03 13:30:00,57371.0,57690.0,0.5560300500252741,HH (Higher High)
1895,2021-12-04 15:00:00,57690.0,48522.0,-15.891835673426938,LH (Lower High)
1896,2021-12-05 00:00:00,48522.0,49716.0,2.4607394583900084,HH (Higher High)
1897,2021-12-05 07:00:00,49716.0,49631.5,-0.16996540349183362,LH (Lower High)
1898,2021-12-05 12:15:00,49631.5,49622.0,-0.019141069683567897,LH (Lower High)
1899,2021-12-05 18:00:00,49622.0,49351.0,-0.5461287332231671,LH (Lower High)
1900,2021-12-05 23:00:00,49351.0,49481.5,0.26443233166501184,HH (Higher High)
1901,2021-12-06 04:15:00,49481.5,49230.0,-0.5082707678627366,LH (Lower High)
1902,2021-12-06 08:00:00,49230.0,49445.5,0.43774121470647975,HH (Higher High)
1903,2021-12-06 11:45:00,49445.5,48900.0,-1.1032348747611005,LH (Lower High)
1904,2021-12-06 22:00:00,48900.0,50900.0,4.08997955010225,HH (Higher High)
1905,2021-12-07 01:15:00,50900.0,51515.5,1.2092337917485265,HH (Higher High)
1906,2021-12-07 09:00:00,51515.5,51487.0,-0.05532315516689151,LH (Lower High)
1907,2021-12-07 12:00:00,51487.0,51506.0,0.036902519082486845,HH (Higher High)
1908,2021-12-07 15:45:00,51506.0,51923.5,0.8105851745427717,HH (Higher High)
1909,2021-12-08 01:00:00,51923.5,50788.5,-2.185908114822768,LH (Lower High)
1910,2021-12-08 06:45:00,50788.5,50662.0,-0.24907213247093335,LH (Lower High)
1911,2021-12-08 15:15:00,50662.0,51232.5,1.1260905609727212,HH (Higher High)
1912,2021-12-08 19:30:00,51232.5,50833.0,-0.7797784609378813,LH (Lower High)
1913,2021-12-09 07:30:00,50833.0,50388.5,-0.8744319634882851,LH (Lower High)
1914,2021-12-09 12:15:00,50388.5,49669.0,-1.427905176776447,LH (Lower High)
1915,2021-12-10 02:15:00,49669.0,48800.0,-1.749582234391673,LH (Lower High)
1916,2021-12-10 13:30:00,48800.0,50149.5,2.7653688524590168,HH (Higher High)
1917,2021-12-10 21:00:00,50149.5,48550.0,-3.1894635041226733,LH (Lower High)
1918,2021-12-11 00:30:00,48550.0,48475.0,-0.15447991761071062,LH (Lower High)
1919,2021-12-11 03:15:00,48475.0,48684.0,0.43115007735946365,HH (Higher High)
1920,2021-12-11 06:00:00,48684.0,48970.0,0.587461999835675,HH (Higher High)
1921,2021-12-11 13:00:00,48970.0,48901.0,-0.14090259342454564,LH (Lower High)
1922,2021-12-11 16:15:00,48901.0,49249.0,0.7116418887139322,HH (Higher High)
1923,2021-12-12 00:15:00,49249.0,49684.0,0.8832666653130014,HH (Higher High)
1924,2021-12-12 14:00:00,49684.0,49900.0,0.43474760486273245,HH (Higher High)
1925,2021-12-12 17:00:00,49900.0,50790.0,1.783567134268537,HH (Higher High)
1926,2021-12-13 05:45:00,50790.0,49295.0,-2.9434928135459737,LH (Lower High)
1927,2021-12-13 12:15:00,49295.0,48976.5,-0.6461101531595497,LH (Lower High)
1928,2021-12-13 22:00:00,48976.5,47297.5,-3.4281747368635975,LH (Lower High)
1929,2021-12-14 04:15:00,47297.5,47150.0,-0.31185580633225857,LH (Lower High)
1930,2021-12-14 08:45:00,47150.0,47485.0,0.7104984093319194,HH (Higher High)
1931,2021-12-14 12:15:00,47485.0,47920.0,0.9160787617142255,HH (Higher High)
1932,2021-12-14 21:00:00,47920.0,48826.5,1.89169449081803,HH (Higher High)
1933,2021-12-15 00:15:00,48826.5,48747.0,-0.16282141869681424,LH (Lower High)
1934,2021-12-15 04:15:00,48747.0,48417.5,-0.6759390321455679,LH (Lower High)
1935,2021-12-15 08:30:00,48417.5,48773.0,0.7342386533794599,HH (Higher High)
1936,2021-12-15 20:15:00,48773.0,49504.5,1.4998052201012855,HH (Higher High)
1937,2021-12-16 00:45:00,49504.5,49286.5,-0.44036400731246655,LH (Lower High)
1938,2021-12-16 07:15:00,49286.5,49083.5,-0.4118774918081016,LH (Lower High)
1939,2021-12-16 11:30:00,49083.5,49450.0,0.7466867684659815,HH (Higher High)
1940,2021-12-16 20:15:00,49450.0,48426.5,-2.0697674418604652,LH (Lower High)
1941,2021-12-17 01:15:00,48426.5,47982.5,-0.9168533757343604,LH (Lower High)
1942,2021-12-17 05:00:00,47982.5,47952.5,-0.06252279476892617,LH (Lower High)
1943,2021-12-17 12:15:00,47952.5,47342.5,-1.2720921745477296,LH (Lower High)
1944,2021-12-17 16:30:00,47342.5,47450.0,0.22706870148386754,HH (Higher High)
1945,2021-12-17 21:30:00,47450.0,47185.0,-0.5584826132771339,LH (Lower High)
1946,2021-12-18 05:30:00,47185.0,46907.0,-0.5891702871675321,LH (Lower High)
1947,2021-12-18 11:00:00,46907.0,47321.5,0.8836634191058904,HH (Higher High)
1948,2021-12-18 15:15:00,47321.5,47202.5,-0.25147131853385885,LH (Lower High)
1949,2021-12-18 22:00:00,47202.5,47098.5,-0.22032731317197185,LH (Lower High)
1950,2021-12-19 04:30:00,47098.5,48136.5,2.2038918436892896,HH (Higher High)
1951,2021-12-19 14:00:00,48136.5,48390.0,0.5266274033218037,HH (Higher High)
1952,2021-12-19 22:45:00,48390.0,47650.0,-1.5292415788386031,LH (Lower High)
1953,2021-12-20 05:00:00,47650.0,47046.0,-1.2675760755508918,LH (Lower High)
1954,2021-12-20 21:15:00,47046.0,47499.0,0.9628873868129064,HH (Higher High)
1955,2021-12-21 04:30:00,47499.0,48828.5,2.7990062948693657,HH (Higher High)
1956,2021-12-21 08:00:00,48828.5,49318.0,1.002488300889849,HH (Higher High)
1957,2021-12-21 12:30:00,49318.0,49299.0,-0.03852548765156738,LH (Lower High)
1958,2021-12-21 17:15:00,49299.0,48863.5,-0.8833850585204568,LH (Lower High)
1959,2021-12-22 02:30:00,48863.5,49586.0,1.4786087775128676,HH (Higher High)
1960,2021-12-22 08:30:00,49586.0,49500.0,-0.17343605049812447,LH (Lower High)
1961,2021-12-22 16:00:00,49500.0,49251.5,-0.502020202020202,LH (Lower High)
1962,2021-12-22 20:45:00,49251.5,49100.0,-0.30760484452250186,LH (Lower High)
1963,2021-12-23 02:15:00,49100.0,48750.5,-0.7118126272912423,LH (Lower High)
1964,2021-12-23 13:00:00,48750.5,48850.0,0.2041004707644024,HH (Higher High)
1965,2021-12-23 19:45:00,48850.0,51431.5,5.284544524053224,HH (Higher High)
1966,2021-12-24 02:00:00,51431.5,51555.0,0.2401252150919184,HH (Higher High)
1967,2021-12-24 11:15:00,51555.0,51450.0,-0.20366598778004072,LH (Lower High)
1968,2021-12-24 18:45:00,51450.0,51980.0,1.0301263362487851,HH (Higher High)
1969,2021-12-25 02:30:00,51980.0,51069.0,-1.7525971527510582,LH (Lower High)
1970,2021-12-25 07:30:00,51069.0,51040.5,-0.05580684955648241,LH (Lower High)
1971,2021-12-25 12:30:00,51040.5,50888.0,-0.2987823395146991,LH (Lower High)
1972,2021-12-25 18:30:00,50888.0,51149.0,0.5128910548655872,HH (Higher High)
1973,2021-12-25 21:30:00,51149.0,51081.5,-0.13196738939177696,LH (Lower High)
1974,2021-12-26 09:45:00,51081.5,50173.5,-1.7775515597623404,LH (Lower High)
1975,2021-12-26 22:30:00,50173.5,51294.0,2.2332506203473943,HH (Higher High)
1976,2021-12-27 03:45:00,51294.0,51090.0,-0.39770733419113347,LH (Lower High)
1977,2021-12-27 14:15:00,51090.0,51812.0,1.4131924055588176,HH (Higher High)
1978,2021-12-27 17:45:00,51812.0,52119.0,0.5925268277619083,HH (Higher High)
1979,2021-12-28 09:00:00,52119.0,49409.5,-5.1986799439743665,LH (Lower High)
1980,2021-12-28 12:30:00,49409.5,49345.5,-0.12952974630384845,LH (Lower High)
1981,2021-12-29 03:00:00,49345.5,48137.0,-2.4490581714644697,LH (Lower High)
1982,2021-12-29 09:45:00,48137.0,48118.0,-0.039470677441469135,LH (Lower High)
1983,2021-12-29 15:00:00,48118.0,48040.0,-0.1621015004779916,LH (Lower High)
1984,2021-12-30 04:15:00,48040.0,46924.5,-2.322023313905079,LH (Lower High)
1985,2021-12-30 08:00:00,46924.5,47234.0,0.6595701605770973,HH (Higher High)
1986,2021-12-30 12:15:00,47234.0,47685.0,0.9548206800186306,HH (Higher High)
1987,2021-12-30 18:45:00,47685.0,47920.5,0.4938659955960994,HH (Higher High)
1988,2021-12-31 00:00:00,47920.5,47400.0,-1.0861739756471656,LH (Lower High)
1989,2021-12-31 08:45:00,47400.0,48554.0,2.4345991561181437,HH (Higher High)
1990,2021-12-31 14:30:00,48554.0,48136.5,-0.85986736417185,LH (Lower High)
